05	0	1	0	0.5839362785361145
05	0	1	97	0.054788840407358326
05	0	1	19	0.018314477073182886
05	0	1	20	0.018314477073182886
05	0	1	65	0.018314477073182886
05	0	1	57	0.00577521607699366
05	0	1	100	0.009732332847228577
05	0	1	86	0.009732332847228577
05	0	1	98	0.009732332847228577
05	0	1	81	0.009732332847228577
05	0	1	92	0.005395913405494405
05	0	1	83	0.005395913405494405
05	0	1	95	0.005395913405494405
05	0	1	93	0.005395913405494405
05	0	1	78	0.005395913405494405
05	0	1	40	0.005395913405494405
05	0	1	71	0.0013704177098934319
05	0	1	96	0.005395913405494405
05	0	1	33	0.005395913405494405
05	0	1	2	0.005395913405494405
05	0	2	0	0.5633824808109137
05	0	2	97	0.03463314106897959
05	0	2	19	0.028528867667216455
05	0	2	86	0.014338781859717098
05	0	2	65	0.014338781859717098
05	0	2	57	0.014338781859717098
05	0	2	20	0.014338781859717098
05	0	2	98	0.014338781859717098
05	0	2	83	0.014338781859717098
05	0	2	81	0.014338781859717098
05	0	2	100	0.014338781859717098
05	0	2	92	0.007153689960043423
05	0	2	93	0.007153689960043423
05	0	2	1	0.007153689960043423
05	0	2	33	0.004229535191318212
05	0	2	40	0.004229535191318212
05	0	2	95	0.004229535191318212
05	0	2	78	0.0035248533269974457
05	0	2	96	0.0020394733322294
05	0	2	11	0.0014272101847154243
05	0	3	0	0.5412038238458448
05	0	3	97	0.044293619012850304
05	0	3	19	0.037489624365635216
05	0	3	20	0.017159984994235464
05	0	3	86	0.015841226405516943
05	0	3	57	0.010348795454492455
05	0	3	65	0.013429404549098788
05	0	3	98	0.015841226405516943
05	0	3	81	0.015841226405516943
05	0	3	100	0.013429404549098788
05	0	3	1	0.010348795454492455
05	0	3	95	0.013429404549098788
05	0	3	83	0.013429404549098788
05	0	3	92	0.013429404549098788
05	0	3	78	0.013429404549098788
05	0	3	33	0.004378158028140765
05	0	3	58	0.002053262484235319
05	0	3	71	0.003476933608680467
05	0	3	85	0.003476933608680467
05	0	3	11	0.002053262484235319
05	0	3	8	0.002053262484235319
05	0	4	0	0.5482999271783653
05	0	4	97	0.044405569469601856
05	0	4	19	0.02814394816237891
05	0	4	20	0.013618392107605182
05	0	4	65	0.013618392107605182
05	0	4	100	0.013618392107605182
05	0	4	81	0.009099344149287772
05	0	4	40	0.012284891130206458
05	0	4	57	0.012284891130206458
05	0	4	1	0.0059255592130942275
05	0	4	33	0.003955550099654866
05	0	4	95	0.009099344149287772
05	0	4	83	0.009099344149287772
05	0	4	98	0.009099344149287772
05	0	4	86	0.009099344149287772
05	0	4	92	0.006419065934190596
05	0	4	93	0.0059255592130942275
05	0	4	96	0.005588980783393151
05	0	4	26	0.0006439627578973704
05	0	4	8	0.003569669927573091
05	0	4	11	0.003569669927573091
05	0	5	0	0.5591088380758692
05	0	5	97	0.05312010260730795
05	0	5	19	0.01891211167769853
05	0	5	81	0.013948920270114787
05	0	5	65	0.013948920270114787
05	0	5	20	0.013948920270114787
05	0	5	83	0.010140487583702876
05	0	5	95	0.010140487583702876
05	0	5	98	0.01204381240446304
05	0	5	86	0.01204381240446304
05	0	5	100	0.01204381240446304
05	0	5	40	0.006792999239149465
05	0	5	92	0.010140487583702876
05	0	5	57	0.004236088472470003
05	0	5	93	0.004236088472470003
05	0	5	71	0.004236088472470003
05	0	5	1	0.003757166533392324
05	0	5	96	0.004236088472470003
05	0	5	33	0.004236088472470003
05	0	5	78	0.003757166533392324
05	0	6	0	0.5463389551335462
05	0	6	97	0.043693231050593945
05	0	6	19	0.031832356193765475
05	0	6	20	0.019644045871649984
05	0	6	65	0.008856928436955519
05	0	6	57	0.008856928436955519
05	0	6	81	0.008856928436955519
05	0	6	1	0.008856928436955519
05	0	6	33	0.00610887080611231
05	0	6	98	0.008856928436955519
05	0	6	100	0.008856928436955519
05	0	6	86	0.008856928436955519
05	0	6	83	0.005572938227385952
05	0	6	92	0.005572938227385952
05	0	6	95	0.005572938227385952
05	0	6	93	0.004598498983554196
05	0	6	78	0.004598498983554196
05	0	6	40	0.004275827419628481
05	0	6	96	0.004275827419628481
05	0	6	71	0.004275827419628481
05	0	7	0	0.5635054690235834
05	0	7	97	0.05115744142595729
05	0	7	19	0.013363480271833957
05	0	7	81	0.011159690761898997
05	0	7	100	0.011159690761898997
05	0	7	20	0.011159690761898997
05	0	7	65	0.011159690761898997
05	0	7	86	0.011159690761898997
05	0	7	95	0.011159690761898997
05	0	7	83	0.011159690761898997
05	0	7	57	0.011159690761898997
05	0	7	98	0.011159690761898997
05	0	7	93	0.011159690761898997
05	0	7	92	0.008125896526050658
05	0	7	78	0.005693180498471804
05	0	7	85	0.003087652612671714
05	0	7	33	0.003665173422686424
05	0	7	40	0.003665173422686424
05	0	7	58	0.003199059522335571
05	0	7	1	0.000548314970752899
05	0	8	0	0.5562595249459753
05	0	8	97	0.03960455575174032
05	0	8	19	0.02276208942248893
05	0	8	20	0.015215691292641158
05	0	8	65	0.015215691292641158
05	0	8	86	0.010421225998635836
05	0	8	57	0.010421225998635836
05	0	8	81	0.010421225998635836
05	0	8	98	0.010421225998635836
05	0	8	100	0.010421225998635836
05	0	8	1	0.006984341692665014
05	0	8	92	0.006984341692665014
05	0	8	95	0.006984341692665014
05	0	8	40	0.006984341692665014
05	0	8	83	0.006984341692665014
05	0	8	33	0.006984341692665014
05	0	8	93	0.006984341692665014
05	0	8	62	0.0007769131462907798
05	0	8	78	0.006984341692665014
05	0	8	96	0.006984341692665014
05	0	8	17	0.001437617621105392
05	0	9	0	0.5651054777369561
05	0	9	97	0.050703222498025835
05	0	9	19	0.029589031508430917
05	0	9	65	0.01320138071449434
05	0	9	20	0.01320138071449434
05	0	9	57	0.01320138071449434
05	0	9	40	0.011940860284926478
05	0	9	83	0.009400235672963693
05	0	9	98	0.01320138071449434
05	0	9	81	0.01320138071449434
05	0	9	100	0.01320138071449434
05	0	9	86	0.01320138071449434
05	0	9	92	0.009400235672963693
05	0	9	1	0.009400235672963693
05	0	9	78	0.00569610480479224
05	0	9	95	0.009400235672963693
05	0	9	93	0.009400235672963693
05	0	9	33	0.0013372200808122825
05	0	9	17	0.0013372200808122825
05	0	9	46	0.0003820378845711334
05	0	10	0	0.5585313375841394
05	0	10	97	0.05341950773919836
05	0	10	19	0.015619067145497541
05	0	10	81	0.010797421685825141
05	0	10	65	0.010797421685825141
05	0	10	20	0.010797421685825141
05	0	10	57	0.010797421685825141
05	0	10	100	0.008741649388383729
05	0	10	86	0.008741649388383729
05	0	10	40	0.010797421685825141
05	0	10	95	0.010797421685825141
05	0	10	83	0.010797421685825141
05	0	10	33	0.007749151565873196
05	0	10	98	0.008741649388383729
05	0	10	92	0.008741649388383729
05	0	10	93	0.004092966121040157
05	0	10	1	0.003087470902694809
05	0	10	78	0.003087470902694809
05	0	10	96	0.003087470902694809
05	0	10	62	0.0011731726183102213
05	0	11	0	0.5329290423084629
05	0	11	97	0.05365231950779305
05	0	11	19	0.036119108563292646
05	0	11	81	0.011052065186964975
05	0	11	65	0.011052065186964975
05	0	11	57	0.011052065186964975
05	0	11	20	0.011052065186964975
05	0	11	100	0.010231278098017391
05	0	11	40	0.010231278098017391
05	0	11	1	0.010231278098017391
05	0	11	83	0.010231278098017391
05	0	11	92	0.006580340137274929
05	0	11	98	0.010231278098017391
05	0	11	95	0.010231278098017391
05	0	11	86	0.010231278098017391
05	0	11	93	0.006580340137274929
05	0	11	78	0.006580340137274929
05	0	11	33	0.006580340137274929
05	0	11	17	0.0011128743791919559
05	0	11	71	0.0050446160415856854
05	0	11	62	0.0050446160415856854
05	0	12	0	0.5421245890424813
05	0	12	97	0.04669141129839345
05	0	12	19	0.03052500912190976
05	0	12	57	0.014878015557915096
05	0	12	65	0.014878015557915096
05	0	12	81	0.014878015557915096
05	0	12	40	0.009845961845574343
05	0	12	20	0.014878015557915096
05	0	12	1	0.009079083869778971
05	0	12	86	0.014878015557915096
05	0	12	95	0.014878015557915096
05	0	12	83	0.014878015557915096
05	0	12	100	0.014878015557915096
05	0	12	98	0.014878015557915096
05	0	12	93	0.014878015557915096
05	0	12	85	0.009079083869778971
