45	0	1	0	0.3123008239998288
45	0	1	41	0.20933846067863468
45	0	1	89	0.03159130239349132
45	0	1	67	0.03159130239349132
45	0	1	52	0.03159130239349132
45	0	1	71	0.03159130239349132
45	0	1	91	0.02036240125959574
45	0	1	46	0.012813640714772059
45	0	1	85	0.012813640714772059
45	0	1	97	0.012813640714772059
45	0	1	22	0.012813640714772059
45	0	1	25	0.012813640714772059
45	0	1	24	0.012813640714772059
45	0	1	40	0.012813640714772059
45	0	1	43	0.012813640714772059
45	0	1	37	0.012813640714772059
45	0	1	100	0.012813640714772059
45	0	1	64	0.012813640714772059
45	0	1	28	0.012813640714772059
45	0	1	73	0.0019874215796725236
45	0	2	0	0.31119627609874995
45	0	2	41	0.18771532608460267
45	0	2	89	0.04915472799270092
45	0	2	67	0.0240561898434055
45	0	2	71	0.023314082152217964
45	0	2	52	0.023314082152217964
45	0	2	91	0.018974662762448323
45	0	2	97	0.017274089953770805
45	0	2	24	0.017274089953770805
45	0	2	85	0.017274089953770805
45	0	2	46	0.017274089953770805
45	0	2	22	0.017274089953770805
45	0	2	25	0.010323316809459176
45	0	2	43	0.010323316809459176
45	0	2	37	0.010323316809459176
45	0	2	40	0.010323316809459176
45	0	2	100	0.010323316809459176
45	0	2	64	0.010323316809459176
45	0	2	95	0.010323316809459176
45	0	2	28	0.010323316809459176
45	0	3	0	0.3099898096105998
45	0	3	41	0.19829612608014943
45	0	3	89	0.04466023966526494
45	0	3	67	0.023280502708882995
45	0	3	91	0.022692547490197716
45	0	3	52	0.022692547490197716
45	0	3	71	0.022692547490197716
45	0	3	85	0.015655788419237756
45	0	3	46	0.015655788419237756
45	0	3	24	0.015655788419237756
45	0	3	97	0.015655788419237756
45	0	3	22	0.015655788419237756
45	0	3	25	0.008603919185373874
45	0	3	40	0.006562546212345023
45	0	3	43	0.006283790092630998
45	0	3	37	0.006283790092630998
45	0	3	100	0.006283790092630998
45	0	3	28	0.006283790092630998
45	0	3	64	0.006283790092630998
45	0	3	18	0.0007915279433846154
45	0	4	0	0.30008477001685513
45	0	4	41	0.22258793219766085
45	0	4	89	0.03361537483393086
45	0	4	67	0.02835985103783631
45	0	4	52	0.02501010559926475
45	0	4	71	0.02835985103783631
45	0	4	91	0.02835985103783631
45	0	4	85	0.012154661942889774
45	0	4	97	0.010101748473311141
45	0	4	22	0.012154661942889774
45	0	4	46	0.012154661942889774
45	0	4	25	0.010073702979207016
45	0	4	24	0.010073702979207016
45	0	4	100	0.010073702979207016
45	0	4	40	0.010073702979207016
45	0	4	43	0.010073702979207016
45	0	4	37	0.010073702979207016
45	0	4	28	0.010073702979207016
45	0	4	36	0.010073702979207016
45	0	4	64	0.010073702979207016
45	0	5	0	0.30849391697696016
45	0	5	41	0.20222490193597634
45	0	5	89	0.032369923192064415
45	0	5	67	0.032369923192064415
45	0	5	91	0.032369923192064415
45	0	5	52	0.032369923192064415
45	0	5	71	0.032369923192064415
45	0	5	85	0.012819282202718447
45	0	5	46	0.012819282202718447
45	0	5	22	0.012819282202718447
45	0	5	97	0.012819282202718447
45	0	5	24	0.012819282202718447
45	0	5	25	0.007266639947320377
45	0	5	40	0.007266639947320377
45	0	5	100	0.007266639947320377
45	0	5	37	0.007266639947320377
45	0	5	43	0.007266639947320377
45	0	5	28	0.007266639947320377
45	0	5	64	0.007266639947320377
45	0	5	95	0.004472631914022526
45	0	6	0	0.32844190124939004
45	0	6	41	0.2068221076858958
45	0	6	67	0.02476139619118151
45	0	6	89	0.02476139619118151
45	0	6	71	0.02476139619118151
45	0	6	52	0.02476139619118151
45	0	6	91	0.021224575478668392
45	0	6	46	0.013903642644565613
45	0	6	22	0.013903642644565613
45	0	6	85	0.013903642644565613
45	0	6	25	0.009493567756501401
45	0	6	24	0.013903642644565613
45	0	6	97	0.013903642644565613
45	0	6	40	0.009493567756501401
45	0	6	43	0.009493567756501401
45	0	6	28	0.009493567756501401
45	0	6	37	0.006945010186134529
45	0	6	64	0.006945010186134529
45	0	6	36	0.005087694726388297
45	0	6	18	0.004326549132110535
45	0	7	0	0.30651073098620707
45	0	7	41	0.2069134197767622
45	0	7	89	0.025303997824704088
45	0	7	67	0.02448885670755615
45	0	7	52	0.024447259434526445
45	0	7	71	0.024447259434526445
45	0	7	91	0.018560646117303806
45	0	7	22	0.015431249918229986
45	0	7	85	0.015431249918229986
45	0	7	46	0.015431249918229986
45	0	7	97	0.011363125377408774
45	0	7	24	0.009920816093515165
45	0	7	25	0.009920816093515165
45	0	7	43	0.009920816093515165
45	0	7	100	0.009920816093515165
45	0	7	40	0.009920816093515165
45	0	7	37	0.009920816093515165
45	0	7	64	0.009920816093515165
45	0	7	36	0.009920816093515165
45	0	7	28	0.009920816093515165
45	0	8	0	0.3089085955188355
45	0	8	41	0.19812676358807785
45	0	8	89	0.03171913416341044
45	0	8	67	0.03066174561931151
45	0	8	71	0.03066174561931151
45	0	8	91	0.03066174561931151
45	0	8	52	0.025217361641439808
45	0	8	97	0.016984273243449335
45	0	8	46	0.016984273243449335
45	0	8	85	0.016984273243449335
45	0	8	22	0.016984273243449335
45	0	8	24	0.013980090906216342
45	0	8	25	0.01110214383323369
45	0	8	43	0.01110214383323369
45	0	8	28	0.01110214383323369
45	0	8	40	0.01110214383323369
45	0	8	37	0.01110214383323369
45	0	8	64	0.01110214383323369
45	0	8	100	0.006282504390299633
45	0	8	78	0.002303452892748413
45	0	9	0	0.29615858327655886
45	0	9	41	0.2073705128734584
45	0	9	89	0.04517868921201662
45	0	9	67	0.027274886085778688
45	0	9	91	0.027274886085778688
45	0	9	52	0.027274886085778688
45	0	9	71	0.023967097054306444
45	0	9	85	0.016172540233938052
45	0	9	97	0.016172540233938052
45	0	9	22	0.016172540233938052
45	0	9	46	0.013933865003524098
45	0	9	25	0.009611602878412067
45	0	9	24	0.009611602878412067
45	0	9	28	0.009611602878412067
45	0	9	40	0.009611602878412067
45	0	9	43	0.009611602878412067
45	0	9	100	0.009611602878412067
45	0	9	95	0.009611602878412067
45	0	9	64	0.009611602878412067
45	0	9	37	0.009611602878412067
45	0	10	0	0.3233309332477801
45	0	10	41	0.19683995093925455
45	0	10	89	0.031896322707190845
45	0	10	91	0.031896322707190845
45	0	10	67	0.02733112450297357
45	0	10	46	0.01498983347335956
45	0	10	52	0.02733112450297357
45	0	10	71	0.02733112450297357
45	0	10	97	0.01498983347335956
45	0	10	85	0.01498983347335956
45	0	10	22	0.01498983347335956
45	0	10	24	0.009675539433713038
45	0	10	25	0.009675539433713038
45	0	10	28	0.009675539433713038
45	0	10	43	0.009675539433713038
45	0	10	37	0.009285298273209473
45	0	10	40	0.009285298273209473
45	0	10	64	0.009285298273209473
45	0	10	100	0.009285298273209473
45	0	10	36	0.009285298273209473
45	0	11	0	0.30733788903204756
45	0	11	41	0.1987907809866518
45	0	11	89	0.033662508363733544
45	0	11	67	0.027280837817008664
45	0	11	91	0.027280837817008664
45	0	11	71	0.027280837817008664
45	0	11	52	0.02328571239724934
45	0	11	22	0.010037287919443303
45	0	11	97	0.01003311947708898
45	0	11	46	0.01003311947708898
45	0	11	85	0.01003311947708898
45	0	11	24	0.01003311947708898
45	0	11	25	0.01003311947708898
45	0	11	43	0.01003311947708898
45	0	11	28	0.01003311947708898
45	0	11	100	0.01003311947708898
45	0	11	40	0.01003311947708898
45	0	11	64	0.01003311947708898
45	0	11	37	0.01003311947708898
45	0	11	36	0.006893989477262308
45	0	12	0	0.314778279876054
45	0	12	41	0.20470986080243708
45	0	12	89	0.02479053238972953
45	0	12	67	0.024583538699117283
45	0	12	71	0.019591350152394594
45	0	12	52	0.019591350152394594
45	0	12	91	0.019417313455513133
45	0	12	85	0.01477696523440983
45	0	12	46	0.01477696523440983
45	0	12	22	0.01477696523440983
45	0	12	24	0.01477696523440983
45	0	12	25	0.009994361515680825
45	0	12	97	0.009994361515680825
45	0	12	28	0.009994361515680825
45	0	12	40	0.009994361515680825
45	0	12	43	0.009994361515680825
45	0	12	37	0.005015850625339929
45	0	12	64	0.003591849757697327
45	0	12	36	0.003591849757697327
45	0	12	73	0.0033696634001236163
45	0	13	0	0.31025000319863344
45	0	13	41	0.1963441773410444
45	0	13	89	0.03897462481535265
45	0	13	67	0.024477301131054334
45	0	13	71	0.024477301131054334
45	0	13	52	0.024477301131054334
45	0	13	91	0.024477301131054334
45	0	13	22	0.016209449466523033
45	0	13	46	0.016209449466523033
45	0	13	97	0.016209449466523033
45	0	13	85	0.016209449466523033
45	0	13	24	0.016209449466523033
45	0	13	25	0.00920552747581888
45	0	13	43	0.00920552747581888
45	0	13	40	0.00920552747581888
45	0	13	28	0.00920552747581888
45	0	13	37	0.006684560942962458
45	0	13	64	0.006684560942962458
45	0	13	36	0.005640952147014589
45	0	13	100	0.005640952147014589
45	0	14	0	0.3097474122878603
45	0	14	41	0.1973211056786435
45	0	14	89	0.030468757656752207
45	0	14	91	0.030468757656752207
45	0	14	67	0.030468757656752207
45	0	14	52	0.030468757656752207
45	0	14	71	0.030468757656752207
45	0	14	46	0.012960070324546767
45	0	14	97	0.012960070324546767
45	0	14	85	0.012960070324546767
45	0	14	24	0.012960070324546767
45	0	14	22	0.012960070324546767
45	0	14	25	0.011637485777247934
45	0	14	100	0.011637485777247934
45	0	14	28	0.011637485777247934
45	0	14	40	0.011637485777247934
45	0	14	43	0.011637485777247934
45	0	14	37	0.011637485777247934
45	0	14	64	0.011637485777247934
45	0	14	73	0.008219249118595152
45	0	15	0	0.31253912960479696
45	0	15	41	0.2079180495389753
