species,gene,lam,k,rep,error
2,14,0,3,09,200
24,18,0,3,09,200
24,23,0,3,09,200
5,28,0,3,09,200
40,28,0,3,09,200
49,29,0,3,09,200
93,33,0,3,09,200
40,35,0,3,09,200
79,35,0,3,09,200
79,42,0,3,09,200
91,42,0,3,09,200
26,45,0,3,09,200
77,45,0,3,09,200
70,48,0,3,09,200
89,49,0,3,09,200
91,49,0,3,09,200
100,50,0,3,09,200
81,50,0,3,09,200
24,51,0,3,09,200
59,51,0,3,09,200
24,53,0,3,09,200
89,59,0,3,09,200
79,59,0,3,09,200
84,59,0,3,09,200
97,59,0,3,09,200
75,62,0,3,09,200
52,62,0,3,09,200
91,82,0,3,09,200
24,83,0,3,09,200
79,83,0,3,09,200
93,84,0,3,09,200
0,85,0,3,09,200
49,87,0,3,09,200
89,89,0,3,09,200
26,91,0,3,09,200
77,91,0,3,09,200
50,91,0,3,09,200
70,94,0,3,09,200
24,94,0,3,09,200
26,94,0,3,09,200
77,94,0,3,09,200
36,94,0,3,09,200
40,94,0,3,09,200
89,94,0,3,09,200
84,94,0,3,09,200
97,94,0,3,09,200
75,94,0,3,09,200
87,98,0,3,09,200
36,99,0,3,09,200
2,14,0.00001,3,09,200
24,18,0.00001,3,09,200
24,23,0.00001,3,09,200
5,28,0.00001,3,09,200
40,28,0.00001,3,09,200
49,29,0.00001,3,09,200
93,33,0.00001,3,09,200
79,35,0.00001,3,09,200
79,42,0.00001,3,09,200
91,42,0.00001,3,09,200
26,45,0.00001,3,09,200
77,45,0.00001,3,09,200
70,48,0.00001,3,09,200
89,49,0.00001,3,09,200
91,49,0.00001,3,09,200
100,50,0.00001,3,09,200
81,50,0.00001,3,09,200
24,51,0.00001,3,09,200
59,51,0.00001,3,09,200
24,53,0.00001,3,09,200
75,62,0.00001,3,09,200
52,62,0.00001,3,09,200
15,75,0.00001,3,09,200
91,82,0.00001,3,09,200
24,83,0.00001,3,09,200
79,83,0.00001,3,09,200
93,84,0.00001,3,09,200
0,85,0.00001,3,09,200
49,87,0.00001,3,09,200
89,89,0.00001,3,09,200
26,91,0.00001,3,09,200
77,91,0.00001,3,09,200
50,91,0.00001,3,09,200
70,94,0.00001,3,09,200
26,94,0.00001,3,09,200
77,94,0.00001,3,09,200
36,94,0.00001,3,09,200
40,94,0.00001,3,09,200
84,94,0.00001,3,09,200
97,94,0.00001,3,09,200
75,94,0.00001,3,09,200
87,98,0.00001,3,09,200
36,99,0.00001,3,09,200
0,6,0.0001,3,09,200
89,13,0.0001,3,09,200
79,13,0.0001,3,09,200
91,13,0.0001,3,09,200
24,18,0.0001,3,09,200
24,23,0.0001,3,09,200
5,28,0.0001,3,09,200
40,28,0.0001,3,09,200
49,29,0.0001,3,09,200
93,33,0.0001,3,09,200
40,35,0.0001,3,09,200
79,35,0.0001,3,09,200
79,42,0.0001,3,09,200
91,42,0.0001,3,09,200
26,45,0.0001,3,09,200
77,45,0.0001,3,09,200
40,45,0.0001,3,09,200
70,48,0.0001,3,09,200
40,49,0.0001,3,09,200
89,49,0.0001,3,09,200
91,49,0.0001,3,09,200
100,50,0.0001,3,09,200
81,50,0.0001,3,09,200
24,51,0.0001,3,09,200
59,51,0.0001,3,09,200
24,53,0.0001,3,09,200
75,62,0.0001,3,09,200
52,62,0.0001,3,09,200
40,67,0.0001,3,09,200
15,75,0.0001,3,09,200
8,75,0.0001,3,09,200
89,82,0.0001,3,09,200
79,82,0.0001,3,09,200
91,82,0.0001,3,09,200
24,83,0.0001,3,09,200
79,83,0.0001,3,09,200
93,84,0.0001,3,09,200
0,85,0.0001,3,09,200
49,87,0.0001,3,09,200
89,89,0.0001,3,09,200
26,91,0.0001,3,09,200
77,91,0.0001,3,09,200
50,91,0.0001,3,09,200
70,94,0.0001,3,09,200
24,94,0.0001,3,09,200
26,94,0.0001,3,09,200
77,94,0.0001,3,09,200
36,94,0.0001,3,09,200
40,94,0.0001,3,09,200
79,94,0.0001,3,09,200
84,94,0.0001,3,09,200
97,94,0.0001,3,09,200
75,94,0.0001,3,09,200
87,98,0.0001,3,09,200
36,99,0.0001,3,09,200
0,6,0.001,3,09,200
24,18,0.001,3,09,200
40,28,0.001,3,09,200
49,29,0.001,3,09,200
93,33,0.001,3,09,200
79,42,0.001,3,09,200
91,42,0.001,3,09,200
26,45,0.001,3,09,200
77,45,0.001,3,09,200
89,49,0.001,3,09,200
91,49,0.001,3,09,200
24,51,0.001,3,09,200
24,53,0.001,3,09,200
75,62,0.001,3,09,200
52,62,0.001,3,09,200
79,82,0.001,3,09,200
91,82,0.001,3,09,200
24,83,0.001,3,09,200
79,83,0.001,3,09,200
49,87,0.001,3,09,200
89,89,0.001,3,09,200
26,91,0.001,3,09,200
77,91,0.001,3,09,200
26,94,0.001,3,09,200
77,94,0.001,3,09,200
40,94,0.001,3,09,200
89,94,0.001,3,09,200
79,94,0.001,3,09,200
87,94,0.001,3,09,200
84,94,0.001,3,09,200
97,94,0.001,3,09,200
91,94,0.001,3,09,200
75,94,0.001,3,09,200
