species,gene,lam,k,rep,error
13,7,0,3,48,200
36,7,0,3,48,200
32,7,0,3,48,200
79,17,0,3,48,200
0,21,0,3,48,200
37,23,0,3,48,200
2,23,0,3,48,200
45,23,0,3,48,200
3,25,0,3,48,200
42,25,0,3,48,200
29,25,0,3,48,200
91,27,0,3,48,200
37,31,0,3,48,200
2,31,0,3,48,200
45,31,0,3,48,200
51,31,0,3,48,200
22,31,0,3,48,200
20,31,0,3,48,200
0,38,0,3,48,200
26,38,0,3,48,200
11,38,0,3,48,200
2,41,0,3,48,200
45,41,0,3,48,200
12,41,0,3,48,200
39,41,0,3,48,200
37,44,0,3,48,200
12,44,0,3,48,200
39,44,0,3,48,200
78,46,0,3,48,200
37,49,0,3,48,200
2,49,0,3,48,200
45,49,0,3,48,200
12,49,0,3,48,200
39,49,0,3,48,200
13,49,0,3,48,200
36,49,0,3,48,200
32,49,0,3,48,200
13,55,0,3,48,200
36,55,0,3,48,200
32,55,0,3,48,200
37,56,0,3,48,200
2,56,0,3,48,200
45,56,0,3,48,200
12,56,0,3,48,200
39,56,0,3,48,200
1,57,0,3,48,200
44,58,0,3,48,200
44,61,0,3,48,200
37,62,0,3,48,200
2,62,0,3,48,200
45,62,0,3,48,200
12,62,0,3,48,200
39,62,0,3,48,200
10,62,0,3,48,200
44,66,0,3,48,200
37,67,0,3,48,200
37,75,0,3,48,200
37,77,0,3,48,200
36,77,0,3,48,200
32,77,0,3,48,200
1,78,0,3,48,200
0,80,0,3,48,200
81,82,0,3,48,200
15,83,0,3,48,200
41,83,0,3,48,200
0,85,0,3,48,200
37,87,0,3,48,200
2,87,0,3,48,200
45,87,0,3,48,200
12,87,0,3,48,200
39,87,0,3,48,200
0,91,0,3,48,200
15,95,0,3,48,200
41,95,0,3,48,200
61,97,0,3,48,200
36,7,0.00001,3,48,200
32,7,0.00001,3,48,200
79,17,0.00001,3,48,200
0,21,0.00001,3,48,200
37,23,0.00001,3,48,200
2,23,0.00001,3,48,200
45,23,0.00001,3,48,200
3,25,0.00001,3,48,200
42,25,0.00001,3,48,200
29,25,0.00001,3,48,200
91,27,0.00001,3,48,200
37,31,0.00001,3,48,200
2,31,0.00001,3,48,200
45,31,0.00001,3,48,200
51,31,0.00001,3,48,200
22,31,0.00001,3,48,200
20,31,0.00001,3,48,200
0,38,0.00001,3,48,200
26,38,0.00001,3,48,200
11,38,0.00001,3,48,200
49,38,0.00001,3,48,200
21,38,0.00001,3,48,200
33,38,0.00001,3,48,200
2,41,0.00001,3,48,200
45,41,0.00001,3,48,200
12,41,0.00001,3,48,200
39,41,0.00001,3,48,200
37,44,0.00001,3,48,200
12,44,0.00001,3,48,200
39,44,0.00001,3,48,200
78,46,0.00001,3,48,200
37,49,0.00001,3,48,200
2,49,0.00001,3,48,200
45,49,0.00001,3,48,200
12,49,0.00001,3,48,200
39,49,0.00001,3,48,200
13,49,0.00001,3,48,200
36,49,0.00001,3,48,200
32,49,0.00001,3,48,200
36,55,0.00001,3,48,200
32,55,0.00001,3,48,200
37,56,0.00001,3,48,200
2,56,0.00001,3,48,200
45,56,0.00001,3,48,200
12,56,0.00001,3,48,200
39,56,0.00001,3,48,200
1,57,0.00001,3,48,200
44,58,0.00001,3,48,200
44,61,0.00001,3,48,200
37,62,0.00001,3,48,200
2,62,0.00001,3,48,200
45,62,0.00001,3,48,200
12,62,0.00001,3,48,200
39,62,0.00001,3,48,200
10,62,0.00001,3,48,200
44,66,0.00001,3,48,200
37,67,0.00001,3,48,200
37,75,0.00001,3,48,200
37,77,0.00001,3,48,200
36,77,0.00001,3,48,200
32,77,0.00001,3,48,200
1,78,0.00001,3,48,200
0,80,0.00001,3,48,200
81,82,0.00001,3,48,200
15,83,0.00001,3,48,200
41,83,0.00001,3,48,200
0,85,0.00001,3,48,200
37,87,0.00001,3,48,200
2,87,0.00001,3,48,200
45,87,0.00001,3,48,200
12,87,0.00001,3,48,200
39,87,0.00001,3,48,200
0,91,0.00001,3,48,200
15,95,0.00001,3,48,200
41,95,0.00001,3,48,200
61,97,0.00001,3,48,200
13,7,0.0001,3,48,200
36,7,0.0001,3,48,200
79,17,0.0001,3,48,200
0,21,0.0001,3,48,200
37,23,0.0001,3,48,200
2,23,0.0001,3,48,200
45,23,0.0001,3,48,200
3,25,0.0001,3,48,200
42,25,0.0001,3,48,200
29,25,0.0001,3,48,200
91,27,0.0001,3,48,200
37,31,0.0001,3,48,200
2,31,0.0001,3,48,200
45,31,0.0001,3,48,200
51,31,0.0001,3,48,200
22,31,0.0001,3,48,200
20,31,0.0001,3,48,200
65,35,0.0001,3,48,200
0,38,0.0001,3,48,200
26,38,0.0001,3,48,200
11,38,0.0001,3,48,200
49,38,0.0001,3,48,200
21,38,0.0001,3,48,200
33,38,0.0001,3,48,200
37,41,0.0001,3,48,200
2,41,0.0001,3,48,200
45,41,0.0001,3,48,200
12,41,0.0001,3,48,200
39,41,0.0001,3,48,200
37,44,0.0001,3,48,200
