species,gene,lam,k,rep,error
48,5,0,3,20,200
43,5,0,3,20,200
32,13,0,3,20,200
0,14,0,3,20,200
42,16,0,3,20,200
29,16,0,3,20,200
32,16,0,3,20,200
69,16,0,3,20,200
36,16,0,3,20,200
64,16,0,3,20,200
25,19,0,3,20,200
81,19,0,3,20,200
42,22,0,3,20,200
29,22,0,3,20,200
90,22,0,3,20,200
25,22,0,3,20,200
81,22,0,3,20,200
45,24,0,3,20,200
78,24,0,3,20,200
76,28,0,3,20,200
42,28,0,3,20,200
29,28,0,3,20,200
27,34,0,3,20,200
76,42,0,3,20,200
42,42,0,3,20,200
29,42,0,3,20,200
76,47,0,3,20,200
35,57,0,3,20,200
76,57,0,3,20,200
70,57,0,3,20,200
0,58,0,3,20,200
52,58,0,3,20,200
76,58,0,3,20,200
74,60,0,3,20,200
77,69,0,3,20,200
88,69,0,3,20,200
5,74,0,3,20,200
9,74,0,3,20,200
38,79,0,3,20,200
21,85,0,3,20,200
37,87,0,3,20,200
0,88,0,3,20,200
98,99,0,3,20,200
48,5,0.00001,3,20,200
43,5,0.00001,3,20,200
32,13,0.00001,3,20,200
0,14,0.00001,3,20,200
42,16,0.00001,3,20,200
29,16,0.00001,3,20,200
32,16,0.00001,3,20,200
69,16,0.00001,3,20,200
36,16,0.00001,3,20,200
64,16,0.00001,3,20,200
25,19,0.00001,3,20,200
81,19,0.00001,3,20,200
42,22,0.00001,3,20,200
29,22,0.00001,3,20,200
90,22,0.00001,3,20,200
25,22,0.00001,3,20,200
81,22,0.00001,3,20,200
45,24,0.00001,3,20,200
78,24,0.00001,3,20,200
76,28,0.00001,3,20,200
42,28,0.00001,3,20,200
29,28,0.00001,3,20,200
27,34,0.00001,3,20,200
76,42,0.00001,3,20,200
42,42,0.00001,3,20,200
29,42,0.00001,3,20,200
76,47,0.00001,3,20,200
35,57,0.00001,3,20,200
76,57,0.00001,3,20,200
70,57,0.00001,3,20,200
0,58,0.00001,3,20,200
52,58,0.00001,3,20,200
76,58,0.00001,3,20,200
74,60,0.00001,3,20,200
77,69,0.00001,3,20,200
88,69,0.00001,3,20,200
5,74,0.00001,3,20,200
9,74,0.00001,3,20,200
38,79,0.00001,3,20,200
4,85,0.00001,3,20,200
21,85,0.00001,3,20,200
37,87,0.00001,3,20,200
0,88,0.00001,3,20,200
98,99,0.00001,3,20,200
48,5,0.0001,3,20,200
43,5,0.0001,3,20,200
32,13,0.0001,3,20,200
0,14,0.0001,3,20,200
42,16,0.0001,3,20,200
29,16,0.0001,3,20,200
32,16,0.0001,3,20,200
69,16,0.0001,3,20,200
36,16,0.0001,3,20,200
64,16,0.0001,3,20,200
25,19,0.0001,3,20,200
81,19,0.0001,3,20,200
25,22,0.0001,3,20,200
81,22,0.0001,3,20,200
