47	0	200	1	0	0.27059900411444054
47	0	200	1	88	0.0587511285273141
47	0	200	1	69	0.0398558251808552
47	0	200	1	2	0.0398558251808552
47	0	200	1	25	0.0398558251808552
47	0	200	1	74	0.024326251113299675
47	0	200	1	81	0.024326251113299675
47	0	200	1	96	0.024326251113299675
47	0	200	1	26	0.024326251113299675
47	0	200	1	58	0.024326251113299675
47	0	200	1	51	0.024326251113299675
47	0	200	1	68	0.024326251113299675
47	0	200	1	17	0.024326251113299675
47	0	200	1	42	0.024326251113299675
47	0	200	1	79	0.02409030622007467
47	0	200	1	91	0.02409030622007467
47	0	200	1	59	0.010502210888216906
47	0	200	1	80	0.010502210888216906
47	0	200	1	46	0.007829737061523264
47	0	200	1	48	0.007829737061523264
47	0	200	2	0	0.28210560231323806
47	0	200	2	88	0.06412324715152093
47	0	200	2	69	0.06412324715152093
47	0	200	2	2	0.030866725078160163
47	0	200	2	25	0.029022886646182515
47	0	200	2	74	0.029022886646182515
47	0	200	2	81	0.027901428625314185
47	0	200	2	26	0.027901428625314185
47	0	200	2	96	0.027901428625314185
47	0	200	2	51	0.016925382425999825
47	0	200	2	68	0.016925382425999825
47	0	200	2	17	0.016925382425999825
47	0	200	2	42	0.016925382425999825
47	0	200	2	79	0.013333415597284144
47	0	200	2	59	0.008394218758210724
47	0	200	2	31	0.008394218758210724
47	0	200	2	58	0.008394218758210724
47	0	200	2	80	0.008394218758210724
47	0	200	2	91	0.008394218758210724
47	0	200	2	76	0.008394218758210724
47	0	200	3	0	0.30058468384893
47	0	200	3	88	0.05223306798226793
47	0	200	3	69	0.04106771417689602
47	0	200	3	2	0.029177058777744288
47	0	200	3	25	0.029177058777744288
47	0	200	3	74	0.02140179833267021
47	0	200	3	81	0.016972236043376093
47	0	200	3	96	0.01617183437453255
47	0	200	3	68	0.01617183437453255
47	0	200	3	17	0.01617183437453255
47	0	200	3	26	0.01617183437453255
47	0	200	3	42	0.01617183437453255
47	0	200	3	51	0.01617183437453255
47	0	200	3	59	0.013193477020466627
47	0	200	3	79	0.01617183437453255
47	0	200	3	58	0.01617183437453255
47	0	200	3	80	0.0059762714224575455
47	0	200	3	31	0.005190738262406645
47	0	200	3	91	0.004614636585810704
47	0	200	3	84	0.003432963984157552
47	0	200	3	54	0.003432963984157552
47	0	200	4	0	0.282432907093359
47	0	200	4	88	0.05322310268128903
47	0	200	4	69	0.044301001271361426
47	0	200	4	2	0.044301001271361426
47	0	200	4	74	0.025865957832788094
47	0	200	4	81	0.025865957832788094
47	0	200	4	25	0.025865957832788094
47	0	200	4	96	0.025865957832788094
47	0	200	4	26	0.02297293762751943
47	0	200	4	51	0.017297867427896907
47	0	200	4	42	0.017297867427896907
47	0	200	4	68	0.017297867427896907
47	0	200	4	79	0.017297867427896907
47	0	200	4	17	0.017297867427896907
47	0	200	4	58	0.017297867427896907
47	0	200	4	91	0.017297867427896907
47	0	200	4	59	0.017297867427896907
47	0	200	4	31	0.017297867427896907
47	0	200	4	80	0.010316865453878096
47	0	200	4	54	0.005904342081886657
47	0	200	5	0	0.27304637971947715
47	0	200	5	88	0.052687346919929844
47	0	200	5	69	0.04586996080649835
47	0	200	5	2	0.035886966549510284
47	0	200	5	25	0.02920276505915542
47	0	200	5	74	0.021350495282879602
47	0	200	5	81	0.021350495282879602
47	0	200	5	96	0.021350495282879602
47	0	200	5	26	0.021350495282879602
47	0	200	5	51	0.02055156021882282
47	0	200	5	42	0.02055156021882282
47	0	200	5	58	0.02055156021882282
47	0	200	5	17	0.02055156021882282
47	0	200	5	79	0.02055156021882282
47	0	200	5	68	0.02055156021882282
47	0	200	5	91	0.019440193430672076
47	0	200	5	59	0.019440193430672076
47	0	200	5	31	0.011061096063356507
47	0	200	5	54	0.002013748770337072
47	0	200	5	46	0.001259134950910134
47	0	200	6	0	0.22773019156172145
47	0	200	6	88	0.055342514516735185
47	0	200	6	69	0.055342514516735185
47	0	200	6	2	0.055342514516735185
47	0	200	6	25	0.055342514516735185
47	0	200	6	74	0.028729297359050252
47	0	200	6	81	0.028729297359050252
47	0	200	6	96	0.028729297359050252
47	0	200	6	17	0.015228361446167158
47	0	200	6	68	0.015228361446167158
47	0	200	6	51	0.028729297359050252
47	0	200	6	26	0.028729297359050252
47	0	200	6	42	0.028729297359050252
47	0	200	6	58	0.028729297359050252
47	0	200	6	91	0.028729297359050252
47	0	200	6	79	0.015228361446167158
47	0	200	6	59	0.00516911882940387
47	0	200	6	31	0.003939086229250206
47	0	200	6	28	0.011021518128741716
47	0	200	6	48	0.011021518128741716
47	0	200	6	46	0.011021518128741716
47	0	200	6	50	0.011021518128741716
47	0	200	7	0	0.2612993063921508
47	0	200	7	88	0.05082766604385694
47	0	200	7	69	0.044442809342764636
47	0	200	7	2	0.042269019056327614
47	0	200	7	25	0.03307759724239112
47	0	200	7	74	0.03307759724239112
47	0	200	7	81	0.03307759724239112
47	0	200	7	96	0.03307759724239112
47	0	200	7	26	0.025378832572825423
47	0	200	7	51	0.025378832572825423
47	0	200	7	42	0.025378832572825423
47	0	200	7	58	0.017371474690684896
47	0	200	7	17	0.017371474690684896
47	0	200	7	68	0.017371474690684896
47	0	200	7	79	0.017371474690684896
47	0	200	7	91	0.017371474690684896
47	0	200	7	46	0.017371474690684896
47	0	200	7	48	0.017371474690684896
47	0	200	7	31	0.008944812018503914
47	0	200	7	59	0.008944812018503914
47	0	200	7	28	0.017371474690684896
47	0	200	8	0	0.2653687421282188
47	0	200	8	88	0.05479682040827864
47	0	200	8	69	0.04167641222457152
47	0	200	8	2	0.04167641222457152
47	0	200	8	74	0.02960633594686508
47	0	200	8	25	0.02960633594686508
47	0	200	8	96	0.02960633594686508
47	0	200	8	81	0.02960633594686508
47	0	200	8	26	0.023924437653679555
47	0	200	8	58	0.023924437653679555
47	0	200	8	51	0.018413378197858293
47	0	200	8	42	0.018413378197858293
47	0	200	8	91	0.017110393111612842
47	0	200	8	17	0.017110393111612842
47	0	200	8	68	0.017110393111612842
47	0	200	8	59	0.017110393111612842
47	0	200	8	79	0.017110393111612842
47	0	200	8	46	0.004991096768066436
47	0	200	8	80	0.017110393111612842
47	0	200	8	31	0.017110393111612842
47	0	200	8	48	0.004991096768066436
47	0	200	9	0	0.2775847884165366
47	0	200	9	88	0.05323727989218124
47	0	200	9	69	0.03807663591276943
47	0	200	9	2	0.03807663591276943
47	0	200	9	25	0.03807663591276943
47	0	200	9	74	0.03807663591276943
47	0	200	9	81	0.03807663591276943
47	0	200	9	96	0.03807663591276943
47	0	200	9	58	0.017098039049786264
47	0	200	9	26	0.03572389360301937
47	0	200	9	68	0.01030237759848264
