gene                 rate

Matrix 1             0.929453362814
Matrix 2             0.397918835283
Matrix 3             4.34115175992
Matrix 4             0.117670632088
Matrix 5             0.950052582354
Matrix 6             0.00387583286923
Matrix 7             1.75568035038
Matrix 8             0.769581847718
Matrix 9             0.722467945025
Matrix 10            0.409775788765
Matrix 11            4.36920301583
Matrix 12            1.59933222375
Matrix 13            0.401870190182
Matrix 14            1.66304753867
Matrix 15            0.123426556392
Matrix 16            0.0464489235453
Matrix 17            0.0762584810568
Matrix 18            0.0975384666028
Matrix 19            0.498122065037
Matrix 20            1.58431276712
Matrix 21            0.161262197953
Matrix 22            0.158026229641
Matrix 23            0.190020997085
Matrix 24            2.39729880017
Matrix 25            0.572124860247
Matrix 26            0.223323631902
Matrix 27            0.401071577607
Matrix 28            0.538926368059
Matrix 29            1.95361576244
Matrix 30            0.241122257546
Matrix 31            1.03943828536
Matrix 32            0.0412556817437
Matrix 33            1.34464831484
Matrix 34            1.46101940818
Matrix 35            0.236566226885
Matrix 36            1.51294864101
Matrix 37            2.00570513851
Matrix 38            0.331960373876
Matrix 39            1.83707515393
Matrix 40            0.459301025216
Matrix 41            0.313805188871
Matrix 42            0.102957999283
Matrix 43            0.139025370257
Matrix 44            0.319476198322
Matrix 45            0.782516758019
Matrix 46            0.819354315665
Matrix 47            0.583850381343
Matrix 48            2.78301159591
Matrix 49            1.14680051
Matrix 50            1.7757382285
Matrix 51            0.566831992225
Matrix 52            0.143178392646
Matrix 53            0.448926379644
Matrix 54            0.695621687982
Matrix 55            0.130758628057
Matrix 56            1.56488966475
Matrix 57            0.712798331982
Matrix 58            0.614529635561
Matrix 59            0.0259524280069
Matrix 60            0.875643316811
Matrix 61            0.0801317936765
Matrix 62            0.365083179432
Matrix 63            0.138541900093
Matrix 64            0.613885444464
Matrix 65            0.699449543727
Matrix 66            0.837950237323
Matrix 67            1.22795571226
Matrix 68            0.996752297285
Matrix 69            1.31158244699
Matrix 70            0.17260059657
Matrix 71            3.05040513492
Matrix 72            0.222693139196
Matrix 73            0.198337104255
Matrix 74            3.43362237688
Matrix 75            0.423862790965
Matrix 76            1.07923054199
Matrix 77            0.984564205427
Matrix 78            1.23925701878
Matrix 79            0.246904018842
Matrix 80            2.1174207057
Matrix 81            0.36136691762
Matrix 82            0.0803234210534
Matrix 83            1.91379159828
Matrix 84            1.02958731084
Matrix 85            0.011591942855
Matrix 86            0.935722269084
Matrix 87            1.62774846765
Matrix 88            0.104789517444
Matrix 89            0.177546367075
Matrix 90            0.25426222062
Matrix 91            0.128679064724
Matrix 92            0.496807383374
Matrix 93            0.29529023055
Matrix 94            0.541614644665
Matrix 95            1.17406900953
Matrix 96            0.676071785904
Matrix 97            1.45428246675
Matrix 98            0.444628943326
Matrix 99            0.411375251589
Matrix 100           1.04530327682
Matrix 101           0.363765169393
Matrix 102           0.0523421199929
Matrix 103           0.216482651046
Matrix 104           1.27034825456
Matrix 105           7.565918498
Matrix 106           0.103333261549
Matrix 107           0.252703930769
Matrix 108           0.795743795919
Matrix 109           1.07074175685
Matrix 110           0.648124594133
Matrix 111           0.0666397955093
Matrix 112           2.2631723824
Matrix 113           1.08311550526
Matrix 114           0.208596631961
Matrix 115           1.78222708169
Matrix 116           0.143153324532
Matrix 117           0.257286846916
Matrix 118           0.0469190392851
Matrix 119           0.580265292002
Matrix 120           1.16834282564
Matrix 121           0.284237411089
Matrix 122           0.760322976246
Matrix 123           1.00867673447
Matrix 124           0.263606297522
Matrix 125           0.178496903599
Matrix 126           1.08586824693
Matrix 127           1.41702683218
Matrix 128           2.4832174453
Matrix 129           0.545356164721
Matrix 130           1.34012304949
Matrix 131           2.73418126606
Matrix 132           0.175254512112
Matrix 133           1.00216854841
