species,gene,lam,k,rep
23,54,0.001,3,40
74,54,0.001,3,40
50,55,0.001,3,40
81,55,0.001,3,40
59,55,0.001,3,40
88,55,0.001,3,40
17,55,0.001,3,40
94,55,0.001,3,40
0,55,0.001,3,40
23,56,0.001,3,40
74,56,0.001,3,40
79,56,0.001,3,40
86,56,0.001,3,40
80,56,0.001,3,40
51,56,0.001,3,40
29,73,0.001,3,40
29,75,0.001,3,40
96,13,0.01,3,40
18,13,0.01,3,40
69,13,0.01,3,40
55,13,0.01,3,40
97,13,0.01,3,40
52,13,0.01,3,40
77,13,0.01,3,40
93,13,0.01,3,40
66,13,0.01,3,40
9,48,0.01,3,40
14,48,0.01,3,40
8,48,0.01,3,40
0,48,0.01,3,40
17,55,0.01,3,40
94,55,0.01,3,40
0,55,0.01,3,40
79,56,0.01,3,40
86,56,0.01,3,40
80,56,0.01,3,40
51,56,0.01,3,40
10,70,0.01,3,40
7,70,0.01,3,40
96,13,0.1,3,40
18,13,0.1,3,40
69,13,0.1,3,40
55,13,0.1,3,40
97,13,0.1,3,40
52,13,0.1,3,40
77,13,0.1,3,40
93,13,0.1,3,40
66,13,0.1,3,40
9,48,0.1,3,40
5,48,0.1,3,40
14,48,0.1,3,40
6,48,0.1,3,40
1,48,0.1,3,40
4,48,0.1,3,40
11,48,0.1,3,40
8,48,0.1,3,40
0,48,0.1,3,40
0,55,0.1,3,40
96,13,1,3,40
69,13,1,3,40
55,13,1,3,40
97,13,1,3,40
77,13,1,3,40
93,13,1,3,40
66,13,1,3,40
0,48,1,3,40
0,56,1,3,40
0,98,1,3,40
96,13,10,3,40
18,13,10,3,40
69,13,10,3,40
55,13,10,3,40
97,13,10,3,40
52,13,10,3,40
77,13,10,3,40
93,13,10,3,40
66,13,10,3,40
96,13,100,3,40
69,13,100,3,40
55,13,100,3,40
97,13,100,3,40
52,13,100,3,40
77,13,100,3,40
93,13,100,3,40
66,13,100,3,40
0,13,100,3,40
96,13,true,3,40
97,13,true,3,40
52,13,true,3,40
77,13,true,3,40
93,13,true,3,40
66,13,true,3,40
0,13,true,3,40
