gene                 rate

Matrix 1             1.13089526883
Matrix 2             0.888937132237
Matrix 3             0.680731018964
Matrix 4             0.501250341207
Matrix 5             0.768776194067
Matrix 6             0.970316274774
Matrix 7             1.52404396654
Matrix 8             1.42227555289
Matrix 9             2.0267225908
Matrix 10            0.925332144709
Matrix 11            1.33769666418
Matrix 12            1.24692604896
Matrix 13            1.42779040975
Matrix 14            0.950236172468
Matrix 15            0.984072781483
Matrix 16            0.96281486299
Matrix 17            1.05974885557
Matrix 18            2.2389393786
Matrix 19            0.767085695712
Matrix 20            1.67246575484
Matrix 21            1.05272768026
Matrix 22            1.28895114514
Matrix 23            1.74305828755
Matrix 24            1.46091526403
Matrix 25            0.78752950598
Matrix 26            0.955325752099
Matrix 27            1.62185094486
Matrix 28            0.993504322454
Matrix 29            2.0938468859
Matrix 30            0.619891162306
Matrix 31            0.832580603785
Matrix 32            1.77467391985
Matrix 33            1.1135087075
Matrix 34            0.572625494561
Matrix 35            0.821538233013
Matrix 36            0.558363428215
Matrix 37            0.604684734938
Matrix 38            0.636643246292
Matrix 39            0.803433976299
Matrix 40            0.990819932084
Matrix 41            1.15462427555
Matrix 42            0.692690125256
Matrix 43            0.954087649749
Matrix 44            0.757638252255
Matrix 45            1.0150023189
Matrix 46            0.753269687544
Matrix 47            0.737340682462
Matrix 48            0.658178758125
Matrix 49            0.938961174356
Matrix 50            0.824813531795
Matrix 51            0.788159483329
Matrix 52            0.74570544521
Matrix 53            1.26712603636
Matrix 54            0.753989578079
Matrix 55            0.54675818414
Matrix 56            1.14688414038
Matrix 57            0.410844074743
Matrix 58            2.15675122485
Matrix 59            1.13115745301
Matrix 60            0.90366738735
Matrix 61            1.22928670811
Matrix 62            0.782917070068
Matrix 63            0.84446540001
Matrix 64            1.36211343055
Matrix 65            0.5038599364
Matrix 66            1.26458745029
Matrix 67            0.765219024249
Matrix 68            2.07770753403
Matrix 69            0.724485206434
Matrix 70            0.820789264505
Matrix 71            1.22144038814
Matrix 72            1.34242283824
Matrix 73            1.56249171525
Matrix 74            1.70156082511
Matrix 75            1.10906142916
Matrix 76            1.66826018089
Matrix 77            0.978412735433
Matrix 78            1.719206443
Matrix 79            0.795152199515
Matrix 80            1.00438353006
Matrix 81            1.17219081162
Matrix 82            0.627242070743
Matrix 83            0.631551393119
Matrix 84            0.935455912749
Matrix 85            0.32705024568
Matrix 86            0.964055415874
Matrix 87            1.00301939659
Matrix 88            0.755666154941
Matrix 89            0.443252560409
Matrix 90            1.02578894965
Matrix 91            0.553892761866
Matrix 92            0.324169143994
Matrix 93            1.13863529124
Matrix 94            0.871347875706
Matrix 95            0.926636413315
Matrix 96            1.11916975751
Matrix 97            0.657629382973
Matrix 98            0.529219557412
Matrix 99            0.578990940566
Matrix 100           1.30952452747
Matrix 101           1.69439874492
Matrix 102           0.642382532148
Matrix 103           0.947902161815
Matrix 104           1.40432843626
Matrix 105           0.713802373204
Matrix 106           0.764942484974
Matrix 107           2.45426554285
Matrix 108           0.733016674687
Matrix 109           0.868169382728
Matrix 110           1.07068867236
Matrix 111           1.59796248316
Matrix 112           0.840008831447
Matrix 113           0.727602007977
Matrix 114           1.12159413549
Matrix 115           0.63585288701
Matrix 116           1.26295188709
Matrix 117           1.1225499577
Matrix 118           0.433566698363
Matrix 119           1.19165644445
Matrix 120           1.06428666762
Matrix 121           0.573393203148
Matrix 122           1.68006863138
Matrix 123           2.60030361124
Matrix 124           1.38302504013
Matrix 125           0.34170631651
Matrix 126           1.21325244701
Matrix 127           0.670829277387
Matrix 128           0.717817958224
Matrix 129           1.16228027504
Matrix 130           0.452917399823
Matrix 131           0.813486996091
Matrix 132           1.27741014441
Matrix 133           0.488442520725
Matrix 134           1.26682337477
Matrix 135           0.988311729848
Matrix 136           0.770939841087
Matrix 137           1.73332850609
Matrix 138           0.880622512799
Matrix 139           1.72302547555
Matrix 140           1.2289819334
Matrix 141           1.00996066318
Matrix 142           1.52265097195
Matrix 143           1.51284486945
Matrix 144           0.705483091208
Matrix 145           0.935993399848
Matrix 146           0.488811194404
Matrix 147           0.579901365014
