0	1	GAL	0.30295624112813463
0	1	ORN	0.30295624112813463
0	1	MON	0.30295624112813463
0	1	MAC	0.30295624112813463
0	1	SOR	0.07279531141124652
0	1	ECH	0.07279531141124652
0	1	ERI	0.07279531141124652
0	2	GAL	0.2996845736870817
0	2	ORN	0.2996845736870817
0	2	MON	0.2996845736870817
0	2	MAC	0.2996845736870817
0	2	SOR	0.07402185362376965
0	2	ECH	0.019038279624670668
0	2	MUS	0.07402185362376965
0	2	RAT	0.07402185362376965
0	3	GAL	0.3022366377550994
0	3	ORN	0.3022366377550994
0	3	MON	0.3022366377550994
0	3	MAC	0.3022366377550994
0	3	SOR	0.07423558085415037
0	3	MUS	0.03193409879188936
0	3	RAT	0.03193409879188936
0	3	ERI	0.07423558085415037
0	3	ECH	0.07423558085415037
0	4	GAL	0.3022366366048992
0	4	ORN	0.3022366366048992
0	4	MON	0.3022366366048992
0	4	MAC	0.3022366366048992
0	4	SOR	0.07423558452147032
0	4	MUS	0.03193409322887239
0	4	RAT	0.03193409322887239
0	4	ERI	0.07423558452147032
0	4	ECH	0.07423558452147032
0	5	GAL	0.34817337535073695
0	5	ORN	0.34817337535073695
0	5	MON	0.34817337535073695
0	5	MAC	0.34817337535073695
0	5	RAT	0.077421646650765
0	5	ECH	0.015390329705590918
0	5	SOR	0.077421646650765
0	5	MUS	0.077421646650765
0	6	GAL	0.30404491236720294
0	6	ORN	0.30404491236720294
0	6	MON	0.30404491236720294
0	6	MAC	0.30404491236720294
0	6	SOR	0.07131733892003186
0	6	MUS	0.034454929630216104
0	6	RAT	0.034454929630216104
0	6	ERI	0.07131733892003186
0	6	ECH	0.07131733892003186
0	7	GAL	0.3025683240353745
0	7	ORN	0.3025683240353745
0	7	MON	0.3025683240353745
0	7	MAC	0.3025683240353745
0	7	SOR	0.07206215395409422
0	7	MUS	0.07206215395409422
0	7	RAT	0.07206215395409422
0	8	GAL	0.2861196961146881
0	8	ORN	0.2861196961146881
0	8	MON	0.2861196961146881
0	8	MAC	0.2861196961146881
0	8	SOR	0.06398896687579925
0	8	RAT	0.0607424886078909
0	8	MUS	0.0607424886078909
0	9	GAL	0.3021443559732554
0	9	ORN	0.3021443559732554
0	9	MON	0.3021443559732554
0	9	MAC	0.3021443559732554
0	9	SOR	0.07370261721159233
0	9	MUS	0.0324380378106192
0	9	RAT	0.0324380378106192
0	9	ERI	0.07370261721159233
0	9	ECH	0.07370261721159233
0	10	GAL	0.3204634767333148
0	10	ORN	0.3204634767333148
0	10	MON	0.3204634767333148
0	10	MAC	0.3204634767333148
0	10	SOR	0.062260020317560505
0	10	ECH	0.03945104008451809
0	10	MUS	0.062260020317560505
0	10	RAT	0.062260020317560505
0	11	GAL	0.3043605250592316
0	11	ORN	0.3043605250592316
0	11	MON	0.3043605250592316
0	11	MAC	0.3043605250592316
0	11	SOR	0.07373772141063425
0	11	MUS	0.03241315916511783
0	11	RAT	0.03241315916511783
0	11	ERI	0.07373772141063425
0	11	ECH	0.07373772141063425
0	12	GAL	0.30428896592616933
0	12	ORN	0.30428896592616933
0	12	MON	0.30428896592616933
0	12	MAC	0.30428896592616933
0	12	SOR	0.06712232164120571
0	12	MUS	0.06712232164120571
0	12	RAT	0.06712232164120571
0	13	GAL	0.30360905529861154
0	13	ORN	0.30360905529861154
0	13	MON	0.30360905529861154
0	13	MAC	0.30360905529861154
0	13	SOR	0.07297238118395097
0	13	ECH	0.07297238118395097
0	13	ERI	0.07297238118395097
0	14	GAL	0.301075122537444
0	14	ORN	0.301075122537444
0	14	MON	0.301075122537444
0	14	MAC	0.301075122537444
0	14	SOR	0.06479063697417467
0	14	ECH	0.022813693101176254
0	14	MUS	0.06479063697417467
0	14	RAT	0.06479063697417467
0	15	GAL	0.29708530052863036
0	15	ORN	0.29708530052863036
0	15	MON	0.29708530052863036
0	15	MAC	0.29708530052863036
0	15	SOR	0.07873665482895668
0	15	MUS	0.026909298253571336
0	15	RAT	0.026909298253571336
0	15	ERI	0.07873665482895668
0	15	ECH	0.07873665482895668
0	16	GAL	0.3038963921679593
0	16	ORN	0.3038963921679593
0	16	MON	0.3038963921679593
0	16	MAC	0.3038963921679593
0	16	SOR	0.07153290093493528
0	16	MUS	0.034401617890052444
0	16	RAT	0.034401617890052444
0	16	ERI	0.07153290093493528
0	16	ECH	0.07153290093493528
0	17	GAL	0.3039517487757455
0	17	ORN	0.3039517487757455
0	17	MON	0.3039517487757455
0	17	MAC	0.3039517487757455
0	17	SOR	0.07271259835513547
0	17	MUS	0.033782574242496796
0	17	RAT	0.033782574242496796
0	17	ERI	0.07271259835513547
0	17	ECH	0.07271259835513547
0	18	GAL	0.30422790091154356
0	18	ORN	0.30422790091154356
0	18	MON	0.30422790091154356
0	18	MAC	0.30422790091154356
0	18	SOR	0.07443790316949873
0	18	ECH	0.07443790316949873
0	18	ERI	0.07443790316949873
0	19	GAL	0.3120006217052089
0	19	ORN	0.3120006217052089
0	19	MON	0.3120006217052089
0	19	MAC	0.3120006217052089
0	19	SOR	0.04686530294702755
0	19	MUS	0.0599871686792825
0	19	RAT	0.0599871686792825
0	19	ERI	0.04686530294702755
0	19	ECH	0.04686530294702755
0	20	GAL	0.30223400836799325
0	20	ORN	0.30223400836799325
0	20	MON	0.30223400836799325
0	20	MAC	0.30223400836799325
0	20	SOR	0.07095958651900812
0	20	MUS	0.07095958651900812
0	20	RAT	0.07095958651900812
0	21	GAL	0.30498525910289437
