species,gene,lam,k,rep,error
45,7,0,3,32,200
35,8,0,3,32,200
90,15,0,3,32,200
94,15,0,3,32,200
84,15,0,3,32,200
12,26,0,3,32,200
60,46,0,3,32,200
45,56,0,3,32,200
55,69,0,3,32,200
83,69,0,3,32,200
85,71,0,3,32,200
87,79,0,3,32,200
69,79,0,3,32,200
89,79,0,3,32,200
36,86,0,3,32,200
0,87,0,3,32,200
60,88,0,3,32,200
56,88,0,3,32,200
65,90,0,3,32,200
99,92,0,3,32,200
0,2,0.00001,3,32,200
45,7,0.00001,3,32,200
35,8,0.00001,3,32,200
94,15,0.00001,3,32,200
84,15,0.00001,3,32,200
12,26,0.00001,3,32,200
40,45,0.00001,3,32,200
60,46,0.00001,3,32,200
45,56,0.00001,3,32,200
55,69,0.00001,3,32,200
83,69,0.00001,3,32,200
85,71,0.00001,3,32,200
87,79,0.00001,3,32,200
89,79,0.00001,3,32,200
36,86,0.00001,3,32,200
0,87,0.00001,3,32,200
60,88,0.00001,3,32,200
56,88,0.00001,3,32,200
65,90,0.00001,3,32,200
99,92,0.00001,3,32,200
42,1,0.0001,3,32,200
0,2,0.0001,3,32,200
95,2,0.0001,3,32,200
45,7,0.0001,3,32,200
35,8,0.0001,3,32,200
77,14,0.0001,3,32,200
12,26,0.0001,3,32,200
66,27,0.0001,3,32,200
85,30,0.0001,3,32,200
83,36,0.0001,3,32,200
40,45,0.0001,3,32,200
60,46,0.0001,3,32,200
12,61,0.0001,3,32,200
55,69,0.0001,3,32,200
83,69,0.0001,3,32,200
85,71,0.0001,3,32,200
19,80,0.0001,3,32,200
36,86,0.0001,3,32,200
65,90,0.0001,3,32,200
99,92,0.0001,3,32,200
59,93,0.0001,3,32,200
42,1,0.001,3,32,200
0,2,0.001,3,32,200
95,2,0.001,3,32,200
76,5,0.001,3,32,200
88,5,0.001,3,32,200
36,5,0.001,3,32,200
35,5,0.001,3,32,200
90,7,0.001,3,32,200
35,8,0.001,3,32,200
0,10,0.001,3,32,200
69,11,0.001,3,32,200
84,12,0.001,3,32,200
39,12,0.001,3,32,200
57,12,0.001,3,32,200
63,12,0.001,3,32,200
24,13,0.001,3,32,200
77,14,0.001,3,32,200
12,14,0.001,3,32,200
87,20,0.001,3,32,200
95,20,0.001,3,32,200
89,20,0.001,3,32,200
38,22,0.001,3,32,200
21,22,0.001,3,32,200
66,27,0.001,3,32,200
85,30,0.001,3,32,200
55,31,0.001,3,32,200
77,31,0.001,3,32,200
66,32,0.001,3,32,200
55,32,0.001,3,32,200
41,32,0.001,3,32,200
83,36,0.001,3,32,200
67,39,0.001,3,32,200
33,39,0.001,3,32,200
62,40,0.001,3,32,200
82,40,0.001,3,32,200
73,41,0.001,3,32,200
61,42,0.001,3,32,200
40,45,0.001,3,32,200
66,46,0.001,3,32,200
76,46,0.001,3,32,200
38,47,0.001,3,32,200
79,48,0.001,3,32,200
88,48,0.001,3,32,200
34,51,0.001,3,32,200
80,61,0.001,3,32,200
12,61,0.001,3,32,200
94,67,0.001,3,32,200
83,69,0.001,3,32,200
85,71,0.001,3,32,200
36,76,0.001,3,32,200
19,80,0.001,3,32,200
89,85,0.001,3,32,200
36,86,0.001,3,32,200
4,86,0.001,3,32,200
65,90,0.001,3,32,200
55,91,0.001,3,32,200
99,92,0.001,3,32,200
100,92,0.001,3,32,200
59,93,0.001,3,32,200
20,96,0.001,3,32,200
9,97,0.001,3,32,200
36,1,0.01,3,32,200
42,1,0.01,3,32,200
0,2,0.01,3,32,200
95,2,0.01,3,32,200
55,3,0.01,3,32,200
82,3,0.01,3,32,200
95,3,0.01,3,32,200
5,3,0.01,3,32,200
20,4,0.01,3,32,200
76,5,0.01,3,32,200
88,5,0.01,3,32,200
36,5,0.01,3,32,200
35,5,0.01,3,32,200
78,6,0.01,3,32,200
90,7,0.01,3,32,200
35,8,0.01,3,32,200
80,10,0.01,3,32,200
96,10,0.01,3,32,200
81,10,0.01,3,32,200
69,11,0.01,3,32,200
14,11,0.01,3,32,200
6,11,0.01,3,32,200
84,12,0.01,3,32,200
1,13,0.01,3,32,200
24,13,0.01,3,32,200
77,14,0.01,3,32,200
94,15,0.01,3,32,200
87,20,0.01,3,32,200
95,20,0.01,3,32,200
89,20,0.01,3,32,200
80,22,0.01,3,32,200
21,22,0.01,3,32,200
16,23,0.01,3,32,200
47,23,0.01,3,32,200
83,25,0.01,3,32,200
87,26,0.01,3,32,200
69,26,0.01,3,32,200
66,27,0.01,3,32,200
66,29,0.01,3,32,200
