species,gene,lam,k,rep,error
27,9,0,3,10,200
21,9,0,3,10,200
71,13,0,3,10,200
55,15,0,3,10,200
40,16,0,3,10,200
55,16,0,3,10,200
93,20,0,3,10,200
75,20,0,3,10,200
88,20,0,3,10,200
84,21,0,3,10,200
21,21,0,3,10,200
15,22,0,3,10,200
40,30,0,3,10,200
56,30,0,3,10,200
33,32,0,3,10,200
53,32,0,3,10,200
22,32,0,3,10,200
0,34,0,3,10,200
45,34,0,3,10,200
29,35,0,3,10,200
18,36,0,3,10,200
40,41,0,3,10,200
42,41,0,3,10,200
71,41,0,3,10,200
65,41,0,3,10,200
34,41,0,3,10,200
4,41,0,3,10,200
17,47,0,3,10,200
46,47,0,3,10,200
40,47,0,3,10,200
42,47,0,3,10,200
10,50,0,3,10,200
71,50,0,3,10,200
21,50,0,3,10,200
18,50,0,3,10,200
69,50,0,3,10,200
30,50,0,3,10,200
65,50,0,3,10,200
15,50,0,3,10,200
9,50,0,3,10,200
42,51,0,3,10,200
71,51,0,3,10,200
65,51,0,3,10,200
40,52,0,3,10,200
15,52,0,3,10,200
75,52,0,3,10,200
9,53,0,3,10,200
18,55,0,3,10,200
50,56,0,3,10,200
77,60,0,3,10,200
90,60,0,3,10,200
10,62,0,3,10,200
50,62,0,3,10,200
28,62,0,3,10,200
55,62,0,3,10,200
8,62,0,3,10,200
13,62,0,3,10,200
88,63,0,3,10,200
0,64,0,3,10,200
55,64,0,3,10,200
80,69,0,3,10,200
55,69,0,3,10,200
15,69,0,3,10,200
90,69,0,3,10,200
41,73,0,3,10,200
99,74,0,3,10,200
84,74,0,3,10,200
9,74,0,3,10,200
40,77,0,3,10,200
42,77,0,3,10,200
15,77,0,3,10,200
0,78,0,3,10,200
55,78,0,3,10,200
71,78,0,3,10,200
21,78,0,3,10,200
18,78,0,3,10,200
69,78,0,3,10,200
30,78,0,3,10,200
65,78,0,3,10,200
15,78,0,3,10,200
67,80,0,3,10,200
19,80,0,3,10,200
96,80,0,3,10,200
76,80,0,3,10,200
55,84,0,3,10,200
95,84,0,3,10,200
75,88,0,3,10,200
96,89,0,3,10,200
76,89,0,3,10,200
55,92,0,3,10,200
2,95,0,3,10,200
55,96,0,3,10,200
71,97,0,3,10,200
15,97,0,3,10,200
2,97,0,3,10,200
41,97,0,3,10,200
15,99,0,3,10,200
38,100,0,3,10,200
27,9,0.00001,3,10,200
21,9,0.00001,3,10,200
71,11,0.00001,3,10,200
90,11,0.00001,3,10,200
71,13,0.00001,3,10,200
55,15,0.00001,3,10,200
40,16,0.00001,3,10,200
55,16,0.00001,3,10,200
79,16,0.00001,3,10,200
93,20,0.00001,3,10,200
75,20,0.00001,3,10,200
88,20,0.00001,3,10,200
99,21,0.00001,3,10,200
84,21,0.00001,3,10,200
21,21,0.00001,3,10,200
15,22,0.00001,3,10,200
40,30,0.00001,3,10,200
56,30,0.00001,3,10,200
33,32,0.00001,3,10,200
53,32,0.00001,3,10,200
22,32,0.00001,3,10,200
0,34,0.00001,3,10,200
45,34,0.00001,3,10,200
29,35,0.00001,3,10,200
18,36,0.00001,3,10,200
40,41,0.00001,3,10,200
42,41,0.00001,3,10,200
71,41,0.00001,3,10,200
65,41,0.00001,3,10,200
34,41,0.00001,3,10,200
4,41,0.00001,3,10,200
17,47,0.00001,3,10,200
46,47,0.00001,3,10,200
40,47,0.00001,3,10,200
42,47,0.00001,3,10,200
10,50,0.00001,3,10,200
71,50,0.00001,3,10,200
21,50,0.00001,3,10,200
18,50,0.00001,3,10,200
69,50,0.00001,3,10,200
30,50,0.00001,3,10,200
65,50,0.00001,3,10,200
15,50,0.00001,3,10,200
9,50,0.00001,3,10,200
42,51,0.00001,3,10,200
71,51,0.00001,3,10,200
65,51,0.00001,3,10,200
40,52,0.00001,3,10,200
15,52,0.00001,3,10,200
75,52,0.00001,3,10,200
9,53,0.00001,3,10,200
18,55,0.00001,3,10,200
50,56,0.00001,3,10,200
91,60,0.00001,3,10,200
81,60,0.00001,3,10,200
77,60,0.00001,3,10,200
90,60,0.00001,3,10,200
38,61,0.00001,3,10,200
10,62,0.00001,3,10,200
50,62,0.00001,3,10,200
28,62,0.00001,3,10,200
55,62,0.00001,3,10,200
8,62,0.00001,3,10,200
13,62,0.00001,3,10,200
88,63,0.00001,3,10,200
0,64,0.00001,3,10,200
85,64,0.00001,3,10,200
87,64,0.00001,3,10,200
55,64,0.00001,3,10,200
80,69,0.00001,3,10,200
55,69,0.00001,3,10,200
15,69,0.00001,3,10,200
90,69,0.00001,3,10,200
41,73,0.00001,3,10,200
99,74,0.00001,3,10,200
84,74,0.00001,3,10,200
15,74,0.00001,3,10,200
9,74,0.00001,3,10,200
40,77,0.00001,3,10,200
42,77,0.00001,3,10,200
15,77,0.00001,3,10,200
0,78,0.00001,3,10,200
55,78,0.00001,3,10,200
71,78,0.00001,3,10,200
21,78,0.00001,3,10,200
18,78,0.00001,3,10,200
69,78,0.00001,3,10,200
30,78,0.00001,3,10,200
65,78,0.00001,3,10,200
15,78,0.00001,3,10,200
67,80,0.00001,3,10,200
19,80,0.00001,3,10,200
96,80,0.00001,3,10,200
76,80,0.00001,3,10,200
55,84,0.00001,3,10,200
95,84,0.00001,3,10,200
75,88,0.00001,3,10,200
96,89,0.00001,3,10,200
76,89,0.00001,3,10,200
55,92,0.00001,3,10,200
2,95,0.00001,3,10,200
55,96,0.00001,3,10,200
71,97,0.00001,3,10,200
15,97,0.00001,3,10,200
2,97,0.00001,3,10,200
41,97,0.00001,3,10,200
15,99,0.00001,3,10,200
38,100,0.00001,3,10,200
10,6,0.0001,3,10,200
27,9,0.0001,3,10,200
21,9,0.0001,3,10,200
90,11,0.0001,3,10,200
71,13,0.0001,3,10,200
55,15,0.0001,3,10,200
40,16,0.0001,3,10,200
55,16,0.0001,3,10,200
79,16,0.0001,3,10,200
93,20,0.0001,3,10,200
75,20,0.0001,3,10,200
88,20,0.0001,3,10,200
99,21,0.0001,3,10,200
84,21,0.0001,3,10,200
21,21,0.0001,3,10,200
15,22,0.0001,3,10,200
40,30,0.0001,3,10,200
56,30,0.0001,3,10,200
33,32,0.0001,3,10,200
53,32,0.0001,3,10,200
22,32,0.0001,3,10,200
0,34,0.0001,3,10,200
45,34,0.0001,3,10,200
29,35,0.0001,3,10,200
18,36,0.0001,3,10,200
40,41,0.0001,3,10,200
42,41,0.0001,3,10,200
71,41,0.0001,3,10,200
65,41,0.0001,3,10,200
34,41,0.0001,3,10,200
4,41,0.0001,3,10,200
17,47,0.0001,3,10,200
46,47,0.0001,3,10,200
40,47,0.0001,3,10,200
42,47,0.0001,3,10,200
10,50,0.0001,3,10,200
71,50,0.0001,3,10,200
21,50,0.0001,3,10,200
18,50,0.0001,3,10,200
69,50,0.0001,3,10,200
30,50,0.0001,3,10,200
65,50,0.0001,3,10,200
15,50,0.0001,3,10,200
9,50,0.0001,3,10,200
42,51,0.0001,3,10,200
71,51,0.0001,3,10,200
15,52,0.0001,3,10,200
75,52,0.0001,3,10,200
9,53,0.0001,3,10,200
18,55,0.0001,3,10,200
50,56,0.0001,3,10,200
77,60,0.0001,3,10,200
90,60,0.0001,3,10,200
10,62,0.0001,3,10,200
50,62,0.0001,3,10,200
28,62,0.0001,3,10,200
8,62,0.0001,3,10,200
13,62,0.0001,3,10,200
88,63,0.0001,3,10,200
0,64,0.0001,3,10,200
55,64,0.0001,3,10,200
80,69,0.0001,3,10,200
55,69,0.0001,3,10,200
15,69,0.0001,3,10,200
90,69,0.0001,3,10,200
41,73,0.0001,3,10,200
99,74,0.0001,3,10,200
84,74,0.0001,3,10,200
9,74,0.0001,3,10,200
40,77,0.0001,3,10,200
42,77,0.0001,3,10,200
15,77,0.0001,3,10,200
0,78,0.0001,3,10,200
71,78,0.0001,3,10,200
21,78,0.0001,3,10,200
18,78,0.0001,3,10,200
69,78,0.0001,3,10,200
30,78,0.0001,3,10,200
65,78,0.0001,3,10,200
15,78,0.0001,3,10,200
67,80,0.0001,3,10,200
19,80,0.0001,3,10,200
96,80,0.0001,3,10,200
76,80,0.0001,3,10,200
55,84,0.0001,3,10,200
95,84,0.0001,3,10,200
75,88,0.0001,3,10,200
96,89,0.0001,3,10,200
76,89,0.0001,3,10,200
