species,gene,lam,k,rep
5,13,0,3,10
46,16,0,3,10
15,22,0,3,10
6,28,0,3,10
31,29,0,3,10
2,34,0,3,10
41,34,0,3,10
31,36,0,3,10
66,36,0,3,10
70,36,0,3,10
18,36,0,3,10
93,38,0,3,10
10,38,0,3,10
61,38,0,3,10
70,49,0,3,10
75,52,0,3,10
63,52,0,3,10
44,54,0,3,10
79,57,0,3,10
93,57,0,3,10
23,63,0,3,10
95,73,0,3,10
72,79,0,3,10
63,80,0,3,10
95,84,0,3,10
24,86,0,3,10
28,86,0,3,10
66,88,0,3,10
70,88,0,3,10
75,88,0,3,10
23,93,0,3,10
5,94,0,3,10
73,94,0,3,10
98,98,0,3,10
46,16,0.00001,3,10
15,22,0.00001,3,10
31,29,0.00001,3,10
31,36,0.00001,3,10
18,36,0.00001,3,10
10,38,0.00001,3,10
70,49,0.00001,3,10
33,51,0.00001,3,10
53,51,0.00001,3,10
74,51,0.00001,3,10
50,51,0.00001,3,10
75,52,0.00001,3,10
63,52,0.00001,3,10
79,57,0.00001,3,10
93,57,0.00001,3,10
5,78,0.00001,3,10
66,78,0.00001,3,10
72,79,0.00001,3,10
95,84,0.00001,3,10
24,86,0.00001,3,10
28,86,0.00001,3,10
66,88,0.00001,3,10
70,88,0.00001,3,10
75,88,0.00001,3,10
5,94,0.00001,3,10
73,94,0.00001,3,10
98,98,0.00001,3,10
31,29,0.0001,3,10
31,36,0.0001,3,10
10,38,0.0001,3,10
33,51,0.0001,3,10
53,51,0.0001,3,10
74,51,0.0001,3,10
75,52,0.0001,3,10
63,52,0.0001,3,10
5,78,0.0001,3,10
75,78,0.0001,3,10
88,78,0.0001,3,10
95,84,0.0001,3,10
75,88,0.0001,3,10
5,94,0.0001,3,10
77,51,0.001,3,10
91,51,0.001,3,10
81,51,0.001,3,10
98,51,0.001,3,10
90,51,0.001,3,10
38,78,0.001,3,10
64,78,0.001,3,10
11,78,0.001,3,10
40,78,0.001,3,10
42,78,0.001,3,10
74,78,0.001,3,10
77,78,0.001,3,10
91,78,0.001,3,10
81,78,0.001,3,10
90,78,0.001,3,10
42,89,0.001,3,10
0,15,0.01,3,10
0,20,0.01,3,10
0,41,0.01,3,10
76,51,0.01,3,10
45,51,0.01,3,10
68,51,0.01,3,10
43,51,0.01,3,10
71,51,0.01,3,10
65,51,0.01,3,10
18,51,0.01,3,10
69,51,0.01,3,10
30,51,0.01,3,10
21,51,0.01,3,10
55,51,0.01,3,10
59,51,0.01,3,10
39,51,0.01,3,10
54,51,0.01,3,10
26,51,0.01,3,10
25,51,0.01,3,10
17,51,0.01,3,10
52,51,0.01,3,10
37,51,0.01,3,10
67,51,0.01,3,10
60,51,0.01,3,10
29,51,0.01,3,10
19,51,0.01,3,10
32,51,0.01,3,10
1,51,0.01,3,10
0,51,0.01,3,10
0,52,0.01,3,10
38,78,0.01,3,10
94,78,0.01,3,10
86,78,0.01,3,10
83,78,0.01,3,10
75,78,0.01,3,10
88,78,0.01,3,10
40,78,0.01,3,10
42,78,0.01,3,10
74,78,0.01,3,10
92,78,0.01,3,10
100,78,0.01,3,10
97,78,0.01,3,10
77,78,0.01,3,10
38,99,0.01,3,10
0,15,0.1,3,10
0,20,0.1,3,10
89,41,0.1,3,10
94,41,0.1,3,10
86,41,0.1,3,10
83,41,0.1,3,10
82,41,0.1,3,10
75,41,0.1,3,10
88,41,0.1,3,10
79,41,0.1,3,10
93,41,0.1,3,10
95,41,0.1,3,10
92,41,0.1,3,10
100,41,0.1,3,10
97,41,0.1,3,10
63,41,0.1,3,10
51,41,0.1,3,10
3,41,0.1,3,10
61,41,0.1,3,10
48,41,0.1,3,10
7,41,0.1,3,10
44,41,0.1,3,10
0,41,0.1,3,10
0,43,0.1,3,10
45,51,0.1,3,10
56,51,0.1,3,10
43,51,0.1,3,10
59,51,0.1,3,10
39,51,0.1,3,10
54,51,0.1,3,10
25,51,0.1,3,10
17,51,0.1,3,10
52,51,0.1,3,10
37,51,0.1,3,10
67,51,0.1,3,10
60,51,0.1,3,10
29,51,0.1,3,10
19,51,0.1,3,10
32,51,0.1,3,10
1,51,0.1,3,10
38,20,1,3,10
89,41,1,3,10
94,41,1,3,10
86,41,1,3,10
83,41,1,3,10
82,41,1,3,10
75,41,1,3,10
88,41,1,3,10
79,41,1,3,10
93,41,1,3,10
95,41,1,3,10
92,41,1,3,10
100,41,1,3,10
97,41,1,3,10
63,41,1,3,10
51,41,1,3,10
3,41,1,3,10
61,41,1,3,10
48,41,1,3,10
7,41,1,3,10
44,41,1,3,10
0,43,1,3,10
0,29,100,3,10
0,14,true,3,10
0,29,true,3,10
28,72,true,3,10
4,72,true,3,10
