species,gene,lam,k,rep,error
64,1,0,3,13,200
16,1,0,3,13,200
59,1,0,3,13,200
10,1,0,3,13,200
0,1,0,3,13,200
99,1,0,3,13,200
4,1,0,3,13,200
96,4,0,3,13,200
81,6,0,3,13,200
7,9,0,3,13,200
65,9,0,3,13,200
78,9,0,3,13,200
46,9,0,3,13,200
0,9,0,3,13,200
38,9,0,3,13,200
33,9,0,3,13,200
53,9,0,3,13,200
61,11,0,3,13,200
64,11,0,3,13,200
17,11,0,3,13,200
42,11,0,3,13,200
100,11,0,3,13,200
72,11,0,3,13,200
90,11,0,3,13,200
98,11,0,3,13,200
70,19,0,3,13,200
29,19,0,3,13,200
54,19,0,3,13,200
3,19,0,3,13,200
4,19,0,3,13,200
42,19,0,3,13,200
61,20,0,3,13,200
50,21,0,3,13,200
48,21,0,3,13,200
8,24,0,3,13,200
86,25,0,3,13,200
61,25,0,3,13,200
64,25,0,3,13,200
26,25,0,3,13,200
57,25,0,3,13,200
42,27,0,3,13,200
69,28,0,3,13,200
74,28,0,3,13,200
78,29,0,3,13,200
96,29,0,3,13,200
71,29,0,3,13,200
94,30,0,3,13,200
28,30,0,3,13,200
61,35,0,3,13,200
64,35,0,3,13,200
61,37,0,3,13,200
23,37,0,3,13,200
64,37,0,3,13,200
93,37,0,3,13,200
54,41,0,3,13,200
24,41,0,3,13,200
12,41,0,3,13,200
79,42,0,3,13,200
80,42,0,3,13,200
77,42,0,3,13,200
93,42,0,3,13,200
96,42,0,3,13,200
26,43,0,3,13,200
57,43,0,3,13,200
56,44,0,3,13,200
61,44,0,3,13,200
8,44,0,3,13,200
23,44,0,3,13,200
41,44,0,3,13,200
64,44,0,3,13,200
81,44,0,3,13,200
24,44,0,3,13,200
87,46,0,3,13,200
81,46,0,3,13,200
31,49,0,3,13,200
66,49,0,3,13,200
22,49,0,3,13,200
37,49,0,3,13,200
13,49,0,3,13,200
92,50,0,3,13,200
0,51,0,3,13,200
20,52,0,3,13,200
12,53,0,3,13,200
78,62,0,3,13,200
94,62,0,3,13,200
61,63,0,3,13,200
11,63,0,3,13,200
51,63,0,3,13,200
55,63,0,3,13,200
0,67,0,3,13,200
8,68,0,3,13,200
23,68,0,3,13,200
41,68,0,3,13,200
64,68,0,3,13,200
29,69,0,3,13,200
42,69,0,3,13,200
100,75,0,3,13,200
72,75,0,3,13,200
90,75,0,3,13,200
38,75,0,3,13,200
33,75,0,3,13,200
98,75,0,3,13,200
43,78,0,3,13,200
44,78,0,3,13,200
79,81,0,3,13,200
60,81,0,3,13,200
96,82,0,3,13,200
71,82,0,3,13,200
71,84,0,3,13,200
4,84,0,3,13,200
20,86,0,3,13,200
30,86,0,3,13,200
36,86,0,3,13,200
27,86,0,3,13,200
59,86,0,3,13,200
61,87,0,3,13,200
55,88,0,3,13,200
20,89,0,3,13,200
8,91,0,3,13,200
23,91,0,3,13,200
41,91,0,3,13,200
20,92,0,3,13,200
78,93,0,3,13,200
67,93,0,3,13,200
16,93,0,3,13,200
59,93,0,3,13,200
10,93,0,3,13,200
94,93,0,3,13,200
66,97,0,3,13,200
22,97,0,3,13,200
37,97,0,3,13,200
78,100,0,3,13,200
16,1,0.00001,3,13,200
59,1,0.00001,3,13,200
10,1,0.00001,3,13,200
0,1,0.00001,3,13,200
99,1,0.00001,3,13,200
4,1,0.00001,3,13,200
96,4,0.00001,3,13,200
81,6,0.00001,3,13,200
7,9,0.00001,3,13,200
65,9,0.00001,3,13,200
78,9,0.00001,3,13,200
46,9,0.00001,3,13,200
0,9,0.00001,3,13,200
38,9,0.00001,3,13,200
33,9,0.00001,3,13,200
53,9,0.00001,3,13,200
61,11,0.00001,3,13,200
64,11,0.00001,3,13,200
17,11,0.00001,3,13,200
42,11,0.00001,3,13,200
100,11,0.00001,3,13,200
72,11,0.00001,3,13,200
90,11,0.00001,3,13,200
98,11,0.00001,3,13,200
70,19,0.00001,3,13,200
29,19,0.00001,3,13,200
54,19,0.00001,3,13,200
3,19,0.00001,3,13,200
4,19,0.00001,3,13,200
