species,gene,lam,k,rep
74,35,0.00001,3,13
86,35,0.00001,3,13
83,35,0.00001,3,13
95,35,0.00001,3,13
75,35,0.00001,3,13
88,35,0.00001,3,13
90,35,0.00001,3,13
98,35,0.00001,3,13
100,35,0.00001,3,13
72,35,0.00001,3,13
84,35,0.00001,3,13
99,35,0.00001,3,13
85,35,0.00001,3,13
73,35,0.00001,3,13
82,35,0.00001,3,13
56,37,0.00001,3,13
61,37,0.00001,3,13
13,39,0.00001,3,13
81,44,0.00001,3,13
2,44,0.00001,3,13
24,44,0.00001,3,13
19,44,0.00001,3,13
97,47,0.00001,3,13
31,49,0.00001,3,13
92,50,0.00001,3,13
94,50,0.00001,3,13
78,50,0.00001,3,13
35,50,0.00001,3,13
20,52,0.00001,3,13
26,52,0.00001,3,13
57,52,0.00001,3,13
56,53,0.00001,3,13
14,53,0.00001,3,13
35,54,0.00001,3,13
98,59,0.00001,3,13
19,60,0.00001,3,13
7,63,0.00001,3,13
65,63,0.00001,3,13
63,66,0.00001,3,13
62,66,0.00001,3,13
35,68,0.00001,3,13
2,71,0.00001,3,13
47,74,0.00001,3,13
1,76,0.00001,3,13
63,86,0.00001,3,13
47,86,0.00001,3,13
62,86,0.00001,3,13
6,86,0.00001,3,13
19,86,0.00001,3,13
63,87,0.00001,3,13
47,87,0.00001,3,13
62,87,0.00001,3,13
6,87,0.00001,3,13
19,87,0.00001,3,13
40,88,0.00001,3,13
8,91,0.00001,3,13
61,91,0.00001,3,13
23,91,0.00001,3,13
41,91,0.00001,3,13
64,91,0.00001,3,13
58,91,0.00001,3,13
83,92,0.00001,3,13
95,92,0.00001,3,13
72,94,0.00001,3,13
19,95,0.00001,3,13
54,1,0.0001,3,13
3,1,0.0001,3,13
26,1,0.0001,3,13
57,1,0.0001,3,13
6,1,0.0001,3,13
43,1,0.0001,3,13
44,1,0.0001,3,13
42,1,0.0001,3,13
90,4,0.0001,3,13
98,4,0.0001,3,13
100,4,0.0001,3,13
72,4,0.0001,3,13
63,7,0.0001,3,13
62,7,0.0001,3,13
100,8,0.0001,3,13
100,11,0.0001,3,13
72,11,0.0001,3,13
20,12,0.0001,3,13
48,12,0.0001,3,13
50,12,0.0001,3,13
29,12,0.0001,3,13
36,12,0.0001,3,13
27,12,0.0001,3,13
30,12,0.0001,3,13
15,12,0.0001,3,13
49,12,0.0001,3,13
34,12,0.0001,3,13
1,12,0.0001,3,13
90,12,0.0001,3,13
98,12,0.0001,3,13
22,12,0.0001,3,13
66,12,0.0001,3,13
28,12,0.0001,3,13
58,12,0.0001,3,13
43,12,0.0001,3,13
44,12,0.0001,3,13
17,12,0.0001,3,13
63,13,0.0001,3,13
47,13,0.0001,3,13
62,13,0.0001,3,13
6,13,0.0001,3,13
35,14,0.0001,3,13
98,17,0.0001,3,13
61,20,0.0001,3,13
63,20,0.0001,3,13
47,20,0.0001,3,13
62,20,0.0001,3,13
6,20,0.0001,3,13
63,23,0.0001,3,13
47,23,0.0001,3,13
62,23,0.0001,3,13
6,23,0.0001,3,13
2,24,0.0001,3,13
9,29,0.0001,3,13
78,29,0.0001,3,13
90,29,0.0001,3,13
98,29,0.0001,3,13
100,29,0.0001,3,13
72,29,0.0001,3,13
61,29,0.0001,3,13
23,29,0.0001,3,13
41,29,0.0001,3,13
64,29,0.0001,3,13
35,30,0.0001,3,13
69,35,0.0001,3,13
74,35,0.0001,3,13
86,35,0.0001,3,13
83,35,0.0001,3,13
95,35,0.0001,3,13
75,35,0.0001,3,13
88,35,0.0001,3,13
90,35,0.0001,3,13
98,35,0.0001,3,13
100,35,0.0001,3,13
72,35,0.0001,3,13
84,35,0.0001,3,13
99,35,0.0001,3,13
85,35,0.0001,3,13
73,35,0.0001,3,13
82,35,0.0001,3,13
92,37,0.0001,3,13
96,37,0.0001,3,13
71,37,0.0001,3,13
56,37,0.0001,3,13
61,37,0.0001,3,13
81,44,0.0001,3,13
2,44,0.0001,3,13
24,44,0.0001,3,13
19,44,0.0001,3,13
97,47,0.0001,3,13
31,49,0.0001,3,13
92,50,0.0001,3,13
35,50,0.0001,3,13
20,52,0.0001,3,13
26,52,0.0001,3,13
57,52,0.0001,3,13
35,54,0.0001,3,13
26,56,0.0001,3,13
98,59,0.0001,3,13
19,60,0.0001,3,13
61,61,0.0001,3,13
63,66,0.0001,3,13
62,66,0.0001,3,13
35,68,0.0001,3,13
2,71,0.0001,3,13
92,82,0.0001,3,13
97,82,0.0001,3,13
93,82,0.0001,3,13
96,82,0.0001,3,13
71,82,0.0001,3,13
81,82,0.0001,3,13
63,86,0.0001,3,13
47,86,0.0001,3,13
62,86,0.0001,3,13
6,86,0.0001,3,13
63,87,0.0001,3,13
47,87,0.0001,3,13
62,87,0.0001,3,13
6,87,0.0001,3,13
19,87,0.0001,3,13
8,91,0.0001,3,13
61,91,0.0001,3,13
23,91,0.0001,3,13
41,91,0.0001,3,13
64,91,0.0001,3,13
58,91,0.0001,3,13
72,94,0.0001,3,13
19,95,0.0001,3,13
100,4,0.001,3,13
72,4,0.001,3,13
63,7,0.001,3,13
62,7,0.001,3,13
100,8,0.001,3,13
27,12,0.001,3,13
1,12,0.001,3,13
22,12,0.001,3,13
58,12,0.001,3,13
98,17,0.001,3,13
61,20,0.001,3,13
91,25,0.001,3,13
97,29,0.001,3,13
78,29,0.001,3,13
70,29,0.001,3,13
69,29,0.001,3,13
74,29,0.001,3,13
67,29,0.001,3,13
90,29,0.001,3,13
98,29,0.001,3,13
69,35,0.001,3,13
74,35,0.001,3,13
90,35,0.001,3,13
98,35,0.001,3,13
100,35,0.001,3,13
72,35,0.001,3,13
92,37,0.001,3,13
96,37,0.001,3,13
71,37,0.001,3,13
56,37,0.001,3,13
61,37,0.001,3,13
81,44,0.001,3,13
2,44,0.001,3,13
24,44,0.001,3,13
19,44,0.001,3,13
92,50,0.001,3,13
26,52,0.001,3,13
57,52,0.001,3,13
26,56,0.001,3,13
98,59,0.001,3,13
19,60,0.001,3,13
63,66,0.001,3,13
62,66,0.001,3,13
2,71,0.001,3,13
8,91,0.001,3,13
64,91,0.001,3,13
72,94,0.001,3,13
19,95,0.001,3,13
78,29,0.01,3,13
78,29,0.1,3,13
78,29,1,3,13
0,65,1,3,13
78,29,10,3,13
31,35,10,3,13
52,35,10,3,13
56,35,10,3,13
14,35,10,3,13
94,21,100,3,13
78,21,100,3,13
33,21,100,3,13
53,21,100,3,13
12,21,100,3,13
4,21,100,3,13
78,29,100,3,13
31,35,100,3,13
52,35,100,3,13
56,35,100,3,13
14,35,100,3,13
2,35,100,3,13
0,37,100,3,13
90,49,100,3,13
98,49,100,3,13
100,49,100,3,13
72,49,100,3,13
51,21,true,3,13
94,21,true,3,13
78,21,true,3,13
33,21,true,3,13
53,21,true,3,13
38,21,true,3,13
12,21,true,3,13
4,21,true,3,13
31,35,true,3,13
52,35,true,3,13
56,35,true,3,13
14,35,true,3,13
2,35,true,3,13
0,37,true,3,13
90,49,true,3,13
98,49,true,3,13
100,49,true,3,13
72,49,true,3,13
