gene                 rate

Matrix 1             1.50511593227
Matrix 2             1.12390613884
Matrix 3             1.82742946343
Matrix 4             0.988812149602
Matrix 5             0.674696006104
Matrix 6             0.740809570093
Matrix 7             1.00940536917
Matrix 8             0.903457397812
Matrix 9             1.49703058568
Matrix 10            0.267786128546
Matrix 11            0.750144683422
Matrix 12            1.34182126267
Matrix 13            1.52097055142
Matrix 14            0.512937709603
Matrix 15            1.06828269964
Matrix 16            0.93716073857
Matrix 17            1.28512537044
Matrix 18            0.555063968155
Matrix 19            1.00853803213
Matrix 20            1.90996927066
Matrix 21            1.17663316963
Matrix 22            0.99968286318
Matrix 23            1.11842966596
Matrix 24            1.44274615394
Matrix 25            1.02577585862
Matrix 26            1.87395118831
Matrix 27            0.81739296296
Matrix 28            0.679091826888
Matrix 29            0.5704470935
Matrix 30            0.94155297999
Matrix 31            1.04968155144
Matrix 32            1.97786906576
Matrix 33            0.504653835031
Matrix 34            0.987436417533
Matrix 35            0.53685763637
Matrix 36            0.735219638702
Matrix 37            1.115761898
Matrix 38            1.57231544451
Matrix 39            1.53437851918
Matrix 40            0.688174578683
Matrix 41            1.07338125055
Matrix 42            0.371473568444
Matrix 43            1.16157213067
Matrix 44            0.87716350852
Matrix 45            1.05114773367
Matrix 46            0.599402970797
Matrix 47            0.320445046307
Matrix 48            0.618197915532
Matrix 49            0.750666604806
Matrix 50            0.477732556069
Matrix 51            1.01706264812
Matrix 52            1.26924486864
Matrix 53            0.830678669032
Matrix 54            0.874244951912
Matrix 55            0.641942293366
Matrix 56            1.08917684086
Matrix 57            0.597588306789
Matrix 58            0.742283919151
Matrix 59            1.69139853699
Matrix 60            0.506230741462
Matrix 61            1.00292785709
Matrix 62            1.37565567958
Matrix 63            0.615539181574
Matrix 64            1.2816823903
Matrix 65            1.05514624281
Matrix 66            0.825922281906
Matrix 67            0.53202427216
Matrix 68            1.12725213463
Matrix 69            0.766724956466
Matrix 70            2.19269218092
Matrix 71            1.76223582612
Matrix 72            0.907793981092
Matrix 73            0.682779643517
Matrix 74            1.1992962014
Matrix 75            0.725512189463
Matrix 76            1.25938724451
