species,gene,lam,k,rep,error
61,1,0,3,43,200
14,1,0,3,43,200
96,4,0,3,43,200
84,4,0,3,43,200
91,4,0,3,43,200
12,8,0,3,43,200
83,8,0,3,43,200
88,11,0,3,43,200
59,12,0,3,43,200
52,12,0,3,43,200
42,12,0,3,43,200
60,12,0,3,43,200
29,12,0,3,43,200
83,13,0,3,43,200
86,13,0,3,43,200
40,13,0,3,43,200
61,14,0,3,43,200
88,15,0,3,43,200
27,16,0,3,43,200
8,16,0,3,43,200
61,16,0,3,43,200
74,16,0,3,43,200
39,16,0,3,43,200
93,16,0,3,43,200
83,16,0,3,43,200
99,16,0,3,43,200
98,16,0,3,43,200
86,16,0,3,43,200
14,16,0,3,43,200
26,19,0,3,43,200
69,19,0,3,43,200
70,19,0,3,43,200
55,19,0,3,43,200
88,19,0,3,43,200
0,19,0,3,43,200
12,20,0,3,43,200
36,21,0,3,43,200
22,21,0,3,43,200
30,22,0,3,43,200
71,22,0,3,43,200
78,22,0,3,43,200
5,22,0,3,43,200
31,22,0,3,43,200
86,22,0,3,43,200
26,24,0,3,43,200
45,25,0,3,43,200
52,25,0,3,43,200
42,25,0,3,43,200
93,25,0,3,43,200
98,25,0,3,43,200
30,27,0,3,43,200
56,27,0,3,43,200
35,27,0,3,43,200
17,27,0,3,43,200
29,27,0,3,43,200
18,29,0,3,43,200
1,29,0,3,43,200
46,30,0,3,43,200
28,32,0,3,43,200
81,32,0,3,43,200
67,32,0,3,43,200
43,32,0,3,43,200
49,34,0,3,43,200
26,37,0,3,43,200
16,37,0,3,43,200
36,37,0,3,43,200
22,37,0,3,43,200
58,37,0,3,43,200
51,37,0,3,43,200
80,38,0,3,43,200
45,39,0,3,43,200
79,39,0,3,43,200
13,39,0,3,43,200
9,39,0,3,43,200
51,39,0,3,43,200
8,40,0,3,43,200
62,40,0,3,43,200
64,40,0,3,43,200
15,40,0,3,43,200
93,40,0,3,43,200
83,40,0,3,43,200
74,43,0,3,43,200
57,43,0,3,43,200
20,43,0,3,43,200
12,43,0,3,43,200
16,45,0,3,43,200
56,49,0,3,43,200
29,53,0,3,43,200
28,54,0,3,43,200
43,54,0,3,43,200
79,56,0,3,43,200
13,56,0,3,43,200
9,56,0,3,43,200
61,56,0,3,43,200
14,56,0,3,43,200
19,57,0,3,43,200
46,59,0,3,43,200
30,59,0,3,43,200
57,61,0,3,43,200
98,61,0,3,43,200
14,61,0,3,43,200
0,62,0,3,43,200
75,64,0,3,43,200
97,64,0,3,43,200
35,66,0,3,43,200
28,67,0,3,43,200
59,67,0,3,43,200
6,67,0,3,43,200
39,67,0,3,43,200
46,69,0,3,43,200
54,69,0,3,43,200
79,70,0,3,43,200
13,70,0,3,43,200
9,70,0,3,43,200
57,72,0,3,43,200
44,77,0,3,43,200
75,77,0,3,43,200
43,77,0,3,43,200
29,78,0,3,43,200
6,79,0,3,43,200
39,79,0,3,43,200
16,81,0,3,43,200
36,81,0,3,43,200
61,81,0,3,43,200
22,81,0,3,43,200
86,81,0,3,43,200
68,81,0,3,43,200
66,81,0,3,43,200
82,81,0,3,43,200
0,83,0,3,43,200
47,83,0,3,43,200
34,84,0,3,43,200
25,84,0,3,43,200
65,84,0,3,43,200
61,84,0,3,43,200
24,84,0,3,43,200
20,84,0,3,43,200
21,85,0,3,43,200
72,85,0,3,43,200
32,85,0,3,43,200
99,85,0,3,43,200
98,85,0,3,43,200
1,88,0,3,43,200
46,93,0,3,43,200
26,93,0,3,43,200
65,93,0,3,43,200
61,93,0,3,43,200
57,93,0,3,43,200
12,93,0,3,43,200
43,93,0,3,43,200
34,97,0,3,43,200
34,98,0,3,43,200
93,98,0,3,43,200
14,98,0,3,43,200
2,99,0,3,43,200
45,99,0,3,43,200
59,99,0,3,43,200
79,99,0,3,43,200
13,99,0,3,43,200
9,99,0,3,43,200
99,99,0,3,43,200
86,99,0,3,43,200
96,99,0,3,43,200
84,99,0,3,43,200
100,99,0,3,43,200
91,99,0,3,43,200
100,100,0,3,43,200
61,1,0.00001,3,43,200
14,1,0.00001,3,43,200
96,4,0.00001,3,43,200
84,4,0.00001,3,43,200
91,4,0.00001,3,43,200
12,8,0.00001,3,43,200
83,8,0.00001,3,43,200
88,11,0.00001,3,43,200
59,12,0.00001,3,43,200
52,12,0.00001,3,43,200
42,12,0.00001,3,43,200
60,12,0.00001,3,43,200
29,12,0.00001,3,43,200
83,13,0.00001,3,43,200
86,13,0.00001,3,43,200
40,13,0.00001,3,43,200
61,14,0.00001,3,43,200
88,15,0.00001,3,43,200
27,16,0.00001,3,43,200
8,16,0.00001,3,43,200
61,16,0.00001,3,43,200
74,16,0.00001,3,43,200
20,16,0.00001,3,43,200
39,16,0.00001,3,43,200
93,16,0.00001,3,43,200
83,16,0.00001,3,43,200
99,16,0.00001,3,43,200
98,16,0.00001,3,43,200
86,16,0.00001,3,43,200
14,16,0.00001,3,43,200
54,16,0.00001,3,43,200
37,16,0.00001,3,43,200
26,19,0.00001,3,43,200
69,19,0.00001,3,43,200
70,19,0.00001,3,43,200
55,19,0.00001,3,43,200
88,19,0.00001,3,43,200
0,19,0.00001,3,43,200
12,20,0.00001,3,43,200
36,21,0.00001,3,43,200
22,21,0.00001,3,43,200
30,22,0.00001,3,43,200
71,22,0.00001,3,43,200
78,22,0.00001,3,43,200
5,22,0.00001,3,43,200
31,22,0.00001,3,43,200
86,22,0.00001,3,43,200
26,24,0.00001,3,43,200
45,25,0.00001,3,43,200
52,25,0.00001,3,43,200
42,25,0.00001,3,43,200
93,25,0.00001,3,43,200
98,25,0.00001,3,43,200
30,27,0.00001,3,43,200
56,27,0.00001,3,43,200
35,27,0.00001,3,43,200
17,27,0.00001,3,43,200
29,27,0.00001,3,43,200
18,29,0.00001,3,43,200
1,29,0.00001,3,43,200
46,30,0.00001,3,43,200
28,32,0.00001,3,43,200
81,32,0.00001,3,43,200
67,32,0.00001,3,43,200
43,32,0.00001,3,43,200
49,34,0.00001,3,43,200
26,37,0.00001,3,43,200
16,37,0.00001,3,43,200
36,37,0.00001,3,43,200
22,37,0.00001,3,43,200
58,37,0.00001,3,43,200
51,37,0.00001,3,43,200
80,38,0.00001,3,43,200
45,39,0.00001,3,43,200
79,39,0.00001,3,43,200
13,39,0.00001,3,43,200
9,39,0.00001,3,43,200
51,39,0.00001,3,43,200
8,40,0.00001,3,43,200
62,40,0.00001,3,43,200
64,40,0.00001,3,43,200
15,40,0.00001,3,43,200
93,40,0.00001,3,43,200
83,40,0.00001,3,43,200
74,43,0.00001,3,43,200
57,43,0.00001,3,43,200
20,43,0.00001,3,43,200
12,43,0.00001,3,43,200
16,45,0.00001,3,43,200
56,49,0.00001,3,43,200
29,53,0.00001,3,43,200
28,54,0.00001,3,43,200
43,54,0.00001,3,43,200
79,56,0.00001,3,43,200
13,56,0.00001,3,43,200
9,56,0.00001,3,43,200
61,56,0.00001,3,43,200
14,56,0.00001,3,43,200
19,57,0.00001,3,43,200
46,59,0.00001,3,43,200
30,59,0.00001,3,43,200
57,61,0.00001,3,43,200
98,61,0.00001,3,43,200
14,61,0.00001,3,43,200
0,62,0.00001,3,43,200
75,64,0.00001,3,43,200
97,64,0.00001,3,43,200
35,66,0.00001,3,43,200
28,67,0.00001,3,43,200
59,67,0.00001,3,43,200
6,67,0.00001,3,43,200
39,67,0.00001,3,43,200
46,69,0.00001,3,43,200
54,69,0.00001,3,43,200
79,70,0.00001,3,43,200
13,70,0.00001,3,43,200
9,70,0.00001,3,43,200
57,72,0.00001,3,43,200
44,77,0.00001,3,43,200
75,77,0.00001,3,43,200
43,77,0.00001,3,43,200
29,78,0.00001,3,43,200
6,79,0.00001,3,43,200
39,79,0.00001,3,43,200
16,81,0.00001,3,43,200
36,81,0.00001,3,43,200
61,81,0.00001,3,43,200
22,81,0.00001,3,43,200
86,81,0.00001,3,43,200
68,81,0.00001,3,43,200
66,81,0.00001,3,43,200
82,81,0.00001,3,43,200
0,83,0.00001,3,43,200
47,83,0.00001,3,43,200
34,84,0.00001,3,43,200
25,84,0.00001,3,43,200
65,84,0.00001,3,43,200
61,84,0.00001,3,43,200
24,84,0.00001,3,43,200
20,84,0.00001,3,43,200
33,85,0.00001,3,43,200
21,85,0.00001,3,43,200
72,85,0.00001,3,43,200
32,85,0.00001,3,43,200
99,85,0.00001,3,43,200
98,85,0.00001,3,43,200
1,88,0.00001,3,43,200
31,90,0.00001,3,43,200
46,93,0.00001,3,43,200
26,93,0.00001,3,43,200
65,93,0.00001,3,43,200
61,93,0.00001,3,43,200
57,93,0.00001,3,43,200
12,93,0.00001,3,43,200
43,93,0.00001,3,43,200
34,97,0.00001,3,43,200
93,98,0.00001,3,43,200
14,98,0.00001,3,43,200
2,99,0.00001,3,43,200
45,99,0.00001,3,43,200
59,99,0.00001,3,43,200
79,99,0.00001,3,43,200
13,99,0.00001,3,43,200
9,99,0.00001,3,43,200
99,99,0.00001,3,43,200
86,99,0.00001,3,43,200
96,99,0.00001,3,43,200
84,99,0.00001,3,43,200
100,99,0.00001,3,43,200
91,99,0.00001,3,43,200
100,100,0.00001,3,43,200
61,1,0.0001,3,43,200
14,1,0.0001,3,43,200
12,8,0.0001,3,43,200
83,8,0.0001,3,43,200
88,11,0.0001,3,43,200
59,12,0.0001,3,43,200
52,12,0.0001,3,43,200
42,12,0.0001,3,43,200
60,12,0.0001,3,43,200
29,12,0.0001,3,43,200
44,13,0.0001,3,43,200
83,13,0.0001,3,43,200
86,13,0.0001,3,43,200
40,13,0.0001,3,43,200
61,14,0.0001,3,43,200
88,15,0.0001,3,43,200
27,16,0.0001,3,43,200
8,16,0.0001,3,43,200
61,16,0.0001,3,43,200
74,16,0.0001,3,43,200
20,16,0.0001,3,43,200
39,16,0.0001,3,43,200
64,16,0.0001,3,43,200
93,16,0.0001,3,43,200
83,16,0.0001,3,43,200
99,16,0.0001,3,43,200
98,16,0.0001,3,43,200
86,16,0.0001,3,43,200
14,16,0.0001,3,43,200
68,16,0.0001,3,43,200
54,16,0.0001,3,43,200
37,16,0.0001,3,43,200
1,19,0.0001,3,43,200
26,19,0.0001,3,43,200
69,19,0.0001,3,43,200
70,19,0.0001,3,43,200
55,19,0.0001,3,43,200
88,19,0.0001,3,43,200
0,19,0.0001,3,43,200
12,20,0.0001,3,43,200
36,21,0.0001,3,43,200
22,21,0.0001,3,43,200
30,22,0.0001,3,43,200
71,22,0.0001,3,43,200
78,22,0.0001,3,43,200
5,22,0.0001,3,43,200
31,22,0.0001,3,43,200
86,22,0.0001,3,43,200
26,24,0.0001,3,43,200
45,25,0.0001,3,43,200
52,25,0.0001,3,43,200
42,25,0.0001,3,43,200
93,25,0.0001,3,43,200
98,25,0.0001,3,43,200
30,27,0.0001,3,43,200
56,27,0.0001,3,43,200
35,27,0.0001,3,43,200
29,27,0.0001,3,43,200
18,29,0.0001,3,43,200
1,29,0.0001,3,43,200
46,30,0.0001,3,43,200
28,32,0.0001,3,43,200
81,32,0.0001,3,43,200
67,32,0.0001,3,43,200
43,32,0.0001,3,43,200
49,34,0.0001,3,43,200
26,37,0.0001,3,43,200
16,37,0.0001,3,43,200
36,37,0.0001,3,43,200
22,37,0.0001,3,43,200
58,37,0.0001,3,43,200
51,37,0.0001,3,43,200
80,38,0.0001,3,43,200
45,39,0.0001,3,43,200
79,39,0.0001,3,43,200
13,39,0.0001,3,43,200
9,39,0.0001,3,43,200
51,39,0.0001,3,43,200
8,40,0.0001,3,43,200
62,40,0.0001,3,43,200
64,40,0.0001,3,43,200
15,40,0.0001,3,43,200
83,40,0.0001,3,43,200
74,43,0.0001,3,43,200
57,43,0.0001,3,43,200
20,43,0.0001,3,43,200
12,43,0.0001,3,43,200
16,45,0.0001,3,43,200
29,53,0.0001,3,43,200
28,54,0.0001,3,43,200
43,54,0.0001,3,43,200
79,56,0.0001,3,43,200
13,56,0.0001,3,43,200
9,56,0.0001,3,43,200
58,56,0.0001,3,43,200
39,56,0.0001,3,43,200
14,56,0.0001,3,43,200
46,59,0.0001,3,43,200
30,59,0.0001,3,43,200
57,61,0.0001,3,43,200
98,61,0.0001,3,43,200
14,61,0.0001,3,43,200
0,62,0.0001,3,43,200
75,64,0.0001,3,43,200
97,64,0.0001,3,43,200
35,66,0.0001,3,43,200
28,67,0.0001,3,43,200
59,67,0.0001,3,43,200
6,67,0.0001,3,43,200
39,67,0.0001,3,43,200
46,69,0.0001,3,43,200
54,69,0.0001,3,43,200
79,70,0.0001,3,43,200
13,70,0.0001,3,43,200
9,70,0.0001,3,43,200
57,72,0.0001,3,43,200
44,77,0.0001,3,43,200
75,77,0.0001,3,43,200
43,77,0.0001,3,43,200
29,78,0.0001,3,43,200
6,79,0.0001,3,43,200
39,79,0.0001,3,43,200
16,81,0.0001,3,43,200
36,81,0.0001,3,43,200
61,81,0.0001,3,43,200
22,81,0.0001,3,43,200
55,81,0.0001,3,43,200
86,81,0.0001,3,43,200
68,81,0.0001,3,43,200
66,81,0.0001,3,43,200
82,81,0.0001,3,43,200
0,83,0.0001,3,43,200
47,83,0.0001,3,43,200
34,84,0.0001,3,43,200
25,84,0.0001,3,43,200
65,84,0.0001,3,43,200
61,84,0.0001,3,43,200
24,84,0.0001,3,43,200
20,84,0.0001,3,43,200
72,85,0.0001,3,43,200
32,85,0.0001,3,43,200
99,85,0.0001,3,43,200
98,85,0.0001,3,43,200
1,88,0.0001,3,43,200
62,90,0.0001,3,43,200
31,90,0.0001,3,43,200
46,93,0.0001,3,43,200
26,93,0.0001,3,43,200
61,93,0.0001,3,43,200
57,93,0.0001,3,43,200
12,93,0.0001,3,43,200
43,93,0.0001,3,43,200
86,97,0.0001,3,43,200
93,98,0.0001,3,43,200
14,98,0.0001,3,43,200
2,99,0.0001,3,43,200
45,99,0.0001,3,43,200
59,99,0.0001,3,43,200
79,99,0.0001,3,43,200
13,99,0.0001,3,43,200
9,99,0.0001,3,43,200
99,99,0.0001,3,43,200
86,99,0.0001,3,43,200
96,99,0.0001,3,43,200
84,99,0.0001,3,43,200
100,99,0.0001,3,43,200
91,99,0.0001,3,43,200
100,100,0.0001,3,43,200
14,1,0.001,3,43,200
45,3,0.001,3,43,200
59,3,0.001,3,43,200
56,3,0.001,3,43,200
55,3,0.001,3,43,200
47,3,0.001,3,43,200
12,8,0.001,3,43,200
83,8,0.001,3,43,200
18,9,0.001,3,43,200
28,10,0.001,3,43,200
59,10,0.001,3,43,200
44,10,0.001,3,43,200
62,10,0.001,3,43,200
58,10,0.001,3,43,200
47,10,0.001,3,43,200
88,11,0.001,3,43,200
59,12,0.001,3,43,200
52,12,0.001,3,43,200
42,12,0.001,3,43,200
60,12,0.001,3,43,200
29,12,0.001,3,43,200
44,13,0.001,3,43,200
40,13,0.001,3,43,200
74,16,0.001,3,43,200
20,16,0.001,3,43,200
64,16,0.001,3,43,200
15,16,0.001,3,43,200
83,16,0.001,3,43,200
86,16,0.001,3,43,200
40,16,0.001,3,43,200
68,16,0.001,3,43,200
54,16,0.001,3,43,200
37,16,0.001,3,43,200
17,18,0.001,3,43,200
1,19,0.001,3,43,200
26,19,0.001,3,43,200
69,19,0.001,3,43,200
70,19,0.001,3,43,200
55,19,0.001,3,43,200
0,19,0.001,3,43,200
12,20,0.001,3,43,200
28,21,0.001,3,43,200
36,21,0.001,3,43,200
22,21,0.001,3,43,200
30,22,0.001,3,43,200
71,22,0.001,3,43,200
78,22,0.001,3,43,200
5,22,0.001,3,43,200
31,22,0.001,3,43,200
86,22,0.001,3,43,200
52,23,0.001,3,43,200
26,24,0.001,3,43,200
18,25,0.001,3,43,200
45,25,0.001,3,43,200
52,25,0.001,3,43,200
42,25,0.001,3,43,200
29,27,0.001,3,43,200
18,29,0.001,3,43,200
1,29,0.001,3,43,200
43,32,0.001,3,43,200
49,34,0.001,3,43,200
59,35,0.001,3,43,200
47,35,0.001,3,43,200
26,37,0.001,3,43,200
16,37,0.001,3,43,200
36,37,0.001,3,43,200
22,37,0.001,3,43,200
58,37,0.001,3,43,200
51,37,0.001,3,43,200
80,38,0.001,3,43,200
45,39,0.001,3,43,200
51,39,0.001,3,43,200
15,40,0.001,3,43,200
74,43,0.001,3,43,200
57,43,0.001,3,43,200
20,43,0.001,3,43,200
12,43,0.001,3,43,200
18,44,0.001,3,43,200
16,45,0.001,3,43,200
54,52,0.001,3,43,200
29,53,0.001,3,43,200
28,54,0.001,3,43,200
43,54,0.001,3,43,200
58,56,0.001,3,43,200
39,56,0.001,3,43,200
30,59,0.001,3,43,200
57,61,0.001,3,43,200
98,61,0.001,3,43,200
0,62,0.001,3,43,200
35,66,0.001,3,43,200
54,69,0.001,3,43,200
37,69,0.001,3,43,200
13,70,0.001,3,43,200
57,72,0.001,3,43,200
44,77,0.001,3,43,200
8,77,0.001,3,43,200
75,77,0.001,3,43,200
43,77,0.001,3,43,200
29,78,0.001,3,43,200
6,79,0.001,3,43,200
39,79,0.001,3,43,200
16,81,0.001,3,43,200
36,81,0.001,3,43,200
22,81,0.001,3,43,200
60,81,0.001,3,43,200
55,81,0.001,3,43,200
68,81,0.001,3,43,200
66,81,0.001,3,43,200
82,81,0.001,3,43,200
0,83,0.001,3,43,200
47,83,0.001,3,43,200
34,84,0.001,3,43,200
25,84,0.001,3,43,200
65,84,0.001,3,43,200
24,84,0.001,3,43,200
20,84,0.001,3,43,200
33,85,0.001,3,43,200
21,85,0.001,3,43,200
72,85,0.001,3,43,200
32,85,0.001,3,43,200
62,90,0.001,3,43,200
31,90,0.001,3,43,200
12,93,0.001,3,43,200
