species,gene,lam,k,rep,error
28,2,0,3,38,200
24,3,0,3,38,200
51,3,0,3,38,200
67,8,0,3,38,200
67,9,0,3,38,200
85,12,0,3,38,200
24,15,0,3,38,200
51,15,0,3,38,200
89,19,0,3,38,200
1,19,0,3,38,200
23,25,0,3,38,200
77,29,0,3,38,200
30,36,0,3,38,200
24,44,0,3,38,200
51,44,0,3,38,200
48,44,0,3,38,200
21,44,0,3,38,200
6,45,0,3,38,200
24,46,0,3,38,200
51,46,0,3,38,200
96,48,0,3,38,200
6,57,0,3,38,200
24,58,0,3,38,200
51,58,0,3,38,200
28,59,0,3,38,200
24,60,0,3,38,200
51,60,0,3,38,200
77,60,0,3,38,200
28,60,0,3,38,200
67,60,0,3,38,200
6,60,0,3,38,200
94,60,0,3,38,200
49,60,0,3,38,200
32,62,0,3,38,200
39,63,0,3,38,200
81,63,0,3,38,200
70,63,0,3,38,200
25,64,0,3,38,200
60,68,0,3,38,200
11,68,0,3,38,200
49,69,0,3,38,200
6,70,0,3,38,200
77,71,0,3,38,200
13,74,0,3,38,200
98,74,0,3,38,200
100,74,0,3,38,200
83,74,0,3,38,200
57,80,0,3,38,200
94,83,0,3,38,200
11,84,0,3,38,200
67,85,0,3,38,200
81,89,0,3,38,200
96,90,0,3,38,200
23,94,0,3,38,200
98,94,0,3,38,200
8,94,0,3,38,200
20,94,0,3,38,200
24,95,0,3,38,200
51,95,0,3,38,200
96,95,0,3,38,200
24,98,0,3,38,200
51,98,0,3,38,200
32,98,0,3,38,200
81,99,0,3,38,200
40,100,0,3,38,200
28,2,0.00001,3,38,200
24,3,0.00001,3,38,200
51,3,0.00001,3,38,200
67,8,0.00001,3,38,200
67,9,0.00001,3,38,200
85,12,0.00001,3,38,200
24,15,0.00001,3,38,200
51,15,0.00001,3,38,200
89,19,0.00001,3,38,200
1,19,0.00001,3,38,200
23,25,0.00001,3,38,200
77,29,0.00001,3,38,200
30,36,0.00001,3,38,200
24,44,0.00001,3,38,200
51,44,0.00001,3,38,200
48,44,0.00001,3,38,200
21,44,0.00001,3,38,200
6,45,0.00001,3,38,200
24,46,0.00001,3,38,200
51,46,0.00001,3,38,200
6,57,0.00001,3,38,200
24,58,0.00001,3,38,200
51,58,0.00001,3,38,200
28,59,0.00001,3,38,200
24,60,0.00001,3,38,200
51,60,0.00001,3,38,200
77,60,0.00001,3,38,200
28,60,0.00001,3,38,200
67,60,0.00001,3,38,200
6,60,0.00001,3,38,200
94,60,0.00001,3,38,200
49,60,0.00001,3,38,200
32,62,0.00001,3,38,200
39,63,0.00001,3,38,200
81,63,0.00001,3,38,200
70,63,0.00001,3,38,200
25,64,0.00001,3,38,200
60,68,0.00001,3,38,200
11,68,0.00001,3,38,200
49,69,0.00001,3,38,200
6,70,0.00001,3,38,200
77,71,0.00001,3,38,200
13,74,0.00001,3,38,200
98,74,0.00001,3,38,200
100,74,0.00001,3,38,200
83,74,0.00001,3,38,200
57,80,0.00001,3,38,200
94,83,0.00001,3,38,200
11,84,0.00001,3,38,200
67,85,0.00001,3,38,200
81,89,0.00001,3,38,200
96,90,0.00001,3,38,200
23,94,0.00001,3,38,200
98,94,0.00001,3,38,200
8,94,0.00001,3,38,200
20,94,0.00001,3,38,200
24,95,0.00001,3,38,200
51,95,0.00001,3,38,200
96,95,0.00001,3,38,200
24,98,0.00001,3,38,200
51,98,0.00001,3,38,200
32,98,0.00001,3,38,200
81,99,0.00001,3,38,200
40,100,0.00001,3,38,200
28,2,0.0001,3,38,200
24,3,0.0001,3,38,200
51,3,0.0001,3,38,200
67,8,0.0001,3,38,200
67,9,0.0001,3,38,200
85,12,0.0001,3,38,200
24,15,0.0001,3,38,200
51,15,0.0001,3,38,200
92,16,0.0001,3,38,200
49,17,0.0001,3,38,200
89,19,0.0001,3,38,200
1,19,0.0001,3,38,200
23,25,0.0001,3,38,200
77,29,0.0001,3,38,200
30,36,0.0001,3,38,200
89,40,0.0001,3,38,200
24,44,0.0001,3,38,200
51,44,0.0001,3,38,200
48,44,0.0001,3,38,200
21,44,0.0001,3,38,200
6,45,0.0001,3,38,200
