species,gene,lam,k,rep,error
33,1,0,3,50,200
46,3,0,3,50,200
89,3,0,3,50,200
52,5,0,3,50,200
11,7,0,3,50,200
80,7,0,3,50,200
79,9,0,3,50,200
65,9,0,3,50,200
79,10,0,3,50,200
30,10,0,3,50,200
75,10,0,3,50,200
35,10,0,3,50,200
7,12,0,3,50,200
16,12,0,3,50,200
22,13,0,3,50,200
1,13,0,3,50,200
44,13,0,3,50,200
87,13,0,3,50,200
21,17,0,3,50,200
59,17,0,3,50,200
73,17,0,3,50,200
90,18,0,3,50,200
73,20,0,3,50,200
10,20,0,3,50,200
73,21,0,3,50,200
34,22,0,3,50,200
22,24,0,3,50,200
92,25,0,3,50,200
34,25,0,3,50,200
81,25,0,3,50,200
24,25,0,3,50,200
87,25,0,3,50,200
92,28,0,3,50,200
100,28,0,3,50,200
97,28,0,3,50,200
94,28,0,3,50,200
90,28,0,3,50,200
84,33,0,3,50,200
47,33,0,3,50,200
87,33,0,3,50,200
79,36,0,3,50,200
61,38,0,3,50,200
1,39,0,3,50,200
44,39,0,3,50,200
58,41,0,3,50,200
4,41,0,3,50,200
35,41,0,3,50,200
27,41,0,3,50,200
18,41,0,3,50,200
74,49,0,3,50,200
28,49,0,3,50,200
13,49,0,3,50,200
87,49,0,3,50,200
89,51,0,3,50,200
23,53,0,3,50,200
82,53,0,3,50,200
99,55,0,3,50,200
96,55,0,3,50,200
93,55,0,3,50,200
95,55,0,3,50,200
0,56,0,3,50,200
15,57,0,3,50,200
46,59,0,3,50,200
39,60,0,3,50,200
57,60,0,3,50,200
60,60,0,3,50,200
84,62,0,3,50,200
47,62,0,3,50,200
0,64,0,3,50,200
27,68,0,3,50,200
13,69,0,3,50,200
11,70,0,3,50,200
80,70,0,3,50,200
0,71,0,3,50,200
39,71,0,3,50,200
57,71,0,3,50,200
60,71,0,3,50,200
56,72,0,3,50,200
47,72,0,3,50,200
9,73,0,3,50,200
12,73,0,3,50,200
70,73,0,3,50,200
9,75,0,3,50,200
12,75,0,3,50,200
70,75,0,3,50,200
30,75,0,3,50,200
75,75,0,3,50,200
85,75,0,3,50,200
88,75,0,3,50,200
99,84,0,3,50,200
96,84,0,3,50,200
