species,gene,lam,k,rep,error
29,2,0,3,46,200
47,2,0,3,46,200
60,2,0,3,46,200
74,2,0,3,46,200
72,3,0,3,46,200
47,6,0,3,46,200
74,6,0,3,46,200
8,8,0,3,46,200
93,15,0,3,46,200
0,17,0,3,46,200
8,25,0,3,46,200
19,34,0,3,46,200
11,34,0,3,46,200
29,34,0,3,46,200
26,34,0,3,46,200
19,38,0,3,46,200
11,38,0,3,46,200
13,38,0,3,46,200
26,38,0,3,46,200
29,40,0,3,46,200
4,40,0,3,46,200
30,40,0,3,46,200
35,42,0,3,46,200
19,44,0,3,46,200
11,44,0,3,46,200
26,44,0,3,46,200
0,50,0,3,46,200
81,51,0,3,46,200
29,52,0,3,46,200
98,52,0,3,46,200
66,52,0,3,46,200
14,54,0,3,46,200
94,62,0,3,46,200
72,62,0,3,46,200
54,63,0,3,46,200
79,63,0,3,46,200
67,63,0,3,46,200
51,65,0,3,46,200
79,65,0,3,46,200
43,70,0,3,46,200
6,71,0,3,46,200
94,73,0,3,46,200
72,73,0,3,46,200
0,91,0,3,46,200
45,92,0,3,46,200
89,93,0,3,46,200
51,95,0,3,46,200
13,95,0,3,46,200
4,95,0,3,46,200
88,95,0,3,46,200
36,96,0,3,46,200
77,96,0,3,46,200
35,98,0,3,46,200
5,98,0,3,46,200
13,99,0,3,46,200
29,2,0.00001,3,46,200
47,2,0.00001,3,46,200
60,2,0.00001,3,46,200
74,2,0.00001,3,46,200
72,3,0.00001,3,46,200
47,6,0.00001,3,46,200
74,6,0.00001,3,46,200
8,8,0.00001,3,46,200
93,15,0.00001,3,46,200
0,17,0.00001,3,46,200
8,25,0.00001,3,46,200
19,34,0.00001,3,46,200
11,34,0.00001,3,46,200
29,34,0.00001,3,46,200
26,34,0.00001,3,46,200
19,38,0.00001,3,46,200
11,38,0.00001,3,46,200
13,38,0.00001,3,46,200
26,38,0.00001,3,46,200
29,40,0.00001,3,46,200
4,40,0.00001,3,46,200
30,40,0.00001,3,46,200
35,42,0.00001,3,46,200
19,44,0.00001,3,46,200
11,44,0.00001,3,46,200
26,44,0.00001,3,46,200
0,50,0.00001,3,46,200
81,51,0.00001,3,46,200
29,52,0.00001,3,46,200
98,52,0.00001,3,46,200
66,52,0.00001,3,46,200
14,54,0.00001,3,46,200
94,62,0.00001,3,46,200
72,62,0.00001,3,46,200
54,63,0.00001,3,46,200
79,63,0.00001,3,46,200
67,63,0.00001,3,46,200
51,65,0.00001,3,46,200
79,65,0.00001,3,46,200
43,70,0.00001,3,46,200
6,71,0.00001,3,46,200
94,73,0.00001,3,46,200
72,73,0.00001,3,46,200
0,91,0.00001,3,46,200
45,92,0.00001,3,46,200
89,93,0.00001,3,46,200
51,95,0.00001,3,46,200
13,95,0.00001,3,46,200
4,95,0.00001,3,46,200
88,95,0.00001,3,46,200
36,96,0.00001,3,46,200
77,96,0.00001,3,46,200
35,98,0.00001,3,46,200
5,98,0.00001,3,46,200
13,99,0.00001,3,46,200
29,2,0.0001,3,46,200
47,2,0.0001,3,46,200
60,2,0.0001,3,46,200
74,2,0.0001,3,46,200
72,3,0.0001,3,46,200
47,6,0.0001,3,46,200
74,6,0.0001,3,46,200
8,7,0.0001,3,46,200
8,8,0.0001,3,46,200
93,15,0.0001,3,46,200
0,17,0.0001,3,46,200
8,25,0.0001,3,46,200
19,34,0.0001,3,46,200
11,34,0.0001,3,46,200
26,34,0.0001,3,46,200
19,38,0.0001,3,46,200
11,38,0.0001,3,46,200
13,38,0.0001,3,46,200
26,38,0.0001,3,46,200
29,40,0.0001,3,46,200
30,40,0.0001,3,46,200
35,42,0.0001,3,46,200
19,44,0.0001,3,46,200
11,44,0.0001,3,46,200
