species,gene,lam,k,rep
52,21,0.001,3,30
54,21,0.001,3,30
77,21,0.001,3,30
50,21,0.001,3,30
74,21,0.001,3,30
67,21,0.001,3,30
87,21,0.001,3,30
41,21,0.001,3,30
42,21,0.001,3,30
2,24,0.001,3,30
12,27,0.001,3,30
21,27,0.001,3,30
2,27,0.001,3,30
47,28,0.001,3,30
83,34,0.001,3,30
90,34,0.001,3,30
73,34,0.001,3,30
53,34,0.001,3,30
48,34,0.001,3,30
95,34,0.001,3,30
71,34,0.001,3,30
98,34,0.001,3,30
76,34,0.001,3,30
64,34,0.001,3,30
47,34,0.001,3,30
84,34,0.001,3,30
27,34,0.001,3,30
12,34,0.001,3,30
21,34,0.001,3,30
47,53,0.001,3,30
86,53,0.001,3,30
2,58,0.001,3,30
2,59,0.001,3,30
47,70,0.001,3,30
3,70,0.001,3,30
86,73,0.001,3,30
21,87,0.001,3,30
45,88,0.001,3,30
57,88,0.001,3,30
12,91,0.001,3,30
92,91,0.001,3,30
62,91,0.001,3,30
89,94,0.001,3,30
59,96,0.001,3,30
8,18,0.01,3,30
32,18,0.01,3,30
90,18,0.01,3,30
82,18,0.01,3,30
37,18,0.01,3,30
53,18,0.01,3,30
34,18,0.01,3,30
1,18,0.01,3,30
31,18,0.01,3,30
29,18,0.01,3,30
95,18,0.01,3,30
71,18,0.01,3,30
98,18,0.01,3,30
76,18,0.01,3,30
64,18,0.01,3,30
47,18,0.01,3,30
6,18,0.01,3,30
21,18,0.01,3,30
28,18,0.01,3,30
2,18,0.01,3,30
10,18,0.01,3,30
17,21,0.01,3,30
25,21,0.01,3,30
60,21,0.01,3,30
96,21,0.01,3,30
68,21,0.01,3,30
39,21,0.01,3,30
6,21,0.01,3,30
24,21,0.01,3,30
12,21,0.01,3,30
21,21,0.01,3,30
2,21,0.01,3,30
22,21,0.01,3,30
10,21,0.01,3,30
79,21,0.01,3,30
52,21,0.01,3,30
54,21,0.01,3,30
77,21,0.01,3,30
50,21,0.01,3,30
74,21,0.01,3,30
67,21,0.01,3,30
87,21,0.01,3,30
41,21,0.01,3,30
42,21,0.01,3,30
24,30,0.01,3,30
33,30,0.01,3,30
2,30,0.01,3,30
22,30,0.01,3,30
10,30,0.01,3,30
83,34,0.01,3,30
90,34,0.01,3,30
73,34,0.01,3,30
53,34,0.01,3,30
48,34,0.01,3,30
95,34,0.01,3,30
98,34,0.01,3,30
76,34,0.01,3,30
64,34,0.01,3,30
47,34,0.01,3,30
12,34,0.01,3,30
21,34,0.01,3,30
10,34,0.01,3,30
21,87,0.01,3,30
17,21,0.1,3,30
25,21,0.1,3,30
60,21,0.1,3,30
96,21,0.1,3,30
68,21,0.1,3,30
39,21,0.1,3,30
79,21,0.1,3,30
52,21,0.1,3,30
54,21,0.1,3,30
77,21,0.1,3,30
50,21,0.1,3,30
74,21,0.1,3,30
67,21,0.1,3,30
87,21,0.1,3,30
41,21,0.1,3,30
42,21,0.1,3,30
60,21,1,3,30
96,21,1,3,30
68,21,1,3,30
39,21,1,3,30
79,21,1,3,30
52,21,1,3,30
54,21,1,3,30
77,21,1,3,30
50,21,1,3,30
74,21,1,3,30
67,21,1,3,30
87,21,1,3,30
41,21,1,3,30
42,21,1,3,30
82,72,1,3,30
43,72,1,3,30
51,72,1,3,30
44,72,1,3,30
87,72,1,3,30
41,72,1,3,30
51,2,10,3,30
78,2,10,3,30
45,18,10,3,30
38,18,10,3,30
81,18,10,3,30
60,21,10,3,30
96,21,10,3,30
68,21,10,3,30
39,21,10,3,30
79,21,10,3,30
52,21,10,3,30
54,21,10,3,30
77,21,10,3,30
50,21,10,3,30
74,21,10,3,30
67,21,10,3,30
87,21,10,3,30
41,21,10,3,30
42,21,10,3,30
82,72,10,3,30
51,72,10,3,30
44,72,10,3,30
63,72,10,3,30
85,72,10,3,30
51,2,100,3,30
78,2,100,3,30
80,2,100,3,30
61,2,100,3,30
45,18,100,3,30
57,18,100,3,30
62,18,100,3,30
88,18,100,3,30
38,18,100,3,30
81,18,100,3,30
60,21,100,3,30
96,21,100,3,30
68,21,100,3,30
39,21,100,3,30
69,21,100,3,30
45,21,100,3,30
57,21,100,3,30
59,21,100,3,30
92,21,100,3,30
89,21,100,3,30
62,21,100,3,30
88,21,100,3,30
38,21,100,3,30
81,21,100,3,30
79,21,100,3,30
52,21,100,3,30
54,21,100,3,30
77,21,100,3,30
50,21,100,3,30
74,21,100,3,30
67,21,100,3,30
87,21,100,3,30
41,21,100,3,30
42,21,100,3,30
44,72,100,3,30
35,72,100,3,30
51,2,true,3,30
45,18,true,3,30
57,18,true,3,30
92,18,true,3,30
62,18,true,3,30
88,18,true,3,30
38,18,true,3,30
81,18,true,3,30
56,21,true,3,30
51,72,true,3,30
44,72,true,3,30
35,72,true,3,30
63,72,true,3,30
41,72,true,3,30
