species,gene,lam,k,rep,error
40,9,0,3,07,200
70,17,0,3,07,200
25,17,0,3,07,200
41,17,0,3,07,200
42,17,0,3,07,200
90,28,0,3,07,200
41,32,0,3,07,200
42,32,0,3,07,200
28,34,0,3,07,200
11,35,0,3,07,200
28,36,0,3,07,200
41,36,0,3,07,200
42,36,0,3,07,200
69,40,0,3,07,200
69,41,0,3,07,200
35,42,0,3,07,200
0,46,0,3,07,200
49,47,0,3,07,200
69,54,0,3,07,200
69,55,0,3,07,200
63,59,0,3,07,200
0,60,0,3,07,200
24,65,0,3,07,200
93,68,0,3,07,200
0,68,0,3,07,200
28,72,0,3,07,200
91,79,0,3,07,200
0,80,0,3,07,200
63,81,0,3,07,200
70,81,0,3,07,200
52,81,0,3,07,200
25,81,0,3,07,200
0,84,0,3,07,200
3,86,0,3,07,200
52,92,0,3,07,200
40,9,0.00001,3,07,200
70,17,0.00001,3,07,200
25,17,0.00001,3,07,200
41,17,0.00001,3,07,200
42,17,0.00001,3,07,200
90,28,0.00001,3,07,200
41,32,0.00001,3,07,200
42,32,0.00001,3,07,200
28,34,0.00001,3,07,200
11,35,0.00001,3,07,200
28,36,0.00001,3,07,200
41,36,0.00001,3,07,200
42,36,0.00001,3,07,200
69,40,0.00001,3,07,200
69,41,0.00001,3,07,200
35,42,0.00001,3,07,200
0,46,0.00001,3,07,200
49,47,0.00001,3,07,200
69,54,0.00001,3,07,200
69,55,0.00001,3,07,200
63,59,0.00001,3,07,200
0,60,0.00001,3,07,200
24,65,0.00001,3,07,200
93,68,0.00001,3,07,200
0,68,0.00001,3,07,200
28,72,0.00001,3,07,200
91,79,0.00001,3,07,200
0,80,0.00001,3,07,200
63,81,0.00001,3,07,200
70,81,0.00001,3,07,200
52,81,0.00001,3,07,200
25,81,0.00001,3,07,200
0,84,0.00001,3,07,200
3,86,0.00001,3,07,200
52,92,0.00001,3,07,200
40,9,0.0001,3,07,200
70,17,0.0001,3,07,200
25,17,0.0001,3,07,200
41,17,0.0001,3,07,200
42,17,0.0001,3,07,200
90,28,0.0001,3,07,200
41,32,0.0001,3,07,200
42,32,0.0001,3,07,200
28,34,0.0001,3,07,200
11,35,0.0001,3,07,200
41,36,0.0001,3,07,200
42,36,0.0001,3,07,200
69,40,0.0001,3,07,200
69,41,0.0001,3,07,200
35,42,0.0001,3,07,200
0,46,0.0001,3,07,200
49,47,0.0001,3,07,200
69,54,0.0001,3,07,200
69,55,0.0001,3,07,200
63,59,0.0001,3,07,200
0,60,0.0001,3,07,200
24,65,0.0001,3,07,200
93,68,0.0001,3,07,200
0,68,0.0001,3,07,200
28,72,0.0001,3,07,200
91,79,0.0001,3,07,200
0,80,0.0001,3,07,200
63,81,0.0001,3,07,200
70,81,0.0001,3,07,200
52,81,0.0001,3,07,200
25,81,0.0001,3,07,200
0,84,0.0001,3,07,200
3,86,0.0001,3,07,200
52,92,0.0001,3,07,200
40,9,0.001,3,07,200
70,17,0.001,3,07,200
25,17,0.001,3,07,200
41,17,0.001,3,07,200
42,17,0.001,3,07,200
90,28,0.001,3,07,200
41,32,0.001,3,07,200
42,32,0.001,3,07,200
22,33,0.001,3,07,200
28,34,0.001,3,07,200
11,35,0.001,3,07,200
41,36,0.001,3,07,200
42,36,0.001,3,07,200
69,41,0.001,3,07,200
35,42,0.001,3,07,200
0,46,0.001,3,07,200
49,47,0.001,3,07,200
69,54,0.001,3,07,200
69,55,0.001,3,07,200
63,59,0.001,3,07,200
0,60,0.001,3,07,200
24,65,0.001,3,07,200
93,68,0.001,3,07,200
0,68,0.001,3,07,200
28,72,0.001,3,07,200
69,79,0.001,3,07,200
0,80,0.001,3,07,200
63,81,0.001,3,07,200
70,81,0.001,3,07,200
52,81,0.001,3,07,200
0,84,0.001,3,07,200
3,86,0.001,3,07,200
52,92,0.001,3,07,200
70,17,0.01,3,07,200
90,28,0.01,3,07,200
49,47,0.01,3,07,200
69,55,0.01,3,07,200
0,60,0.01,3,07,200
70,81,0.01,3,07,200
0,84,0.01,3,07,200
70,81,0.1,3,07,200
69,6,true,3,07,200
8,16,true,3,07,200
1,16,true,3,07,200
16,16,true,3,07,200
4,16,true,3,07,200
49,16,true,3,07,200
22,16,true,3,07,200
44,16,true,3,07,200
47,16,true,3,07,200
46,16,true,3,07,200
17,16,true,3,07,200
39,16,true,3,07,200
45,16,true,3,07,200
15,16,true,3,07,200
26,16,true,3,07,200
9,16,true,3,07,200
30,16,true,3,07,200
7,16,true,3,07,200
34,16,true,3,07,200
36,16,true,3,07,200
45,24,true,3,07,200
15,24,true,3,07,200
34,24,true,3,07,200
36,24,true,3,07,200
40,33,true,3,07,200
86,33,true,3,07,200
74,33,true,3,07,200
99,33,true,3,07,200
69,33,true,3,07,200
86,75,true,3,07,200
74,75,true,3,07,200
99,75,true,3,07,200
67,75,true,3,07,200
66,75,true,3,07,200
55,75,true,3,07,200
81,75,true,3,07,200
90,75,true,3,07,200
61,75,true,3,07,200
88,75,true,3,07,200
96,75,true,3,07,200
57,75,true,3,07,200
98,75,true,3,07,200
95,75,true,3,07,200
94,75,true,3,07,200
59,75,true,3,07,200
65,75,true,3,07,200
60,75,true,3,07,200
0,1,0,3,07,400
24,17,0,3,07,400
28,17,0,3,07,400
41,17,0,3,07,400
42,17,0,3,07,400
25,17,0,3,07,400
70,17,0,3,07,400
24,25,0,3,07,400
42,25,0,3,07,400
0,32,0,3,07,400
28,34,0,3,07,400
0,39,0,3,07,400
69,41,0,3,07,400
77,43,0,3,07,400
24,46,0,3,07,400
69,55,0,3,07,400
63,59,0,3,07,400
69,63,0,3,07,400
24,65,0,3,07,400
28,72,0,3,07,400
52,83,0,3,07,400
93,83,0,3,07,400
82,83,0,3,07,400
0,1,0.00001,3,07,400
24,17,0.00001,3,07,400
28,17,0.00001,3,07,400
41,17,0.00001,3,07,400
42,17,0.00001,3,07,400
25,17,0.00001,3,07,400
70,17,0.00001,3,07,400
24,25,0.00001,3,07,400
42,25,0.00001,3,07,400
0,32,0.00001,3,07,400
28,34,0.00001,3,07,400
0,39,0.00001,3,07,400
69,41,0.00001,3,07,400
77,43,0.00001,3,07,400
69,55,0.00001,3,07,400
63,59,0.00001,3,07,400
69,63,0.00001,3,07,400
24,65,0.00001,3,07,400
28,72,0.00001,3,07,400
52,83,0.00001,3,07,400
93,83,0.00001,3,07,400
82,83,0.00001,3,07,400
0,1,0.0001,3,07,400
24,17,0.0001,3,07,400
28,17,0.0001,3,07,400
41,17,0.0001,3,07,400
42,17,0.0001,3,07,400
25,17,0.0001,3,07,400
70,17,0.0001,3,07,400
42,25,0.0001,3,07,400
0,32,0.0001,3,07,400
28,34,0.0001,3,07,400
0,39,0.0001,3,07,400
69,41,0.0001,3,07,400
77,43,0.0001,3,07,400
69,55,0.0001,3,07,400
63,59,0.0001,3,07,400
37,61,0.0001,3,07,400
69,63,0.0001,3,07,400
24,65,0.0001,3,07,400
28,72,0.0001,3,07,400
52,83,0.0001,3,07,400
93,83,0.0001,3,07,400
82,83,0.0001,3,07,400
0,1,0.001,3,07,400
28,17,0.001,3,07,400
41,17,0.001,3,07,400
42,17,0.001,3,07,400
25,17,0.001,3,07,400
70,17,0.001,3,07,400
42,25,0.001,3,07,400
0,39,0.001,3,07,400
77,43,0.001,3,07,400
3,49,0.001,3,07,400
69,55,0.001,3,07,400
63,59,0.001,3,07,400
28,72,0.001,3,07,400
70,17,0.01,3,07,400
0,39,0.01,3,07,400
3,49,0.01,3,07,400
20,63,0.01,3,07,400
70,17,0.1,3,07,400
70,17,1,3,07,400
0,36,10,3,07,400
45,16,true,3,07,400
15,16,true,3,07,400
51,16,true,3,07,400
34,16,true,3,07,400
36,16,true,3,07,400
50,16,true,3,07,400
43,16,true,3,07,400
19,16,true,3,07,400
7,16,true,3,07,400
9,16,true,3,07,400
30,16,true,3,07,400
12,16,true,3,07,400
26,16,true,3,07,400
2,16,true,3,07,400
27,16,true,3,07,400
31,16,true,3,07,400
44,16,true,3,07,400
10,16,true,3,07,400
47,16,true,3,07,400
40,16,true,3,07,400
23,16,true,3,07,400
33,16,true,3,07,400
18,16,true,3,07,400
6,16,true,3,07,400
46,16,true,3,07,400
13,16,true,3,07,400
17,16,true,3,07,400
39,16,true,3,07,400
22,16,true,3,07,400
49,16,true,3,07,400
16,16,true,3,07,400
1,16,true,3,07,400
4,16,true,3,07,400
8,16,true,3,07,400
40,53,true,3,07,400
0,1,0,3,07,800
11,8,0,3,07,800
7,17,0,3,07,800
25,17,0,3,07,800
70,17,0,3,07,800
26,27,0,3,07,800
41,32,0,3,07,800
42,32,0,3,07,800
28,34,0,3,07,800
63,34,0,3,07,800
20,36,0,3,07,800
52,39,0,3,07,800
70,39,0,3,07,800
69,41,0,3,07,800
24,46,0,3,07,800
68,49,0,3,07,800
73,49,0,3,07,800
24,53,0,3,07,800
63,59,0,3,07,800
78,62,0,3,07,800
69,63,0,3,07,800
30,65,0,3,07,800
24,65,0,3,07,800
30,66,0,3,07,800
79,68,0,3,07,800
28,72,0,3,07,800
9,82,0,3,07,800
7,82,0,3,07,800
95,83,0,3,07,800
27,83,0,3,07,800
68,89,0,3,07,800
82,89,0,3,07,800
62,89,0,3,07,800
78,90,0,3,07,800
0,1,0.00001,3,07,800
11,8,0.00001,3,07,800
7,17,0.00001,3,07,800
25,17,0.00001,3,07,800
70,17,0.00001,3,07,800
19,20,0.00001,3,07,800
26,27,0.00001,3,07,800
41,32,0.00001,3,07,800
42,32,0.00001,3,07,800
28,34,0.00001,3,07,800
63,34,0.00001,3,07,800
20,36,0.00001,3,07,800
52,39,0.00001,3,07,800
70,39,0.00001,3,07,800
69,41,0.00001,3,07,800
24,46,0.00001,3,07,800
68,49,0.00001,3,07,800
73,49,0.00001,3,07,800
24,53,0.00001,3,07,800
63,59,0.00001,3,07,800
78,62,0.00001,3,07,800
69,63,0.00001,3,07,800
30,65,0.00001,3,07,800
24,65,0.00001,3,07,800
30,66,0.00001,3,07,800
79,68,0.00001,3,07,800
28,72,0.00001,3,07,800
9,82,0.00001,3,07,800
7,82,0.00001,3,07,800
95,83,0.00001,3,07,800
27,83,0.00001,3,07,800
68,89,0.00001,3,07,800
82,89,0.00001,3,07,800
87,90,0.00001,3,07,800
78,90,0.00001,3,07,800
0,1,0.0001,3,07,800
7,17,0.0001,3,07,800
28,17,0.0001,3,07,800
25,17,0.0001,3,07,800
70,17,0.0001,3,07,800
19,20,0.0001,3,07,800
26,27,0.0001,3,07,800
