species,gene,lam,k,rep
15,83,0.0001,3,28
12,83,0.0001,3,28
100,83,0.0001,3,28
95,84,0.0001,3,28
100,84,0.0001,3,28
87,97,0.0001,3,28
86,97,0.0001,3,28
86,5,0.001,3,28
2,6,0.001,3,28
73,6,0.001,3,28
82,7,0.001,3,28
78,21,0.001,3,28
58,21,0.001,3,28
5,21,0.001,3,28
13,26,0.001,3,28
94,26,0.001,3,28
88,26,0.001,3,28
19,28,0.001,3,28
67,28,0.001,3,28
34,28,0.001,3,28
15,28,0.001,3,28
12,28,0.001,3,28
75,28,0.001,3,28
2,28,0.001,3,28
73,28,0.001,3,28
79,28,0.001,3,28
86,30,0.001,3,28
7,31,0.001,3,28
87,31,0.001,3,28
97,31,0.001,3,28
86,31,0.001,3,28
15,39,0.001,3,28
15,40,0.001,3,28
81,43,0.001,3,28
7,44,0.001,3,28
34,54,0.001,3,28
87,57,0.001,3,28
97,57,0.001,3,28
34,64,0.001,3,28
0,66,0.001,3,28
32,66,0.001,3,28
73,66,0.001,3,28
3,69,0.001,3,28
72,69,0.001,3,28
100,77,0.001,3,28
71,83,0.001,3,28
20,83,0.001,3,28
55,83,0.001,3,28
43,83,0.001,3,28
59,83,0.001,3,28
27,83,0.001,3,28
63,83,0.001,3,28
22,83,0.001,3,28
15,83,0.001,3,28
12,83,0.001,3,28
73,83,0.001,3,28
46,83,0.001,3,28
95,84,0.001,3,28
100,84,0.001,3,28
87,97,0.001,3,28
86,97,0.001,3,28
2,6,0.01,3,28
73,6,0.01,3,28
82,7,0.01,3,28
0,27,0.01,3,28
32,28,0.01,3,28
38,28,0.01,3,28
1,28,0.01,3,28
60,28,0.01,3,28
19,28,0.01,3,28
67,28,0.01,3,28
61,28,0.01,3,28
34,28,0.01,3,28
15,28,0.01,3,28
12,28,0.01,3,28
75,28,0.01,3,28
2,28,0.01,3,28
73,28,0.01,3,28
79,28,0.01,3,28
52,28,0.01,3,28
36,28,0.01,3,28
18,28,0.01,3,28
42,28,0.01,3,28
53,28,0.01,3,28
3,28,0.01,3,28
72,28,0.01,3,28
65,28,0.01,3,28
14,28,0.01,3,28
49,28,0.01,3,28
68,28,0.01,3,28
39,28,0.01,3,28
86,30,0.01,3,28
86,31,0.01,3,28
15,39,0.01,3,28
15,40,0.01,3,28
0,66,0.01,3,28
55,83,0.01,3,28
43,83,0.01,3,28
59,83,0.01,3,28
27,83,0.01,3,28
63,83,0.01,3,28
22,83,0.01,3,28
46,83,0.01,3,28
86,97,0.01,3,28
0,27,0.1,3,28
43,27,0.1,3,28
59,27,0.1,3,28
27,27,0.1,3,28
63,27,0.1,3,28
76,27,0.1,3,28
1,27,0.1,3,28
24,27,0.1,3,28
31,27,0.1,3,28
46,27,0.1,3,28
19,28,0.1,3,28
67,28,0.1,3,28
49,28,0.1,3,28
68,28,0.1,3,28
39,28,0.1,3,28
0,63,0.1,3,28
0,95,0.1,3,28
88,95,0.1,3,28
0,17,1,3,28
0,27,1,3,28
0,56,1,3,28
0,95,1,3,28
21,17,10,3,28
80,17,10,3,28
4,17,10,3,28
19,17,10,3,28
67,17,10,3,28
23,17,10,3,28
56,17,10,3,28
0,27,10,3,28
21,17,100,3,28
80,17,100,3,28
4,17,100,3,28
19,17,100,3,28
67,17,100,3,28
23,17,100,3,28
56,17,100,3,28
66,17,100,3,28
6,54,100,3,28
70,54,100,3,28
57,63,100,3,28
52,63,100,3,28
9,16,true,3,28
29,16,true,3,28
35,16,true,3,28
21,17,true,3,28
80,17,true,3,28
4,17,true,3,28
19,17,true,3,28
67,17,true,3,28
23,17,true,3,28
6,54,true,3,28
70,54,true,3,28
57,63,true,3,28
52,63,true,3,28
48,63,true,3,28
36,63,true,3,28
