species,gene,lam,k,rep,error
79,11,0,3,45,200
65,11,0,3,45,200
73,15,0,3,45,200
10,15,0,3,45,200
75,15,0,3,45,200
81,22,0,3,45,200
76,22,0,3,45,200
12,29,0,3,45,200
9,29,0,3,45,200
61,29,0,3,45,200
59,29,0,3,45,200
83,36,0,3,45,200
21,37,0,3,45,200
75,37,0,3,45,200
78,39,0,3,45,200
68,43,0,3,45,200
9,46,0,3,45,200
89,47,0,3,45,200
41,47,0,3,45,200
39,58,0,3,45,200
56,70,0,3,45,200
32,74,0,3,45,200
73,74,0,3,45,200
55,74,0,3,45,200
50,74,0,3,45,200
16,74,0,3,45,200
28,74,0,3,45,200
35,74,0,3,45,200
1,74,0,3,45,200
5,85,0,3,45,200
54,88,0,3,45,200
0,97,0,3,45,200
79,11,0.00001,3,45,200
65,11,0.00001,3,45,200
73,15,0.00001,3,45,200
10,15,0.00001,3,45,200
75,15,0.00001,3,45,200
81,22,0.00001,3,45,200
76,22,0.00001,3,45,200
12,29,0.00001,3,45,200
9,29,0.00001,3,45,200
61,29,0.00001,3,45,200
59,29,0.00001,3,45,200
83,36,0.00001,3,45,200
21,37,0.00001,3,45,200
75,37,0.00001,3,45,200
78,39,0.00001,3,45,200
68,43,0.00001,3,45,200
9,46,0.00001,3,45,200
89,47,0.00001,3,45,200
41,47,0.00001,3,45,200
39,58,0.00001,3,45,200
56,70,0.00001,3,45,200
32,74,0.00001,3,45,200
73,74,0.00001,3,45,200
55,74,0.00001,3,45,200
50,74,0.00001,3,45,200
16,74,0.00001,3,45,200
28,74,0.00001,3,45,200
35,74,0.00001,3,45,200
1,74,0.00001,3,45,200
5,85,0.00001,3,45,200
54,88,0.00001,3,45,200
0,97,0.00001,3,45,200
79,11,0.0001,3,45,200
65,11,0.0001,3,45,200
73,15,0.0001,3,45,200
10,15,0.0001,3,45,200
75,15,0.0001,3,45,200
81,22,0.0001,3,45,200
76,22,0.0001,3,45,200
12,29,0.0001,3,45,200
9,29,0.0001,3,45,200
61,29,0.0001,3,45,200
59,29,0.0001,3,45,200
83,36,0.0001,3,45,200
21,37,0.0001,3,45,200
75,37,0.0001,3,45,200
78,39,0.0001,3,45,200
68,43,0.0001,3,45,200
21,44,0.0001,3,45,200
9,46,0.0001,3,45,200
89,47,0.0001,3,45,200
41,47,0.0001,3,45,200
39,58,0.0001,3,45,200
55,61,0.0001,3,45,200
56,70,0.0001,3,45,200
32,74,0.0001,3,45,200
73,74,0.0001,3,45,200
55,74,0.0001,3,45,200
50,74,0.0001,3,45,200
16,74,0.0001,3,45,200
28,74,0.0001,3,45,200
35,74,0.0001,3,45,200
1,74,0.0001,3,45,200
54,88,0.0001,3,45,200
0,97,0.0001,3,45,200
85,5,0.001,3,45,200
59,6,0.001,3,45,200
79,11,0.001,3,45,200
66,11,0.001,3,45,200
59,11,0.001,3,45,200
65,11,0.001,3,45,200
41,11,0.001,3,45,200
73,15,0.001,3,45,200
10,15,0.001,3,45,200
75,15,0.001,3,45,200
81,22,0.001,3,45,200
76,22,0.001,3,45,200
77,24,0.001,3,45,200
12,29,0.001,3,45,200
95,29,0.001,3,45,200
9,29,0.001,3,45,200
61,29,0.001,3,45,200
59,29,0.001,3,45,200
98,30,0.001,3,45,200
0,33,0.001,3,45,200
83,36,0.001,3,45,200
21,37,0.001,3,45,200
73,39,0.001,3,45,200
78,39,0.001,3,45,200
76,40,0.001,3,45,200
68,43,0.001,3,45,200
85,44,0.001,3,45,200
21,44,0.001,3,45,200
74,44,0.001,3,45,200
