species,gene,lam,k,rep,error
36,1,0,3,06,200
67,1,0,3,06,200
60,1,0,3,06,200
13,1,0,3,06,200
10,1,0,3,06,200
18,1,0,3,06,200
70,5,0,3,06,200
71,5,0,3,06,200
86,5,0,3,06,200
22,6,0,3,06,200
95,10,0,3,06,200
67,12,0,3,06,200
70,12,0,3,06,200
17,16,0,3,06,200
0,16,0,3,06,200
0,21,0,3,06,200
23,22,0,3,06,200
13,22,0,3,06,200
25,22,0,3,06,200
52,22,0,3,06,200
70,24,0,3,06,200
70,27,0,3,06,200
100,27,0,3,06,200
5,28,0,3,06,200
0,29,0,3,06,200
13,31,0,3,06,200
35,31,0,3,06,200
70,34,0,3,06,200
95,34,0,3,06,200
99,34,0,3,06,200
56,35,0,3,06,200
38,36,0,3,06,200
87,36,0,3,06,200
52,40,0,3,06,200
33,41,0,3,06,200
30,41,0,3,06,200
15,41,0,3,06,200
11,41,0,3,06,200
13,42,0,3,06,200
18,43,0,3,06,200
61,44,0,3,06,200
84,52,0,3,06,200
38,58,0,3,06,200
33,60,0,3,06,200
83,69,0,3,06,200
52,73,0,3,06,200
71,74,0,3,06,200
89,74,0,3,06,200
0,77,0,3,06,200
63,83,0,3,06,200
11,83,0,3,06,200
0,83,0,3,06,200
61,85,0,3,06,200
22,86,0,3,06,200
50,89,0,3,06,200
46,89,0,3,06,200
45,89,0,3,06,200
7,89,0,3,06,200
22,91,0,3,06,200
56,91,0,3,06,200
66,91,0,3,06,200
9,91,0,3,06,200
54,91,0,3,06,200
56,94,0,3,06,200
83,95,0,3,06,200
50,96,0,3,06,200
46,96,0,3,06,200
45,96,0,3,06,200
7,96,0,3,06,200
36,1,0.00001,3,06,200
67,1,0.00001,3,06,200
60,1,0.00001,3,06,200
13,1,0.00001,3,06,200
10,1,0.00001,3,06,200
18,1,0.00001,3,06,200
70,5,0.00001,3,06,200
71,5,0.00001,3,06,200
86,5,0.00001,3,06,200
22,6,0.00001,3,06,200
95,10,0.00001,3,06,200
67,12,0.00001,3,06,200
70,12,0.00001,3,06,200
17,16,0.00001,3,06,200
0,16,0.00001,3,06,200
0,21,0.00001,3,06,200
23,22,0.00001,3,06,200
13,22,0.00001,3,06,200
25,22,0.00001,3,06,200
52,22,0.00001,3,06,200
70,24,0.00001,3,06,200
70,27,0.00001,3,06,200
100,27,0.00001,3,06,200
5,28,0.00001,3,06,200
0,29,0.00001,3,06,200
13,31,0.00001,3,06,200
35,31,0.00001,3,06,200
70,34,0.00001,3,06,200
95,34,0.00001,3,06,200
99,34,0.00001,3,06,200
56,35,0.00001,3,06,200
38,36,0.00001,3,06,200
87,36,0.00001,3,06,200
52,40,0.00001,3,06,200
33,41,0.00001,3,06,200
30,41,0.00001,3,06,200
15,41,0.00001,3,06,200
11,41,0.00001,3,06,200
13,42,0.00001,3,06,200
18,43,0.00001,3,06,200
61,44,0.00001,3,06,200
84,52,0.00001,3,06,200
38,58,0.00001,3,06,200
33,60,0.00001,3,06,200
83,69,0.00001,3,06,200
52,73,0.00001,3,06,200
71,74,0.00001,3,06,200
89,74,0.00001,3,06,200
0,77,0.00001,3,06,200
63,83,0.00001,3,06,200
11,83,0.00001,3,06,200
0,83,0.00001,3,06,200
61,85,0.00001,3,06,200
22,86,0.00001,3,06,200
50,89,0.00001,3,06,200
46,89,0.00001,3,06,200
45,89,0.00001,3,06,200
7,89,0.00001,3,06,200
22,91,0.00001,3,06,200
56,91,0.00001,3,06,200
66,91,0.00001,3,06,200
9,91,0.00001,3,06,200
54,91,0.00001,3,06,200
56,94,0.00001,3,06,200
83,95,0.00001,3,06,200
50,96,0.00001,3,06,200
46,96,0.00001,3,06,200
45,96,0.00001,3,06,200
7,96,0.00001,3,06,200
36,1,0.0001,3,06,200
67,1,0.0001,3,06,200
60,1,0.0001,3,06,200
13,1,0.0001,3,06,200
10,1,0.0001,3,06,200
18,1,0.0001,3,06,200
70,5,0.0001,3,06,200
71,5,0.0001,3,06,200
86,5,0.0001,3,06,200
