gene                 rate

Matrix 1             0.470696387059
Matrix 2             0.923478428417
Matrix 3             4.7102035294
Matrix 4             0.651545306955
Matrix 5             2.76375418199
Matrix 6             0.173286460385
Matrix 7             1.34585852323
Matrix 8             0.906244703924
Matrix 9             1.29180554894
Matrix 10            0.964676404811
Matrix 11            1.2065150122
Matrix 12            0.781781638621
Matrix 13            0.208569752326
Matrix 14            0.209575625139
Matrix 15            0.691436004437
Matrix 16            0.0350393517499
Matrix 17            0.0714336785337
Matrix 18            0.899109900641
Matrix 19            0.793005458346
Matrix 20            0.848204168105
Matrix 21            0.138415130189
Matrix 22            0.129469905937
Matrix 23            4.79487198252
Matrix 24            0.257958835882
Matrix 25            1.30870281869
Matrix 26            0.257283991204
Matrix 27            1.92780796499
Matrix 28            2.80980544935
Matrix 29            0.751869417235
Matrix 30            0.192522951468
Matrix 31            1.92445031497
Matrix 32            0.538540546989
Matrix 33            1.45045624759
Matrix 34            0.132859221185
Matrix 35            1.12657370394
Matrix 36            1.22646079149
Matrix 37            0.42019874596
Matrix 38            0.0165041471581
Matrix 39            0.955846489258
Matrix 40            0.254422294172
Matrix 41            0.196324534308
Matrix 42            1.7014789393
Matrix 43            1.23327793089
Matrix 44            0.0503927812407
Matrix 45            1.71567498467
Matrix 46            0.102200843707
Matrix 47            0.296628141114
Matrix 48            1.37884624356
Matrix 49            2.19649359022
Matrix 50            1.35639092463
Matrix 51            0.987757683779
Matrix 52            3.34644212367
Matrix 53            0.989995188061
Matrix 54            0.685587229492
Matrix 55            2.87142200401
Matrix 56            1.13886125422
Matrix 57            2.0676042756
Matrix 58            0.0520988650954
Matrix 59            0.151034790599
Matrix 60            1.73060835649
Matrix 61            0.0586413665865
Matrix 62            0.0101076698366
Matrix 63            0.149457653836
Matrix 64            4.25361448974
Matrix 65            1.54147741752
Matrix 66            0.867274293403
Matrix 67            0.0875993993303
Matrix 68            0.0187463956992
Matrix 69            5.3958447007
Matrix 70            0.167736620294
Matrix 71            0.41087950362
Matrix 72            1.43461884984
Matrix 73            0.456791366795
Matrix 74            0.829614210194
Matrix 75            1.72443745586
Matrix 76            0.681897157162
Matrix 77            1.26283048812
Matrix 78            0.147303078772
Matrix 79            2.12134220846
Matrix 80            0.0284988311497
Matrix 81            1.21264599233
Matrix 82            0.387543422493
Matrix 83            1.14118926782
Matrix 84            0.267746737253
Matrix 85            0.502161880542
Matrix 86            4.47983931488
Matrix 87            1.70205342394
Matrix 88            0.0303508210432
Matrix 89            0.127106925758
Matrix 90            0.744354855843
Matrix 91            0.419402016116
Matrix 92            0.215740282347
Matrix 93            0.61357925103
Matrix 94            0.0666615815573
Matrix 95            0.0241244607202
Matrix 96            1.1061023153
Matrix 97            0.398106896298
Matrix 98            3.22343880631
Matrix 99            1.54125478653
Matrix 100           0.595088528274
Matrix 101           1.33447418068
Matrix 102           2.67655066921
Matrix 103           0.486157973824
Matrix 104           0.859762681751
Matrix 105           3.83857493915
Matrix 106           0.4233886767
Matrix 107           1.8850452998
Matrix 108           0.76136582214
Matrix 109           0.922435935774
Matrix 110           0.274655218892
Matrix 111           0.597429687952
Matrix 112           0.227695060665
Matrix 113           0.281165621993
Matrix 114           0.366510869524
Matrix 115           0.188352233672
Matrix 116           0.404892124654
Matrix 117           0.705805093757
Matrix 118           0.0106510815067
Matrix 119           0.668547323095
Matrix 120           0.989852697679
Matrix 121           0.00522100981645
Matrix 122           1.07498883619
Matrix 123           1.18953049279
Matrix 124           1.15588089096
Matrix 125           0.642506573495
Matrix 126           3.92273432421
Matrix 127           0.0227944175101
Matrix 128           2.72725024713
Matrix 129           0.414968760007
Matrix 130           0.279404780542
Matrix 131           0.00594286415225
Matrix 132           0.0586144744879
Matrix 133           1.08848476335
Matrix 134           2.48749168594
Matrix 135           0.0272971313293
Matrix 136           4.79000143815
Matrix 137           0.995385948725
Matrix 138           0.278578687087
Matrix 139           1.11844508239
Matrix 140           0.82958099983
Matrix 141           0.619454426012
Matrix 142           0.479147946172
Matrix 143           0.163030237126
Matrix 144           0.163756995763
Matrix 145           0.45669829747
Matrix 146           1.93867834735
Matrix 147           0.390186924611
Matrix 148           0.0144691903331
Matrix 149           0.112034657432
Matrix 150           3.15113882819
Matrix 151           0.151877049259
Matrix 152           1.108399698
Matrix 153           1.65456875465
Matrix 154           2.17616255884
Matrix 155           0.513569036136
Matrix 156           0.651808171203
Matrix 157           3.05357976065
Matrix 158           0.0684310393607
Matrix 159           2.71013693553
Matrix 160           0.00414400474999
Matrix 161           0.171818323707
Matrix 162           2.16930745036
Matrix 163           2.34737605024
Matrix 164           1.27280099175
Matrix 165           0.742489462523
Matrix 166           3.97437744231
Matrix 167           0.0230633391518
Matrix 168           0.158217986798
Matrix 169           0.362993397506
Matrix 170           0.429630662293
Matrix 171           3.05103991679
Matrix 172           1.34868041684
Matrix 173           0.402978949572
Matrix 174           0.0517040139449
Matrix 175           0.342664885824
Matrix 176           0.258026724464
Matrix 177           0.565990180835
Matrix 178           0.102035194687
Matrix 179           0.250409180707
Matrix 180           0.294682726342
Matrix 181           2.9136019793
Matrix 182           1.92166418191
Matrix 183           0.247586319951
Matrix 184           0.300394197886
Matrix 185           0.926517604064
Matrix 186           0.128718086758
Matrix 187           0.541339206737
Matrix 188           0.349277209012
Matrix 189           4.41411900176
Matrix 190           0.154820021513
Matrix 191           1.23079287445
Matrix 192           3.19887778013
Matrix 193           0.71043673513
Matrix 194           2.7805461985
Matrix 195           1.16954112399
Matrix 196           2.42658495652
Matrix 197           2.48163137337
Matrix 198           0.000453862525494
Matrix 199           2.87205729765
Matrix 200           2.49778428884
Matrix 201           2.45911879994
Matrix 202           0.192156816392
Matrix 203           1.44976796898
Matrix 204           1.04246646349
Matrix 205           0.298125134277
Matrix 206           0.328820640598
Matrix 207           0.376664164645
Matrix 208           0.0131460214279
Matrix 209           0.337986008936
Matrix 210           1.88364853455
Matrix 211           0.789271071033
Matrix 212           1.22029472618
Matrix 213           0.868791482871
Matrix 214           0.400175719673
Matrix 215           1.37321336444
Matrix 216           1.00408545003
Matrix 217           1.13613502803
Matrix 218           2.67067827457
Matrix 219           0.0681521121785
Matrix 220           0.96475666149
Matrix 221           2.7737413734
Matrix 222           0.0152057394353
Matrix 223           6.8762469383
Matrix 224           0.426280647675
Matrix 225           0.06832676739
Matrix 226           0.936665806632
Matrix 227           1.53421193156
Matrix 228           1.37932393675
Matrix 229           1.18339458914
Matrix 230           1.01816850976
Matrix 231           0.0630099815931
Matrix 232           1.95086579113
Matrix 233           0.0447101505448
Matrix 234           0.109891965115
Matrix 235           1.47238384234
Matrix 236           0.379253163128
Matrix 237           0.0463312854442
Matrix 238           6.92695897273
Matrix 239           1.53030924983
Matrix 240           0.338690813185
Matrix 241           1.83695591821
Matrix 242           0.861537733849
Matrix 243           0.11221345338
Matrix 244           2.61471425135
Matrix 245           2.77006462755
