species,gene,lam,k,rep,error
75,9,0,3,18,200
53,9,0,3,18,200
27,11,0,3,18,200
52,17,0,3,18,200
80,17,0,3,18,200
74,19,0,3,18,200
50,22,0,3,18,200
7,29,0,3,18,200
38,29,0,3,18,200
0,31,0,3,18,200
36,33,0,3,18,200
46,33,0,3,18,200
77,42,0,3,18,200
43,43,0,3,18,200
0,51,0,3,18,200
30,58,0,3,18,200
63,58,0,3,18,200
0,66,0,3,18,200
82,70,0,3,18,200
62,70,0,3,18,200
96,71,0,3,18,200
66,71,0,3,18,200
0,73,0,3,18,200
100,76,0,3,18,200
46,81,0,3,18,200
59,87,0,3,18,200
76,89,0,3,18,200
94,89,0,3,18,200
64,97,0,3,18,200
75,9,0.00001,3,18,200
53,9,0.00001,3,18,200
27,11,0.00001,3,18,200
76,15,0.00001,3,18,200
52,17,0.00001,3,18,200
80,17,0.00001,3,18,200
74,19,0.00001,3,18,200
50,22,0.00001,3,18,200
7,29,0.00001,3,18,200
38,29,0.00001,3,18,200
0,31,0.00001,3,18,200
36,33,0.00001,3,18,200
46,33,0.00001,3,18,200
77,42,0.00001,3,18,200
43,43,0.00001,3,18,200
0,51,0.00001,3,18,200
30,58,0.00001,3,18,200
63,58,0.00001,3,18,200
0,66,0.00001,3,18,200
82,70,0.00001,3,18,200
62,70,0.00001,3,18,200
96,71,0.00001,3,18,200
66,71,0.00001,3,18,200
0,73,0.00001,3,18,200
100,76,0.00001,3,18,200
46,81,0.00001,3,18,200
59,87,0.00001,3,18,200
76,89,0.00001,3,18,200
94,89,0.00001,3,18,200
64,97,0.00001,3,18,200
81,7,0.0001,3,18,200
75,9,0.0001,3,18,200
53,9,0.0001,3,18,200
27,11,0.0001,3,18,200
76,15,0.0001,3,18,200
52,17,0.0001,3,18,200
80,17,0.0001,3,18,200
74,19,0.0001,3,18,200
50,22,0.0001,3,18,200
7,29,0.0001,3,18,200
38,29,0.0001,3,18,200
0,31,0.0001,3,18,200
36,33,0.0001,3,18,200
46,33,0.0001,3,18,200
77,42,0.0001,3,18,200
43,43,0.0001,3,18,200
0,51,0.0001,3,18,200
30,58,0.0001,3,18,200
0,66,0.0001,3,18,200
82,70,0.0001,3,18,200
62,70,0.0001,3,18,200
96,71,0.0001,3,18,200
66,71,0.0001,3,18,200
0,73,0.0001,3,18,200
100,76,0.0001,3,18,200
46,81,0.0001,3,18,200
59,87,0.0001,3,18,200
99,89,0.0001,3,18,200
76,89,0.0001,3,18,200
94,89,0.0001,3,18,200
64,97,0.0001,3,18,200
81,7,0.001,3,18,200
75,9,0.001,3,18,200
53,9,0.001,3,18,200
52,17,0.001,3,18,200
80,17,0.001,3,18,200
50,22,0.001,3,18,200
7,29,0.001,3,18,200
38,29,0.001,3,18,200
77,42,0.001,3,18,200
43,43,0.001,3,18,200
82,70,0.001,3,18,200
62,70,0.001,3,18,200
96,71,0.001,3,18,200
66,71,0.001,3,18,200
100,76,0.001,3,18,200
46,81,0.001,3,18,200
76,89,0.001,3,18,200
94,89,0.001,3,18,200
64,97,0.001,3,18,200
10,69,100,3,18,200
86,2,true,3,18,200
60,2,true,3,18,200
59,2,true,3,18,200
77,2,true,3,18,200
98,2,true,3,18,200
62,2,true,3,18,200
69,2,true,3,18,200
42,37,true,3,18,200
36,37,true,3,18,200
63,37,true,3,18,200
46,37,true,3,18,200
67,37,true,3,18,200
45,37,true,3,18,200
84,55,true,3,18,200
79,55,true,3,18,200
40,55,true,3,18,200
17,69,true,3,18,200
8,69,true,3,18,200
20,69,true,3,18,200
1,69,true,3,18,200
6,69,true,3,18,200
11,69,true,3,18,200
5,69,true,3,18,200
21,69,true,3,18,200
26,69,true,3,18,200
16,69,true,3,18,200
27,69,true,3,18,200
3,69,true,3,18,200
22,69,true,3,18,200
12,69,true,3,18,200
15,69,true,3,18,200
14,69,true,3,18,200
13,69,true,3,18,200
7,69,true,3,18,200
9,69,true,3,18,200
2,69,true,3,18,200
19,69,true,3,18,200
4,69,true,3,18,200
23,69,true,3,18,200
28,69,true,3,18,200
18,69,true,3,18,200
24,69,true,3,18,200
10,69,true,3,18,200
25,69,true,3,18,200
