gene                 rate

Matrix 1             0.398370416133
Matrix 2             0.613678526596
Matrix 3             1.4891049619
Matrix 4             2.03000206803
Matrix 5             0.830406468908
Matrix 6             0.00144892488543
Matrix 7             1.88132562917
Matrix 8             2.72248346418
Matrix 9             1.07033764844
Matrix 10            0.351798458669
Matrix 11            0.327304975066
Matrix 12            3.76129587729
Matrix 13            1.37360383156
Matrix 14            0.791205029982
Matrix 15            0.657612030388
Matrix 16            0.00455518422753
Matrix 17            0.625907723207
Matrix 18            0.0908232571004
Matrix 19            0.824489676736
Matrix 20            0.809704929363
Matrix 21            0.271584485051
Matrix 22            0.696602668623
Matrix 23            0.0352343858978
Matrix 24            0.304022987934
Matrix 25            1.81313410505
Matrix 26            2.77130956029
Matrix 27            1.02685035549
Matrix 28            0.54445348594
Matrix 29            0.338231542156
Matrix 30            0.0369693991595
Matrix 31            0.0969786377184
Matrix 32            0.305709882094
Matrix 33            0.121637925528
Matrix 34            4.58219278594
Matrix 35            0.00788935366494
Matrix 36            0.97365753222
Matrix 37            1.99167610624
Matrix 38            0.314781922329
Matrix 39            0.876297520564
Matrix 40            0.526265752005
Matrix 41            2.96989150363
Matrix 42            0.00434193559867
Matrix 43            0.0948480183087
Matrix 44            0.280780673382
Matrix 45            0.768029165887
Matrix 46            0.369778121843
Matrix 47            0.329900476602
Matrix 48            0.771119739248
Matrix 49            0.0273731622011
Matrix 50            0.688102448602
Matrix 51            0.0226244753893
Matrix 52            0.620529330363
Matrix 53            0.367398675104
Matrix 54            0.258962980823
Matrix 55            0.788008907307
Matrix 56            0.118055503759
Matrix 57            0.184494225921
Matrix 58            1.34336636209
Matrix 59            0.48718736527
Matrix 60            0.0828368309889
Matrix 61            0.330408343323
Matrix 62            4.0878803039
Matrix 63            1.04585775488
Matrix 64            0.751337545435
Matrix 65            0.451628852179
Matrix 66            0.147476907579
Matrix 67            0.239891918263
Matrix 68            0.626412936039
Matrix 69            1.24410019297
Matrix 70            2.72856453502
Matrix 71            0.199770073652
Matrix 72            0.259577937674
Matrix 73            2.67007941883
Matrix 74            1.45304429334
Matrix 75            2.17413897136
Matrix 76            0.0113298408168
Matrix 77            0.109607477056
Matrix 78            1.73598539822
Matrix 79            0.90137774468
Matrix 80            1.55780691228
Matrix 81            0.491487640439
Matrix 82            0.00490003170965
Matrix 83            1.0528976483
Matrix 84            0.621736902949
Matrix 85            0.846126203299
Matrix 86            0.0450797053788
Matrix 87            1.12134721896
Matrix 88            3.72313027413
Matrix 89            4.41395909142
Matrix 90            0.838867889259
Matrix 91            0.166076255837
Matrix 92            0.40731803395
Matrix 93            0.525883651261
Matrix 94            1.35649466347
Matrix 95            0.820070852612
Matrix 96            0.777735236743
Matrix 97            0.871135064221
Matrix 98            1.70629048885
Matrix 99            0.594328531423
Matrix 100           0.296021646303
Matrix 101           0.692723574593
Matrix 102           0.437253173595
Matrix 103           0.955427514386
Matrix 104           0.0759639295497
Matrix 105           0.334230399723
Matrix 106           0.0017415222581
Matrix 107           0.119094245879
Matrix 108           2.58984130497
Matrix 109           2.1104795418
Matrix 110           1.67909012508
Matrix 111           0.0365532478097
Matrix 112           0.616575215698
Matrix 113           0.287701972719
Matrix 114           0.165235075615
Matrix 115           2.26812647007
Matrix 116           0.638947606632
Matrix 117           0.0438601540813
Matrix 118           0.357490769169
Matrix 119           2.32597972063
Matrix 120           0.10227671874
Matrix 121           0.332533553044
Matrix 122           0.0533464689816
Matrix 123           0.979748342141
Matrix 124           1.15424172171
Matrix 125           0.0832396098823
Matrix 126           0.216956871537
Matrix 127           1.92455380744
Matrix 128           1.94524313873
Matrix 129           0.522672205133
Matrix 130           1.81351610838
Matrix 131           0.916111142838
Matrix 132           0.88994426022
Matrix 133           0.152403264666
Matrix 134           1.04797062436
Matrix 135           4.20240307791
Matrix 136           0.127476393827
Matrix 137           0.313784984474
Matrix 138           1.03476120611
Matrix 139           0.0595791289499
Matrix 140           0.310959394773
Matrix 141           0.0422008824768
Matrix 142           4.33174577966
Matrix 143           0.710981221911
Matrix 144           0.125055161468
Matrix 145           1.03956786595
Matrix 146           0.154134188444
Matrix 147           2.08148999987
Matrix 148           0.726627361105
Matrix 149           0.867044993144
Matrix 150           0.873760833244
Matrix 151           4.268863455
Matrix 152           0.0198141094601
Matrix 153           1.69781470289
Matrix 154           0.401034505208
Matrix 155           2.32298714611
Matrix 156           0.393065500543
Matrix 157           1.83902997566
Matrix 158           0.296993201495
Matrix 159           0.0317350671629
Matrix 160           2.33161861569
Matrix 161           1.61086416975
Matrix 162           0.195690997499
Matrix 163           0.0874568352254
Matrix 164           0.0861964064995
Matrix 165           2.29666259704
Matrix 166           0.465507310129
Matrix 167           2.73769626756
Matrix 168           0.856342409232
Matrix 169           1.80156084399
Matrix 170           0.110620509992
Matrix 171           0.0817516813658
Matrix 172           0.608568600428
Matrix 173           1.0113078725
Matrix 174           0.284464468406
Matrix 175           0.664801492422
Matrix 176           0.427823237387
Matrix 177           0.00495175080914
Matrix 178           0.0862063907956
Matrix 179           1.63246109983
Matrix 180           2.10366705758
Matrix 181           0.165949791725
Matrix 182           0.00368610185669
Matrix 183           0.571580415357
Matrix 184           0.492858736722
Matrix 185           0.0903293457846
Matrix 186           1.70980878078
Matrix 187           0.207328688389
Matrix 188           0.763574948283
Matrix 189           0.02401008185
Matrix 190           0.304069073141
Matrix 191           0.408051561974
Matrix 192           0.958883355143
Matrix 193           0.2213164222
Matrix 194           0.171247597251
Matrix 195           0.144373511803
Matrix 196           0.152900983339
Matrix 197           0.888983036038
Matrix 198           1.13368691896
