15	0	200	1	0	0.1368770213776923
15	0	200	1	23	0.08228740753212409
15	0	200	1	74	0.028425847142160315
15	0	200	1	43	0.08228740753212409
15	0	200	1	58	0.08228740753212409
15	0	200	1	78	0.014515135326173042
15	0	200	1	88	0.014515135326173042
15	0	200	1	36	0.014081550974571437
15	0	200	1	53	0.014515135326173042
15	0	200	1	34	0.014515135326173042
15	0	200	1	79	0.010638145120689146
15	0	200	1	84	0.010638145120689146
15	0	200	1	29	0.010638145120689146
15	0	200	1	44	0.010638145120689146
15	0	200	1	11	0.010638145120689146
15	0	200	1	45	0.010638145120689146
15	0	200	1	77	0.010638145120689146
15	0	200	1	96	0.010638145120689146
15	0	200	1	31	0.010638145120689146
15	0	200	1	81	0.010638145120689146
15	0	200	2	0	0.14490448940925535
15	0	200	2	23	0.09369222580418761
15	0	200	2	74	0.037633935995934134
15	0	200	2	43	0.09194399877220596
15	0	200	2	58	0.09194399877220596
15	0	200	2	78	0.018288254299553077
15	0	200	2	88	0.015459581531278315
15	0	200	2	36	0.014959377658227474
15	0	200	2	79	0.01028411806910881
15	0	200	2	34	0.014959377658227474
15	0	200	2	53	0.014959377658227474
15	0	200	2	84	0.01028411806910881
15	0	200	2	44	0.01028411806910881
15	0	200	2	77	0.01028411806910881
15	0	200	2	29	0.01028411806910881
15	0	200	2	45	0.01028411806910881
15	0	200	2	11	0.01028411806910881
15	0	200	2	31	0.01028411806910881
15	0	200	2	16	0.004377289763311881
15	0	200	2	32	0.001790010335500151
15	0	200	3	0	0.1504631381773178
15	0	200	3	23	0.08192086882382107
15	0	200	3	74	0.039712579340029044
15	0	200	3	58	0.06868534014805679
15	0	200	3	43	0.06868534014805679
15	0	200	3	78	0.019471354528870707
15	0	200	3	36	0.015738059537556463
15	0	200	3	88	0.015738059537556463
15	0	200	3	11	0.015738059537556463
15	0	200	3	44	0.015738059537556463
15	0	200	3	79	0.013417638165173416
15	0	200	3	53	0.014073700816692077
15	0	200	3	34	0.014073700816692077
15	0	200	3	29	0.013417638165173416
15	0	200	3	45	0.01304884157415105
15	0	200	3	84	0.013417638165173416
15	0	200	3	4	0.0050975853268156795
15	0	200	3	16	0.0027415880397032694
15	0	200	3	31	0.0027415880397032694
15	0	200	3	50	0.0027415880397032694
15	0	200	4	0	0.15447366461898557
15	0	200	4	43	0.0911225498310959
15	0	200	4	58	0.0911225498310959
15	0	200	4	23	0.0911225498310959
15	0	200	4	74	0.041713331830123185
15	0	200	4	78	0.02360290097083648
15	0	200	4	36	0.01662105314603852
15	0	200	4	44	0.014291019857784075
15	0	200	4	88	0.014291019857784075
15	0	200	4	29	0.014291019857784075
15	0	200	4	53	0.014291019857784075
15	0	200	4	34	0.014291019857784075
15	0	200	4	79	0.013069868723196742
15	0	200	4	84	0.013069868723196742
15	0	200	4	45	0.013069868723196742
15	0	200	4	77	0.006926576439447492
15	0	200	4	81	0.006926576439447492
15	0	200	4	96	0.006926576439447492
15	0	200	4	33	0.006926576439447492
15	0	200	4	11	0.006926576439447492
15	0	200	5	0	0.14383243182476912
15	0	200	5	23	0.09583960859012428
15	0	200	5	74	0.034505752628043965
15	0	200	5	43	0.09583960859012428
15	0	200	5	58	0.09583960859012428
15	0	200	5	78	0.02073024431898375
15	0	200	5	88	0.012517648147432394
15	0	200	5	36	0.012517648147432394
15	0	200	5	29	0.012340062227440118
15	0	200	5	53	0.012340062227440118
15	0	200	5	34	0.012340062227440118
15	0	200	5	11	0.012340062227440118
15	0	200	5	45	0.012340062227440118
15	0	200	5	79	0.012340062227440118
15	0	200	5	84	0.012340062227440118
15	0	200	5	44	0.012340062227440118
15	0	200	5	31	0.006891730791942803
15	0	200	5	77	0.005458502965470904
15	0	200	5	81	0.005458502965470904
15	0	200	5	63	0.006538579446004073
15	0	200	5	16	0.006538579446004073
15	0	200	5	50	0.006538579446004073
15	0	200	6	0	0.13891761362117622
15	0	200	6	23	0.10168454386111818
15	0	200	6	74	0.01800403119098568
15	0	200	6	43	0.09590205807532483
15	0	200	6	58	0.09590205807532483
15	0	200	6	78	0.01800403119098568
15	0	200	6	88	0.01800403119098568
15	0	200	6	34	0.01800403119098568
15	0	200	6	53	0.01800403119098568
15	0	200	6	29	0.014393087064308564
15	0	200	6	36	0.014393087064308564
15	0	200	6	84	0.009456207587449349
15	0	200	6	79	0.009456207587449349
15	0	200	6	45	0.009456207587449349
15	0	200	6	44	0.009456207587449349
15	0	200	6	11	0.009456207587449349
15	0	200	6	16	0.001116146131845691
15	0	200	6	96	0.009456207587449349
15	0	200	6	77	0.009456207587449349
15	0	200	6	81	0.009456207587449349
15	0	200	6	31	0.009456207587449349
15	0	200	7	0	0.12604458849722183
15	0	200	7	23	0.07857202471892451
15	0	200	7	58	0.07857202471892451
15	0	200	7	43	0.07857202471892451
15	0	200	7	74	0.03286290009887299
15	0	200	7	78	0.02685811890627
15	0	200	7	36	0.02009736815639162
15	0	200	7	34	0.02009736815639162
15	0	200	7	53	0.02009736815639162
15	0	200	7	88	0.02009736815639162
15	0	200	7	11	0.02009736815639162
15	0	200	7	29	0.02009736815639162
15	0	200	7	44	0.02009736815639162
15	0	200	7	84	0.02009736815639162
15	0	200	7	79	0.02009736815639162
15	0	200	7	45	0.005819860924881673
15	0	200	7	33	0.005528896402281713
15	0	200	7	77	0.005528896402281713
15	0	200	7	4	0.0048989516870729475
15	0	200	7	31	0.0048989516870729475
15	0	200	8	0	0.14127056945417407
15	0	200	8	23	0.08030835564023862
15	0	200	8	78	0.021011649214563513
15	0	200	8	43	0.08030835564023862
15	0	200	8	58	0.08030835564023862
15	0	200	8	74	0.039823205797420616
15	0	200	8	88	0.021011649214563513
15	0	200	8	36	0.017095684224101293
15	0	200	8	84	0.017095684224101293
15	0	200	8	79	0.017095684224101293
15	0	200	8	53	0.011289380100465717
15	0	200	8	34	0.011289380100465717
15	0	200	8	77	0.00957913954302906
15	0	200	8	11	0.011289380100465717
15	0	200	8	44	0.011289380100465717
15	0	200	8	45	0.011289380100465717
15	0	200	8	29	0.011289380100465717
15	0	200	8	81	0.00957913954302906
15	0	200	8	96	0.00957913954302906
15	0	200	8	100	0.004042124020938184
15	0	200	9	0	0.1469349510007154
15	0	200	9	23	0.09210582277759084
15	0	200	9	74	0.02927801175601917
15	0	200	9	43	0.08834011331167561
15	0	200	9	58	0.08834011331167561
15	0	200	9	88	0.01626835612564649
15	0	200	9	78	0.01626835612564649
15	0	200	9	36	0.009260523769512329
15	0	200	9	79	0.009047198440327472
15	0	200	9	34	0.009260523769512329
15	0	200	9	53	0.009260523769512329
15	0	200	9	84	0.009047198440327472
15	0	200	9	44	0.009260523769512329
15	0	200	9	45	0.009260523769512329
15	0	200	9	29	0.009260523769512329
15	0	200	9	77	0.009047198440327472
15	0	200	9	81	0.009047198440327472
15	0	200	9	96	0.009047198440327472
15	0	200	9	11	0.009047198440327472
15	0	200	9	31	0.006129967087884393
15	0	200	10	0	0.14274268057036713
15	0	200	10	23	0.10410366836487586
15	0	200	10	78	0.02092497715358299
15	0	200	10	43	0.10410366836487586
15	0	200	10	58	0.10410366836487586
15	0	200	10	74	0.02092497715358299
15	0	200	10	88	0.02092497715358299
15	0	200	10	79	0.015173707457322657
15	0	200	10	84	0.015173707457322657
15	0	200	10	29	0.020820998004140737
15	0	200	10	34	0.020820998004140737
15	0	200	10	53	0.020820998004140737
15	0	200	10	36	0.015173707457322657
15	0	200	10	44	0.012310246456795392
15	0	200	10	11	0.012310246456795392
15	0	200	10	45	0.012310246456795392
15	0	200	10	81	0.006999769952390548
15	0	200	10	31	0.006999769952390548
15	0	200	10	63	0.0058226804467666
15	0	200	10	50	0.0058226804467666
15	0	200	10	16	0.0058226804467666
15	0	200	11	0	0.13061698228974616
15	0	200	11	23	0.10588798673968151
15	0	200	11	78	0.021827514483332453
15	0	200	11	43	0.07179052906265569
15	0	200	11	58	0.07179052906265569
15	0	200	11	74	0.03561804683572137
15	0	200	11	36	0.021827514483332453
15	0	200	11	88	0.021827514483332453
15	0	200	11	44	0.021827514483332453
15	0	200	11	34	0.021827514483332453
15	0	200	11	53	0.021827514483332453
15	0	200	11	29	0.021827514483332453
15	0	200	11	11	0.021827514483332453
15	0	200	11	79	0.021827514483332453
15	0	200	11	84	0.021827514483332453
15	0	200	11	33	0.007365363463051096
15	0	200	11	45	0.003983163322755305
15	0	200	11	50	0.003983163322755305
15	0	200	11	16	0.003983163322755305
15	0	200	11	96	0.0030389526937065806
15	0	200	11	77	0.0030389526937065806
15	0	200	11	4	0.0030389526937065806
15	0	200	12	0	0.16284073917307876
15	0	200	12	23	0.10384109793574749
15	0	200	12	74	0.025109648021352512
15	0	200	12	43	0.10384109793574749
15	0	200	12	58	0.10384109793574749
15	0	200	12	78	0.020700598742619574
15	0	200	12	88	0.020700598742619574
15	0	200	12	53	0.019162705670369557
15	0	200	12	34	0.019162705670369557
15	0	200	12	79	0.00978938035770334
15	0	200	12	29	0.00978938035770334
15	0	200	12	36	0.00978938035770334
15	0	200	12	11	0.00978938035770334
15	0	200	12	84	0.00978938035770334
15	0	200	12	44	0.00978938035770334
15	0	200	12	45	0.00978938035770334
15	0	200	12	81	0.00978938035770334
15	0	200	12	96	0.00978938035770334
15	0	200	12	77	0.00978938035770334
15	0	200	12	31	0.009378185093927136
15	0	200	13	0	0.16548426825990672
15	0	200	13	23	0.0865762583447163
15	0	200	13	74	0.024423868328024238
15	0	200	13	43	0.0865762583447163
15	0	200	13	58	0.0865762583447163
15	0	200	13	78	0.01671862686296927
15	0	200	13	36	0.015187399973839388
15	0	200	13	88	0.015187399973839388
15	0	200	13	29	0.014649457079344931
15	0	200	13	34	0.014649457079344931
15	0	200	13	53	0.014649457079344931
15	0	200	13	84	0.015187399973839388
