gene                 rate

Matrix 1             0.704955183926
Matrix 2             0.889053264401
Matrix 3             0.704676779459
Matrix 4             1.09448255876
Matrix 5             0.9964678996
Matrix 6             0.729685524018
Matrix 7             1.75190622731
Matrix 8             1.78571592997
Matrix 9             2.08865437238
Matrix 10            1.57748144156
Matrix 11            1.44653250274
Matrix 12            1.0741285134
Matrix 13            1.7040078784
Matrix 14            0.652914053744
Matrix 15            0.752993377247
Matrix 16            0.723096402743
Matrix 17            0.91606364241
Matrix 18            0.623502788447
Matrix 19            1.47705309496
Matrix 20            1.01772664486
Matrix 21            0.658605402167
Matrix 22            0.72311870376
Matrix 23            1.10034414711
Matrix 24            0.952448431476
Matrix 25            0.958039644303
Matrix 26            0.426735528052
Matrix 27            0.905798678668
Matrix 28            1.33300421576
Matrix 29            0.508752912276
Matrix 30            1.06942986063
Matrix 31            1.72987740136
Matrix 32            0.669998168796
Matrix 33            0.625937246102
Matrix 34            0.499539862822
Matrix 35            0.311749939618
Matrix 36            0.646828502686
Matrix 37            1.81777525665
Matrix 38            0.583570484714
Matrix 39            0.462175202493
Matrix 40            1.35879573903
Matrix 41            1.18658720467
Matrix 42            0.429609352466
Matrix 43            0.583317787238
Matrix 44            0.594352918061
Matrix 45            1.77104720287
Matrix 46            1.32345176652
Matrix 47            0.485991463146
Matrix 48            0.574752313905
Matrix 49            0.705015903451
Matrix 50            0.679557901342
Matrix 51            0.977045258591
Matrix 52            0.458610213784
Matrix 53            0.762870452671
Matrix 54            0.343947415179
Matrix 55            0.850245516105
Matrix 56            0.838139837857
Matrix 57            0.888923538199
Matrix 58            1.17516179907
Matrix 59            0.627418294603
Matrix 60            0.621465048798
Matrix 61            1.35987529465
Matrix 62            0.456631888255
Matrix 63            0.85242105903
Matrix 64            0.968703861441
Matrix 65            1.9801674366
Matrix 66            1.00340713781
Matrix 67            1.08911584612
Matrix 68            0.649241633598
Matrix 69            1.3539169027
Matrix 70            1.74227875963
Matrix 71            1.14334167387
Matrix 72            0.682148533292
Matrix 73            1.14524423744
Matrix 74            1.98038065809
Matrix 75            1.8452874895
Matrix 76            0.550978627273
Matrix 77            2.45857749219
Matrix 78            0.376165494614
Matrix 79            0.920714826147
Matrix 80            0.613797720933
Matrix 81            1.05302638733
Matrix 82            1.28637748124
Matrix 83            0.737605023737
Matrix 84            0.385460325479
Matrix 85            0.535954472929
Matrix 86            0.352753663531
Matrix 87            1.44605074272
Matrix 88            0.979983323865
Matrix 89            0.815398574496
Matrix 90            0.410914527932
Matrix 91            0.539471352715
Matrix 92            1.47870219558
Matrix 93            0.670247967857
Matrix 94            0.774907675967
Matrix 95            1.5477057485
Matrix 96            1.68250811177
Matrix 97            0.909745708745
Matrix 98            0.554056010444
Matrix 99            1.09765781357
Matrix 100           1.07165484824
Matrix 101           0.256198943429
Matrix 102           0.407999209997
Matrix 103           1.09658559227
Matrix 104           1.20645379125
Matrix 105           0.47609019329
Matrix 106           0.351722153569
Matrix 107           1.36881088506
Matrix 108           1.25332121301
Matrix 109           1.38947290343
Matrix 110           0.707378785129
Matrix 111           0.828819335999
Matrix 112           0.773990772077
Matrix 113           0.788029874325
Matrix 114           0.76361172551
Matrix 115           0.435509237861
Matrix 116           0.806499476949
Matrix 117           1.46285314533
Matrix 118           0.681033782138
Matrix 119           0.724713287317
Matrix 120           0.993838399923
Matrix 121           1.06454778021
Matrix 122           1.13054956335
Matrix 123           0.971046389033
Matrix 124           0.888791328099
Matrix 125           1.1833135234
Matrix 126           0.397054405283
Matrix 127           1.36233538748
Matrix 128           1.54820053626
Matrix 129           0.343930953357
Matrix 130           0.488275895533
Matrix 131           1.45056622735
Matrix 132           0.528558439167
Matrix 133           1.49580808223
Matrix 134           0.923694756764
Matrix 135           0.460932760115
Matrix 136           1.50298448329
Matrix 137           1.07035508086
Matrix 138           0.777398941755
Matrix 139           0.879877654621
Matrix 140           1.07334718497
Matrix 141           1.34423646581
Matrix 142           1.12785357698
Matrix 143           2.00275385082
Matrix 144           0.93994231215
Matrix 145           1.15111558867
Matrix 146           0.76321061953
Matrix 147           0.298556534455
Matrix 148           0.983144691509
Matrix 149           0.859680807953
Matrix 150           0.612598654713
Matrix 151           0.557024093147
Matrix 152           1.17529242847
Matrix 153           0.801313040203
Matrix 154           1.36579638845
Matrix 155           0.95150585988
Matrix 156           0.600648884079
Matrix 157           1.33502224405
Matrix 158           1.77119295672
Matrix 159           0.744026965082
Matrix 160           0.733143324414
Matrix 161           1.51431370532
Matrix 162           1.49206784962
Matrix 163           1.79797132235
Matrix 164           0.736299593536
Matrix 165           0.36104253179
Matrix 166           0.97398769577
Matrix 167           0.847985519698
Matrix 168           1.39358328664
Matrix 169           0.640065378437
Matrix 170           2.0977524163
Matrix 171           0.688890678487
Matrix 172           1.15529459914
Matrix 173           0.655715835399
Matrix 174           0.910492828071
Matrix 175           0.584641556686
Matrix 176           1.28201275682
Matrix 177           0.550463381492
Matrix 178           1.0718785979
Matrix 179           1.13485476445
Matrix 180           1.60999562906
Matrix 181           1.55809880583
Matrix 182           1.0550096628
Matrix 183           0.608877030293
Matrix 184           0.893114442715
Matrix 185           0.637812613679
Matrix 186           1.15448882991
Matrix 187           1.54047105475
Matrix 188           0.754508581258
Matrix 189           0.936619912236
Matrix 190           0.96046057608
Matrix 191           0.767420442589
Matrix 192           1.09286115594
Matrix 193           1.4992151491
Matrix 194           1.55310955035
Matrix 195           0.933511418465
Matrix 196           0.612550533948
Matrix 197           0.516259016622
Matrix 198           0.62740097414
Matrix 199           1.0532272477
Matrix 200           0.42722626954
Matrix 201           0.865270441776
Matrix 202           1.50994480525
Matrix 203           1.056407194
Matrix 204           0.617379208119
Matrix 205           1.21113858452
Matrix 206           1.61172791004
Matrix 207           0.91237445498
Matrix 208           0.975444804324
Matrix 209           1.51551754212
Matrix 210           1.4180860308
Matrix 211           1.42953776928
Matrix 212           0.707922918275
Matrix 213           0.699086109682
Matrix 214           1.67950204681
Matrix 215           0.586832924137
Matrix 216           0.54861599989
Matrix 217           0.933942757706
Matrix 218           0.587998039965
Matrix 219           1.81863539854
Matrix 220           1.60148577086
Matrix 221           1.2009749294
Matrix 222           1.01293341446
Matrix 223           1.31391352292
Matrix 224           0.752129960847
Matrix 225           0.472346340166
Matrix 226           0.559688032902
Matrix 227           0.596037628883
Matrix 228           0.341101414547
Matrix 229           0.852917467801
Matrix 230           1.89223876934
Matrix 231           0.50013856774
Matrix 232           1.50450400279
Matrix 233           0.83904436749
Matrix 234           1.29653305033
Matrix 235           1.14438029122
Matrix 236           1.6199683473
Matrix 237           1.47209263774
Matrix 238           0.528715271047
Matrix 239           0.709944446079
Matrix 240           0.925250635238
Matrix 241           1.51693026979
Matrix 242           0.981505213143
Matrix 243           1.16195796688
Matrix 244           0.926668028632
Matrix 245           0.726330022932
Matrix 246           1.33128496001
Matrix 247           0.324844065297
Matrix 248           0.994104527238
Matrix 249           0.507509953104
Matrix 250           1.30785672738
Matrix 251           1.11942863919
Matrix 252           1.29914729401
Matrix 253           1.21825040698
Matrix 254           1.10018275559
Matrix 255           1.25387671063
Matrix 256           0.821056224352
Matrix 257           1.09565270722
Matrix 258           1.03661946267
Matrix 259           1.06648618124
Matrix 260           1.05651818133
Matrix 261           1.12225838599
Matrix 262           1.68915890393
Matrix 263           0.573739518376
Matrix 264           1.47123509768
Matrix 265           0.957922163661
Matrix 266           0.521180851547
Matrix 267           0.479619925773
Matrix 268           1.05268684012
Matrix 269           1.47678850244
Matrix 270           0.948811146845
Matrix 271           0.512045368933
Matrix 272           2.52256526396
Matrix 273           0.460536001029
Matrix 274           0.932235037926
Matrix 275           1.10169944705
Matrix 276           1.97571999526
Matrix 277           0.754687800057
Matrix 278           1.05080810029
Matrix 279           0.699906985148
Matrix 280           1.55014576693
Matrix 281           2.18626828916
Matrix 282           1.4371669797
Matrix 283           1.07086543151
Matrix 284           0.348851051496
Matrix 285           0.555863391194
Matrix 286           0.506727249031
Matrix 287           0.681423991132
Matrix 288           0.854386183894
Matrix 289           1.18304271484
Matrix 290           0.61289765602
Matrix 291           0.515017342708
Matrix 292           0.83902813248
Matrix 293           1.55671096121
Matrix 294           0.850864636096
Matrix 295           0.972850328663
Matrix 296           0.666099495313
Matrix 297           0.852963968642
Matrix 298           0.503369480006
Matrix 299           0.733373579254
Matrix 300           0.279584707015
Matrix 301           0.679906884541
Matrix 302           1.48433764512
Matrix 303           1.22272810153
Matrix 304           1.40228596286
Matrix 305           0.465639386347
Matrix 306           1.03746513569
Matrix 307           0.762540077119
Matrix 308           0.617941805389
Matrix 309           1.26546701937
Matrix 310           0.890154039893
Matrix 311           0.865126592481
Matrix 312           0.851089621092
Matrix 313           0.630194432102
Matrix 314           1.29068436654
Matrix 315           1.86411417972
Matrix 316           1.50317289136
Matrix 317           1.23077053404
Matrix 318           1.01142421861
Matrix 319           0.89811180017
Matrix 320           0.828741048632
Matrix 321           0.445596389425
Matrix 322           0.207284360862
Matrix 323           0.615997853587
Matrix 324           0.484515671995
Matrix 325           1.12170474038
Matrix 326           0.947091204975
Matrix 327           1.06751175691
Matrix 328           0.545625352661
Matrix 329           0.885134903559
Matrix 330           0.787244218494
Matrix 331           0.654625369374
Matrix 332           1.19884743139
Matrix 333           1.53677215087
Matrix 334           0.468236083555
Matrix 335           0.71094520937
Matrix 336           0.559148358048
Matrix 337           0.770116765779
Matrix 338           0.710783432404
Matrix 339           0.756956197211
Matrix 340           1.01154267873
Matrix 341           0.902852740431
Matrix 342           1.32071184184
Matrix 343           2.2395033749
Matrix 344           1.32578249198
Matrix 345           0.751386583387
Matrix 346           0.56816376914
Matrix 347           0.886993252231
Matrix 348           1.7770313762
Matrix 349           1.35170825412
Matrix 350           0.718745981144
Matrix 351           0.699926021478
Matrix 352           1.07989786282
Matrix 353           0.687315292467
Matrix 354           0.808087951299
Matrix 355           0.32677147728
Matrix 356           0.800378052142
Matrix 357           0.860807866013
Matrix 358           0.727475005301
Matrix 359           0.538636171099
Matrix 360           0.973317168663
Matrix 361           0.623121546555
Matrix 362           0.281945091882
Matrix 363           1.12786498867
Matrix 364           0.680332728703
Matrix 365           1.19100161055
Matrix 366           0.932530545063
Matrix 367           0.706321810328
Matrix 368           0.417186705512
Matrix 369           1.35692204033
Matrix 370           1.27996588536
Matrix 371           0.608633093094
Matrix 372           0.845751353611
Matrix 373           0.649973435588
Matrix 374           1.38609375313
Matrix 375           0.456868349567
Matrix 376           1.50527289352
Matrix 377           1.18139811934
Matrix 378           1.78266027662
Matrix 379           0.614458812136
Matrix 380           0.836490138245
Matrix 381           1.52112048487
Matrix 382           0.589884985111
Matrix 383           0.410803759996
Matrix 384           2.19832449951
Matrix 385           1.01455250455
Matrix 386           1.10464502449
Matrix 387           2.66160331966
Matrix 388           1.55300362234
Matrix 389           0.797992348976
Matrix 390           1.64167332547
Matrix 391           0.82083492601
Matrix 392           0.927856947502
Matrix 393           1.84389930275
Matrix 394           0.72030267542
Matrix 395           0.610134558598
Matrix 396           1.00203641767
Matrix 397           1.72796851655
Matrix 398           1.15329816362
Matrix 399           1.005946698
Matrix 400           1.07838148133
Matrix 401           0.575868894854
Matrix 402           1.52590032063
Matrix 403           0.909099982858
Matrix 404           0.970020723255
Matrix 405           0.886694607869
Matrix 406           0.441756681026
Matrix 407           0.796840064207
Matrix 408           0.901124271672
Matrix 409           0.839614764999
Matrix 410           1.17973026753
Matrix 411           1.29233239028
Matrix 412           0.673514152206
Matrix 413           1.17735884267
Matrix 414           0.734665809933
Matrix 415           0.757872978197
Matrix 416           1.74131334582
Matrix 417           0.857701456466
Matrix 418           0.551050312775
Matrix 419           1.16417293249
Matrix 420           0.573230679719
Matrix 421           0.973154005097
Matrix 422           0.371781460605
Matrix 423           1.58631363701
Matrix 424           0.386981672904
Matrix 425           0.710135599199
Matrix 426           1.43547068288
Matrix 427           0.392944118617
Matrix 428           0.441389801978
Matrix 429           1.96796188511
Matrix 430           0.647485794546
Matrix 431           1.2724061488
Matrix 432           1.32515052462
Matrix 433           1.5091862405
Matrix 434           1.37311903647
Matrix 435           0.970212003812
Matrix 436           1.28664385465
Matrix 437           1.68546116169
Matrix 438           1.17183421802
Matrix 439           0.963404561853
Matrix 440           1.65250987638
Matrix 441           1.71230775513
Matrix 442           0.990327239931
Matrix 443           0.623608990953
Matrix 444           0.695571303203
Matrix 445           1.02933243133
Matrix 446           0.895804112111
Matrix 447           1.14171759103
Matrix 448           0.719740445071
Matrix 449           0.956162635507
Matrix 450           0.904819672754
Matrix 451           1.08215332735
Matrix 452           0.955700027013
Matrix 453           0.827938020515
Matrix 454           0.636039815304
Matrix 455           0.960981457209
Matrix 456           0.932516464356
Matrix 457           0.899806167286
Matrix 458           0.810211237946
Matrix 459           0.90249893087
