species,gene,lam,k
Scaphiophryne_marmorata_Microhylidae,6,100,3
Scaphiophryne_marmorata_Microhylidae,64,100,3
Scaphiophryne_marmorata_Microhylidae,67,100,3
Scaphiophryne_marmorata_Microhylidae,83,100,3
Scotobleps_gabonicus_Arthroleptidae,6,100,3
Stereocyclops_incrassatus_Microhylidae,67,100,3
Strabomantis_sulcatus_Strabomantidae,6,100,3
Trichobatrachus_robustus_Arthroleptidae,6,100,3
Xenobatrachus_sp._Microhylidae,64,100,3
Xenobatrachus_sp._Microhylidae,67,100,3
Xenobatrachus_sp._Microhylidae,83,100,3
Amietia_lubrica_Pyxicephalidae,6,true,3
Andrias_davidianus_Cryptobranchidae,38,true,3
Anodonthyla_boulengerii_Microhylidae,67,true,3
Arthroleptis_poecilonotus_Arthroleptidae,6,true,3
Astylosternus_diadematus_Arthroleptidae,6,true,3
Aubria_subsigillata_Pyxicephalidae,6,true,3
Barycholos_pulcher_Strabomantidae,6,true,3
Batrachuperus_yenyuanensis_Hynobiidae,38,true,3
Breviceps_macrops_Brevicipitidae,6,true,3
Callulina_kreffti_Brevicipitidae,6,true,3
Callulops_wilhelmanus_Microhylidae,67,true,3
Callulops_wilhelmanus_Microhylidae,83,true,3
Calyptocephalella_gayi_Calyptocephalellidae,6,true,3
Chiasmocleis_ventrimaculata_Microhylidae,67,true,3
Chiasmocleis_ventrimaculata_Microhylidae,83,true,3
Conraua_crassipes_Conrauidae,6,true,3
Cophixalus_cheesmanae_Microhylidae,6,true,3
Cophixalus_cheesmanae_Microhylidae,67,true,3
Cophixalus_cheesmanae_Microhylidae,83,true,3
Cophixalus_sp._Microhylidae,67,true,3
Cophixalus_sp._Microhylidae,83,true,3
Craugastor_augusti_Craugastoridae,6,true,3
Craugastor_fitzingeri_Craugastoridae,6,true,3
Crinia_signifera_Myobatrachidae,6,true,3
Dyscophus_antongilii_Microhylidae,6,true,3
Dyscophus_antongilii_Microhylidae,64,true,3
Dyscophus_antongilii_Microhylidae,67,true,3
Dyscophus_antongilii_Microhylidae,83,true,3
Elachistocleis_ovalis_Microhylidae,67,true,3
Elachistocleis_ovalis_Microhylidae,83,true,3
Eleutherodactylus_planirostris_Eleutherodactylidae,6,true,3
Fejervarya_limnocharis_Dicroglossidae,67,true,3
Gastrophryne_olivacea_Microhylidae,6,true,3
Gastrophryne_olivacea_Microhylidae,67,true,3
Gastrophryne_olivacea_Microhylidae,83,true,3
Heleophryne_purcelli_Heleophrynidae,6,true,3
Hemisus_marmoratus_Hemisotidae,6,true,3
Homo_sapiens_Hominidae,38,true,3
Hoplobatrachus_tigerinus_Dicroglossidae,67,true,3
Hyperolius_bolifambae_Hyperoliidae,6,true,3
Hypodactylus_brunneus_Strabomantidae,6,true,3
Ichthyophis_bannanicus_Ichthyophiidae,38,true,3
Ingerana_xizangensis_Ceratobatrachidae,6,true,3
Kalophrynus_pleurostigma_Microhylidae,6,true,3
Kalophrynus_pleurostigma_Microhylidae,67,true,3
Kalophrynus_pleurostigma_Microhylidae,83,true,3
Kaloula_conjuncta_Microhylidae,67,true,3
Kaloula_pulchra_Microhylidae,6,true,3
Kaloula_pulchra_Microhylidae,83,true,3
Leptodactylodon_ovatus_Arthroleptidae,6,true,3
Leptodactylus_albilabris_Leptodactylidae,6,true,3
Leptopelis_parkeri_Arthroleptidae,6,true,3
Limnodynastes_salmini_Myobatrachidae,6,true,3
Liophryne_schlaginhaufeni_Microhylidae,67,true,3
Mantophryne_lateralis_Microhylidae,67,true,3
Mantophryne_lateralis_Microhylidae,83,true,3
Microhyla_heymonsi_Microhylidae,6,true,3
Microhyla_heymonsi_Microhylidae,64,true,3
Microhyla_heymonsi_Microhylidae,83,true,3
Mixophyes_coggeri_Myobatrachidae,6,true,3
Nesomantis_sp._Sooglossidae,6,true,3
Nyctibates_corrugatus_Arthroleptidae,6,true,3
Odontobatrachus_natator_Odontobatrachidae,6,true,3
Oreophryne_sp._Microhylidae,6,true,3
Oreophryne_sp._Microhylidae,83,true,3
Otophryne_pyburni_Microhylidae,6,true,3
Otophryne_pyburni_Microhylidae,64,true,3
Otophryne_pyburni_Microhylidae,67,true,3
Otophryne_pyburni_Microhylidae,83,true,3
Paradoxophyla_palmata_Microhylidae,67,true,3
Paradoxophyla_palmata_Microhylidae,83,true,3
Phlyctimantis_boulengeri_Hyperoliidae,6,true,3
Phrynobatrachus_natalensis_Phrynobatrachidae,6,true,3
Phrynomantis_microps_Microhylidae,6,true,3
Phrynomantis_microps_Microhylidae,64,true,3
Phrynomantis_microps_Microhylidae,67,true,3
Phrynomantis_microps_Microhylidae,83,true,3
Platymantis_pelewensis_Ceratobatrachidae,6,true,3
Pristimantis_thymelensis_Strabomantidae,6,true,3
Scaphiophryne_boribory_Microhylidae,67,true,3
Scaphiophryne_boribory_Microhylidae,83,true,3
Scaphiophryne_marmorata_Microhylidae,67,true,3
Scaphiophryne_marmorata_Microhylidae,83,true,3
Scotobleps_gabonicus_Arthroleptidae,6,true,3
Stereocyclops_incrassatus_Microhylidae,67,true,3
Strabomantis_sulcatus_Strabomantidae,6,true,3
Strongylopus_grayii_Pyxicephalidae,6,true,3
Trichobatrachus_robustus_Arthroleptidae,6,true,3
Xenobatrachus_sp._Microhylidae,6,true,3
Xenobatrachus_sp._Microhylidae,67,true,3
Xenobatrachus_sp._Microhylidae,83,true,3
