species,gene,lam,k,rep
93,88,0.00001,3,02
34,88,0.00001,3,02
57,98,0.00001,3,02
75,98,0.00001,3,02
50,98,0.00001,3,02
55,98,0.00001,3,02
81,98,0.00001,3,02
76,98,0.00001,3,02
47,100,0.00001,3,02
9,1,0.0001,3,02
28,1,0.0001,3,02
21,3,0.0001,3,02
57,9,0.0001,3,02
75,9,0.0001,3,02
50,9,0.0001,3,02
34,9,0.0001,3,02
75,14,0.0001,3,02
50,14,0.0001,3,02
62,17,0.0001,3,02
80,17,0.0001,3,02
39,19,0.0001,3,02
47,19,0.0001,3,02
55,20,0.0001,3,02
81,20,0.0001,3,02
76,20,0.0001,3,02
80,25,0.0001,3,02
75,26,0.0001,3,02
50,26,0.0001,3,02
13,36,0.0001,3,02
75,38,0.0001,3,02
50,38,0.0001,3,02
57,43,0.0001,3,02
27,45,0.0001,3,02
22,45,0.0001,3,02
24,45,0.0001,3,02
57,50,0.0001,3,02
57,55,0.0001,3,02
66,68,0.0001,3,02
57,69,0.0001,3,02
57,71,0.0001,3,02
50,73,0.0001,3,02
57,77,0.0001,3,02
75,84,0.0001,3,02
50,84,0.0001,3,02
99,85,0.0001,3,02
93,88,0.0001,3,02
34,88,0.0001,3,02
57,98,0.0001,3,02
75,98,0.0001,3,02
50,98,0.0001,3,02
55,98,0.0001,3,02
81,98,0.0001,3,02
76,98,0.0001,3,02
1,98,0.0001,3,02
18,98,0.0001,3,02
5,98,0.0001,3,02
8,98,0.0001,3,02
11,98,0.0001,3,02
3,98,0.0001,3,02
47,100,0.0001,3,02
21,3,0.001,3,02
75,9,0.001,3,02
50,9,0.001,3,02
66,9,0.001,3,02
93,9,0.001,3,02
34,9,0.001,3,02
52,9,0.001,3,02
62,17,0.001,3,02
80,17,0.001,3,02
39,19,0.001,3,02
47,19,0.001,3,02
13,36,0.001,3,02
75,38,0.001,3,02
50,38,0.001,3,02
27,45,0.001,3,02
22,45,0.001,3,02
24,45,0.001,3,02
66,68,0.001,3,02
50,73,0.001,3,02
93,88,0.001,3,02
34,88,0.001,3,02
30,96,0.001,3,02
55,98,0.001,3,02
81,98,0.001,3,02
76,98,0.001,3,02
26,98,0.001,3,02
29,98,0.001,3,02
1,98,0.001,3,02
18,98,0.001,3,02
5,98,0.001,3,02
8,98,0.001,3,02
11,98,0.001,3,02
3,98,0.001,3,02
69,98,0.001,3,02
36,98,0.001,3,02
83,98,0.001,3,02
32,98,0.001,3,02
71,98,0.001,3,02
61,98,0.001,3,02
52,99,0.001,3,02
75,9,0.01,3,02
50,9,0.01,3,02
49,9,0.01,3,02
42,9,0.01,3,02
60,9,0.01,3,02
31,9,0.01,3,02
91,9,0.01,3,02
84,9,0.01,3,02
66,9,0.01,3,02
13,36,0.01,3,02
75,38,0.01,3,02
50,73,0.01,3,02
93,88,0.01,3,02
34,88,0.01,3,02
1,98,0.01,3,02
18,98,0.01,3,02
5,98,0.01,3,02
8,98,0.01,3,02
11,98,0.01,3,02
3,98,0.01,3,02
69,98,0.01,3,02
36,98,0.01,3,02
83,98,0.01,3,02
32,98,0.01,3,02
71,98,0.01,3,02
61,98,0.01,3,02
63,6,0.1,3,02
75,9,0.1,3,02
0,9,1,3,02
0,46,1,3,02
67,46,100,3,02
20,98,100,3,02
17,98,100,3,02
26,98,100,3,02
29,98,100,3,02
19,98,100,3,02
15,98,100,3,02
0,4,true,3,02
18,46,true,3,02
44,98,true,3,02
95,98,true,3,02
56,98,true,3,02
86,98,true,3,02
51,98,true,3,02
25,98,true,3,02
20,98,true,3,02
17,98,true,3,02
26,98,true,3,02
29,98,true,3,02
19,98,true,3,02
16,98,true,3,02
6,98,true,3,02
2,98,true,3,02
30,98,true,3,02
15,98,true,3,02
53,98,true,3,02
100,98,true,3,02
70,98,true,3,02
94,98,true,3,02
