species,gene,lam,k
Ascoparia_sp,157,0.00001,3
Ascoparia_sp,160,0.00001,3
Ascoparia_sp,23,0.00001,3
Astrotomma_agassizi,159,0.00001,3
Astrotomma_agassizi,168,0.00001,3
Astrotomma_agassizi,190,0.00001,3
Barentsia_gracilis,184,0.00001,3
Barentsia_gracilis,56,0.00001,3
Barentsia_gracilis,86,0.00001,3
Barentsia_gracilis,87,0.00001,3
Botryllus_schlosseri,107,0.00001,3
Botryllus_schlosseri,116,0.00001,3
Botryllus_schlosseri,192,0.00001,3
Brachionus_calyciflorus,137,0.00001,3
Brachionus_calyciflorus,94,0.00001,3
Branchiostoma_floridae,171,0.00001,3
Capitella_teleta,132,0.00001,3
Cephalodiscus_gracilis,129,0.00001,3
Cephalodiscus_gracilis,200,0.00001,3
Cephalodiscus_gracilis,68,0.00001,3
Cephalodiscus_gracilis,95,0.00001,3
Cephalothrix_hongkongiensis,4,0.00001,3
Cephalothrix_hongkongiensis,94,0.00001,3
Ciona_intestinalis,93,0.00001,3
Cliona_varians,152,0.00001,3
Cliona_varians,206,0.00001,3
Cliona_varians,85,0.00001,3
Convolutriloba_macropyga,35,0.00001,3
Crassostrea_gigas,153,0.00001,3
Crassostrea_gigas,192,0.00001,3
Crassostrea_gigas,30,0.00001,3
Daphnia_pulex,191,0.00001,3
Daphnia_pulex,212,0.00001,3
Drosophila_melanogaster,191,0.00001,3
Drosophila_melanogaster,99,0.00001,3
Dumetocrinus_sp,122,0.00001,3
Dumetocrinus_sp,68,0.00001,3
Dumetocrinus_sp,76,0.00001,3
Eumecynostomum_macrobursalium,35,0.00001,3
Eumecynostomum_macrobursalium,95,0.00001,3
Eunicella_cavolinii,159,0.00001,3
Eunicella_cavolinii,94,0.00001,3
Euplokamis_dunlapae,66,0.00001,3
Euplokamis_dunlapae,67,0.00001,3
Gallus_gallus,183,0.00001,3
Gallus_gallus,22,0.00001,3
Isodiametra_pulchra,85,0.00001,3
Ixodes_scapularis,152,0.00001,3
Ixodes_scapularis,67,0.00001,3
Labidiaster_annulatus,76,0.00001,3
Labidiaster_annulatus,99,0.00001,3
Lepidodermella_squamata,174,0.00001,3
Lepidodermella_squamata,191,0.00001,3
Lepidodermella_squamata,52,0.00001,3
Lepidodermella_squamata,84,0.00001,3
Leptosynapta_clarki,122,0.00001,3
Leptosynapta_clarki,132,0.00001,3
Leucosolenia_complicata,194,0.00001,3
Loxosoma_pectinaricola,103,0.00001,3
Loxosoma_pectinaricola,174,0.00001,3
Loxosoma_pectinaricola,206,0.00001,3
Macrodasys_sp,134,0.00001,3
Macrodasys_sp,158,0.00001,3
Macrodasys_sp,194,0.00001,3
Macrodasys_sp,49,0.00001,3
Macrodasys_sp,90,0.00001,3
Macrostomum_lignano,192,0.00001,3
Meara_stichopi,132,0.00001,3
Meara_stichopi,191,0.00001,3
Meara_stichopi,35,0.00001,3
Megadasys_sp,144,0.00001,3
Megadasys_sp,153,0.00001,3
Megadasys_sp,158,0.00001,3
Megadasys_sp,181,0.00001,3
Megadasys_sp,196,0.00001,3
Mnemiopsis_leidyi,109,0.00001,3
Mnemiopsis_leidyi,174,0.00001,3
Mnemiopsis_leidyi,181,0.00001,3
Mnemiopsis_leidyi,206,0.00001,3
Mnemiopsis_leidyi,27,0.00001,3
Mnemiopsis_leidyi,47,0.00001,3
Mnemiopsis_leidyi,61,0.00001,3
Mnemiopsis_leidyi,74,0.00001,3
Monosiga_brevicollis,121,0.00001,3
Monosiga_brevicollis,123,0.00001,3
Monosiga_brevicollis,13,0.00001,3
Monosiga_brevicollis,150,0.00001,3
Monosiga_brevicollis,151,0.00001,3
Monosiga_brevicollis,157,0.00001,3
Monosiga_brevicollis,162,0.00001,3
Monosiga_brevicollis,167,0.00001,3
Monosiga_brevicollis,173,0.00001,3
Monosiga_brevicollis,175,0.00001,3
Monosiga_brevicollis,177,0.00001,3
Monosiga_brevicollis,187,0.00001,3
Monosiga_brevicollis,50,0.00001,3
Monosiga_brevicollis,72,0.00001,3
Nemertoderma_westbladi,125,0.00001,3
Nemertoderma_westbladi,179,0.00001,3
Nemertoderma_westbladi,35,0.00001,3
Oscarella_carmela,158,0.00001,3
Oscarella_carmela,207,0.00001,3
Oscarella_carmela,38,0.00001,3
Peripatopsis_capensis,100,0.00001,3
Peripatopsis_capensis,152,0.00001,3
Petromyzon_marinus,139,0.00001,3
Petromyzon_marinus,153,0.00001,3
Petromyzon_marinus,31,0.00001,3
Petromyzon_marinus,35,0.00001,3
Pleurobrachia_bachei,109,0.00001,3
Pleurobrachia_bachei,141,0.00001,3
Pleurobrachia_bachei,181,0.00001,3
Pleurobrachia_bachei,61,0.00001,3
Pomatoceros_lamarckii,138,0.00001,3
Pomatoceros_lamarckii,22,0.00001,3
Ptychodera_bahamensis,109,0.00001,3
Salpingoeca_rosetta,114,0.00001,3
Salpingoeca_rosetta,121,0.00001,3
Salpingoeca_rosetta,123,0.00001,3
Salpingoeca_rosetta,13,0.00001,3
Salpingoeca_rosetta,150,0.00001,3
Salpingoeca_rosetta,151,0.00001,3
Salpingoeca_rosetta,157,0.00001,3
Salpingoeca_rosetta,167,0.00001,3
Salpingoeca_rosetta,173,0.00001,3
Salpingoeca_rosetta,175,0.00001,3
Salpingoeca_rosetta,187,0.00001,3
Salpingoeca_rosetta,199,0.00001,3
Salpingoeca_rosetta,35,0.00001,3
Salpingoeca_rosetta,50,0.00001,3
Salpingoeca_rosetta,72,0.00001,3
Salpingoeca_rosetta,75,0.00001,3
Schistosoma_mansoni,61,0.00001,3
Schistosoma_mansoni,84,0.00001,3
Schmidtea_mediterranea,99,0.00001,3
Sterreria_sp,132,0.00001,3
Strongylocentrotus_purpuratus,76,0.00001,3
Sycon_ciliatum,194,0.00001,3
Taenia_pisiformes,113,0.00001,3
Taenia_pisiformes,205,0.00001,3
Xenoturbella_bocki,50,0.00001,3
Acropora_digitifera,119,0.0001,3
Acropora_digitifera,153,0.0001,3
Acropora_digitifera,18,0.0001,3
Acropora_digitifera,78,0.0001,3
Acropora_digitifera,87,0.0001,3
Adineta_ricciae,143,0.0001,3
Adineta_ricciae,192,0.0001,3
Adineta_ricciae,60,0.0001,3
Adineta_vaga,192,0.0001,3
Adineta_vaga,60,0.0001,3
Adineta_vaga,89,0.0001,3
Aphrocallistes_vastus,130,0.0001,3
Aphrocallistes_vastus,159,0.0001,3
Aphrocallistes_vastus,33,0.0001,3
Aphrocallistes_vastus,36,0.0001,3
Aphrocallistes_vastus,40,0.0001,3
Aphrocallistes_vastus,63,0.0001,3
Aphrocallistes_vastus,70,0.0001,3
Ascoparia_sp,157,0.0001,3
Ascoparia_sp,160,0.0001,3
Ascoparia_sp,23,0.0001,3
Astrotomma_agassizi,159,0.0001,3
Astrotomma_agassizi,168,0.0001,3
Astrotomma_agassizi,190,0.0001,3
Barentsia_gracilis,184,0.0001,3
Barentsia_gracilis,86,0.0001,3
Barentsia_gracilis,87,0.0001,3
Botryllus_schlosseri,116,0.0001,3
Botryllus_schlosseri,192,0.0001,3
Brachionus_calyciflorus,137,0.0001,3
Brachionus_calyciflorus,94,0.0001,3
Branchiostoma_floridae,171,0.0001,3
Capitella_teleta,132,0.0001,3
Cephalodiscus_gracilis,129,0.0001,3
Cephalodiscus_gracilis,200,0.0001,3
Cephalodiscus_gracilis,68,0.0001,3
Cephalodiscus_gracilis,95,0.0001,3
Cephalothrix_hongkongiensis,4,0.0001,3
Cephalothrix_hongkongiensis,94,0.0001,3
Cliona_varians,152,0.0001,3
Cliona_varians,206,0.0001,3
Cliona_varians,85,0.0001,3
Convolutriloba_macropyga,35,0.0001,3
Crassostrea_gigas,153,0.0001,3
Crassostrea_gigas,192,0.0001,3
Crassostrea_gigas,30,0.0001,3
Daphnia_pulex,191,0.0001,3
Daphnia_pulex,212,0.0001,3
Drosophila_melanogaster,191,0.0001,3
Drosophila_melanogaster,99,0.0001,3
Dumetocrinus_sp,122,0.0001,3
Dumetocrinus_sp,68,0.0001,3
Dumetocrinus_sp,76,0.0001,3
Eumecynostomum_macrobursalium,35,0.0001,3
Eumecynostomum_macrobursalium,95,0.0001,3
Eunicella_cavolinii,159,0.0001,3
Eunicella_cavolinii,94,0.0001,3
Euplokamis_dunlapae,66,0.0001,3
Euplokamis_dunlapae,67,0.0001,3
Gallus_gallus,183,0.0001,3
Homo_sapiens,183,0.0001,3
Isodiametra_pulchra,85,0.0001,3
Ixodes_scapularis,152,0.0001,3
Ixodes_scapularis,174,0.0001,3
Ixodes_scapularis,67,0.0001,3
Labidiaster_annulatus,76,0.0001,3
Labidiaster_annulatus,99,0.0001,3
Lepidodermella_squamata,174,0.0001,3
Lepidodermella_squamata,191,0.0001,3
Lepidodermella_squamata,84,0.0001,3
Leptosynapta_clarki,122,0.0001,3
Leptosynapta_clarki,132,0.0001,3
Loxosoma_pectinaricola,174,0.0001,3
Loxosoma_pectinaricola,206,0.0001,3
Macrodasys_sp,158,0.0001,3
Macrodasys_sp,194,0.0001,3
Macrodasys_sp,49,0.0001,3
Macrodasys_sp,90,0.0001,3
Macrostomum_lignano,192,0.0001,3
Meara_stichopi,132,0.0001,3
Meara_stichopi,191,0.0001,3
Meara_stichopi,35,0.0001,3
Megadasys_sp,144,0.0001,3
Megadasys_sp,153,0.0001,3
Megadasys_sp,158,0.0001,3
Megadasys_sp,181,0.0001,3
Megadasys_sp,196,0.0001,3
Mnemiopsis_leidyi,109,0.0001,3
Mnemiopsis_leidyi,174,0.0001,3
Mnemiopsis_leidyi,181,0.0001,3
Mnemiopsis_leidyi,27,0.0001,3
Mnemiopsis_leidyi,47,0.0001,3
Mnemiopsis_leidyi,61,0.0001,3
Mnemiopsis_leidyi,74,0.0001,3
Monosiga_brevicollis,121,0.0001,3
Monosiga_brevicollis,123,0.0001,3
Monosiga_brevicollis,13,0.0001,3
Monosiga_brevicollis,151,0.0001,3
Monosiga_brevicollis,157,0.0001,3
Monosiga_brevicollis,167,0.0001,3
Monosiga_brevicollis,173,0.0001,3
Monosiga_brevicollis,175,0.0001,3
Monosiga_brevicollis,177,0.0001,3
Nemertoderma_westbladi,125,0.0001,3
Nemertoderma_westbladi,179,0.0001,3
Nemertoderma_westbladi,35,0.0001,3
Oscarella_carmela,158,0.0001,3
Oscarella_carmela,207,0.0001,3
Oscarella_carmela,38,0.0001,3
Peripatopsis_capensis,100,0.0001,3
Peripatopsis_capensis,152,0.0001,3
Petromyzon_marinus,139,0.0001,3
Petromyzon_marinus,31,0.0001,3
Pleurobrachia_bachei,109,0.0001,3
Pleurobrachia_bachei,141,0.0001,3
Pleurobrachia_bachei,181,0.0001,3
Pleurobrachia_bachei,61,0.0001,3
Pomatoceros_lamarckii,138,0.0001,3
Ptychodera_bahamensis,109,0.0001,3
Salpingoeca_rosetta,121,0.0001,3
Salpingoeca_rosetta,123,0.0001,3
Salpingoeca_rosetta,13,0.0001,3
Salpingoeca_rosetta,150,0.0001,3
Salpingoeca_rosetta,151,0.0001,3
Salpingoeca_rosetta,157,0.0001,3
Salpingoeca_rosetta,167,0.0001,3
Salpingoeca_rosetta,173,0.0001,3
Salpingoeca_rosetta,175,0.0001,3
Salpingoeca_rosetta,187,0.0001,3
Salpingoeca_rosetta,199,0.0001,3
Salpingoeca_rosetta,72,0.0001,3
Salpingoeca_rosetta,75,0.0001,3
Schistosoma_mansoni,61,0.0001,3
Schistosoma_mansoni,84,0.0001,3
Schmidtea_mediterranea,99,0.0001,3
Sterreria_sp,132,0.0001,3
Strongylocentrotus_purpuratus,76,0.0001,3
Taenia_pisiformes,113,0.0001,3
Taenia_pisiformes,205,0.0001,3
Xenoturbella_bocki,50,0.0001,3
Acropora_digitifera,119,0.001,3
Acropora_digitifera,153,0.001,3
Acropora_digitifera,18,0.001,3
Acropora_digitifera,78,0.001,3
Acropora_digitifera,87,0.001,3
Adineta_ricciae,192,0.001,3
Adineta_ricciae,60,0.001,3
Adineta_vaga,192,0.001,3
Adineta_vaga,60,0.001,3
Adineta_vaga,89,0.001,3
Agalma_elegans,153,0.001,3
Aphrocallistes_vastus,130,0.001,3
Aphrocallistes_vastus,159,0.001,3
Aphrocallistes_vastus,33,0.001,3
Aphrocallistes_vastus,36,0.001,3
Aphrocallistes_vastus,40,0.001,3
Aphrocallistes_vastus,63,0.001,3
Ascoparia_sp,157,0.001,3
Ascoparia_sp,160,0.001,3
Ascoparia_sp,23,0.001,3
Ascoparia_sp,63,0.001,3
Astrotomma_agassizi,159,0.001,3
Astrotomma_agassizi,168,0.001,3
Astrotomma_agassizi,190,0.001,3
Barentsia_gracilis,184,0.001,3
Barentsia_gracilis,86,0.001,3
Barentsia_gracilis,87,0.001,3
Botryllus_schlosseri,116,0.001,3
Brachionus_calyciflorus,94,0.001,3
Branchiostoma_floridae,153,0.001,3
Branchiostoma_floridae,171,0.001,3
Capitella_teleta,132,0.001,3
Cephalodiscus_gracilis,129,0.001,3
Cephalodiscus_gracilis,200,0.001,3
Cephalodiscus_gracilis,68,0.001,3
Cephalodiscus_gracilis,95,0.001,3
Cephalothrix_hongkongiensis,174,0.001,3
Cephalothrix_hongkongiensis,4,0.001,3
Cephalothrix_hongkongiensis,94,0.001,3
Childia_submaculatum,35,0.001,3
Cliona_varians,152,0.001,3
Cliona_varians,85,0.001,3
Convolutriloba_macropyga,140,0.001,3
Convolutriloba_macropyga,206,0.001,3
Convolutriloba_macropyga,31,0.001,3
Convolutriloba_macropyga,35,0.001,3
Convolutriloba_macropyga,99,0.001,3
Crassostrea_gigas,153,0.001,3
Daphnia_pulex,191,0.001,3
Daphnia_pulex,212,0.001,3
Drosophila_melanogaster,191,0.001,3
Drosophila_melanogaster,99,0.001,3
Dumetocrinus_sp,168,0.001,3
Dumetocrinus_sp,68,0.001,3
Dumetocrinus_sp,76,0.001,3
Eumecynostomum_macrobursalium,35,0.001,3
Eumecynostomum_macrobursalium,95,0.001,3
Eunicella_cavolinii,159,0.001,3
Eunicella_cavolinii,94,0.001,3
Euplokamis_dunlapae,66,0.001,3
Euplokamis_dunlapae,67,0.001,3
Gallus_gallus,115,0.001,3
Gallus_gallus,183,0.001,3
Gallus_gallus,22,0.001,3
Homo_sapiens,115,0.001,3
Homo_sapiens,183,0.001,3
Isodiametra_pulchra,85,0.001,3
Ixodes_scapularis,152,0.001,3
Ixodes_scapularis,174,0.001,3
Ixodes_scapularis,67,0.001,3
Labidiaster_annulatus,168,0.001,3
Labidiaster_annulatus,76,0.001,3
Labidiaster_annulatus,99,0.001,3
Lepidodermella_squamata,191,0.001,3
Lepidodermella_squamata,84,0.001,3
Leptochiton_rugatus,106,0.001,3
Leptosynapta_clarki,115,0.001,3
Leptosynapta_clarki,122,0.001,3
Leptosynapta_clarki,132,0.001,3
Lineus_longissimus,174,0.001,3
Loxosoma_pectinaricola,206,0.001,3
Macrodasys_sp,158,0.001,3
Macrodasys_sp,188,0.001,3
Macrodasys_sp,194,0.001,3
Macrodasys_sp,49,0.001,3
Macrodasys_sp,90,0.001,3
Meara_stichopi,132,0.001,3
Meara_stichopi,180,0.001,3
Meara_stichopi,191,0.001,3
Meara_stichopi,35,0.001,3
Megadasys_sp,153,0.001,3
Megadasys_sp,158,0.001,3
Megadasys_sp,181,0.001,3
Megadasys_sp,196,0.001,3
Membranipora_membranacea,174,0.001,3
Mnemiopsis_leidyi,109,0.001,3
Mnemiopsis_leidyi,115,0.001,3
Mnemiopsis_leidyi,174,0.001,3
Mnemiopsis_leidyi,181,0.001,3
Mnemiopsis_leidyi,47,0.001,3
Mnemiopsis_leidyi,61,0.001,3
Mnemiopsis_leidyi,74,0.001,3
Monosiga_brevicollis,121,0.001,3
Monosiga_brevicollis,123,0.001,3
Monosiga_brevicollis,13,0.001,3
Monosiga_brevicollis,151,0.001,3
Monosiga_brevicollis,157,0.001,3
Monosiga_brevicollis,162,0.001,3
Monosiga_brevicollis,167,0.001,3
Monosiga_brevicollis,173,0.001,3
Monosiga_brevicollis,177,0.001,3
Monosiga_brevicollis,187,0.001,3
Monosiga_brevicollis,75,0.001,3
Nematostella_vectensis,153,0.001,3
Nemertoderma_westbladi,125,0.001,3
Nemertoderma_westbladi,174,0.001,3
Nemertoderma_westbladi,179,0.001,3
Nemertoderma_westbladi,180,0.001,3
Nemertoderma_westbladi,35,0.001,3
Oscarella_carmela,158,0.001,3
Oscarella_carmela,207,0.001,3
Oscarella_carmela,38,0.001,3
Peripatopsis_capensis,100,0.001,3
Peripatopsis_capensis,152,0.001,3
Petromyzon_marinus,115,0.001,3
Petromyzon_marinus,139,0.001,3
Petromyzon_marinus,174,0.001,3
Pleurobrachia_bachei,109,0.001,3
Pleurobrachia_bachei,141,0.001,3
Pleurobrachia_bachei,181,0.001,3
Pleurobrachia_bachei,61,0.001,3
Pomatoceros_lamarckii,138,0.001,3
Ptychodera_bahamensis,109,0.001,3
Ptychodera_bahamensis,115,0.001,3
Saccoglossus_mereschkowskii,115,0.001,3
Salpingoeca_rosetta,121,0.001,3
Salpingoeca_rosetta,123,0.001,3
Salpingoeca_rosetta,13,0.001,3
Salpingoeca_rosetta,150,0.001,3
Salpingoeca_rosetta,151,0.001,3
Salpingoeca_rosetta,157,0.001,3
Salpingoeca_rosetta,167,0.001,3
Salpingoeca_rosetta,173,0.001,3
Salpingoeca_rosetta,187,0.001,3
Salpingoeca_rosetta,199,0.001,3
Salpingoeca_rosetta,75,0.001,3
Schistosoma_mansoni,61,0.001,3
Schistosoma_mansoni,84,0.001,3
Schizocardium_braziliense,174,0.001,3
Sterreria_sp,132,0.001,3
Stomolophus_meleagris,153,0.001,3
Strongylocentrotus_purpuratus,115,0.001,3
Strongylocentrotus_purpuratus,76,0.001,3
Taenia_pisiformes,113,0.001,3
Taenia_pisiformes,205,0.001,3
Xenoturbella_bocki,180,0.001,3
Xenoturbella_bocki,50,0.001,3
Acropora_digitifera,78,0.01,3
Acropora_digitifera,87,0.01,3
Adineta_ricciae,161,0.01,3
Adineta_ricciae,192,0.01,3
Adineta_vaga,161,0.01,3
Adineta_vaga,192,0.01,3
Adineta_vaga,89,0.01,3
Amphimedon_queenslandica,115,0.01,3
Aphrocallistes_vastus,159,0.01,3
Aphrocallistes_vastus,36,0.01,3
Ascoparia_sp,160,0.01,3
Astrotomma_agassizi,159,0.01,3
Astrotomma_agassizi,168,0.01,3
Barentsia_gracilis,184,0.01,3
Barentsia_gracilis,87,0.01,3
Brachionus_calyciflorus,115,0.01,3
Brachionus_calyciflorus,161,0.01,3
Brachionus_calyciflorus,94,0.01,3
Branchiostoma_floridae,171,0.01,3
Branchiostoma_floridae,38,0.01,3
Capitella_teleta,132,0.01,3
Cephalodiscus_gracilis,129,0.01,3
Cephalodiscus_gracilis,200,0.01,3
Cephalodiscus_gracilis,68,0.01,3
Cephalodiscus_gracilis,95,0.01,3
Cephalothrix_hongkongiensis,4,0.01,3
Cliona_varians,115,0.01,3
Crassostrea_gigas,153,0.01,3
Daphnia_pulex,183,0.01,3
Daphnia_pulex,191,0.01,3
Daphnia_pulex,212,0.01,3
Dumetocrinus_sp,168,0.01,3
Dumetocrinus_sp,68,0.01,3
Dumetocrinus_sp,76,0.01,3
Eumecynostomum_macrobursalium,35,0.01,3
Eumecynostomum_macrobursalium,95,0.01,3
Eunicella_cavolinii,159,0.01,3
Euplokamis_dunlapae,67,0.01,3
Gallus_gallus,115,0.01,3
Homo_sapiens,115,0.01,3
Ixodes_scapularis,174,0.01,3
Ixodes_scapularis,67,0.01,3
Labidiaster_annulatus,168,0.01,3
Lepidodermella_squamata,115,0.01,3
Lepidodermella_squamata,38,0.01,3
Leptosynapta_clarki,115,0.01,3
Leptosynapta_clarki,132,0.01,3
Lineus_longissimus,174,0.01,3
Loxosoma_pectinaricola,206,0.01,3
Macrodasys_sp,188,0.01,3
Meara_stichopi,132,0.01,3
Megadasys_sp,153,0.01,3
Megadasys_sp,181,0.01,3
Membranipora_membranacea,174,0.01,3
Membranipora_membranacea,28,0.01,3
Mnemiopsis_leidyi,74,0.01,3
Monosiga_brevicollis,167,0.01,3
Nemertoderma_westbladi,125,0.01,3
Nemertoderma_westbladi,179,0.01,3
Oscarella_carmela,38,0.01,3
Petromyzon_marinus,115,0.01,3
Petromyzon_marinus,139,0.01,3
Petromyzon_marinus,174,0.01,3
Pleurobrachia_bachei,109,0.01,3
Pleurobrachia_bachei,181,0.01,3
Pomatoceros_lamarckii,138,0.01,3
Ptychodera_bahamensis,109,0.01,3
Ptychodera_bahamensis,115,0.01,3
Saccoglossus_mereschkowskii,115,0.01,3
Salpingoeca_rosetta,167,0.01,3
Schistosoma_mansoni,61,0.01,3
Schizocardium_braziliense,174,0.01,3
Stomolophus_meleagris,153,0.01,3
Strongylocentrotus_purpuratus,115,0.01,3
Strongylocentrotus_purpuratus,38,0.01,3
Taenia_pisiformes,113,0.01,3
Xenoturbella_bocki,50,0.01,3
Acropora_digitifera,78,0.1,3
Branchiostoma_floridae,171,0.1,3
Capitella_teleta,132,0.1,3
Cephalodiscus_gracilis,95,0.1,3
Cephalothrix_hongkongiensis,4,0.1,3
Crassostrea_gigas,153,0.1,3
Dumetocrinus_sp,68,0.1,3
Eunicella_cavolinii,159,0.1,3
Hemithiris_psittacea,73,0.1,3
Leptosynapta_clarki,132,0.1,3
Branchiostoma_floridae,171,1,3
Capitella_teleta,132,1,3
