species,gene,lam,k,rep,error
94,8,0,3,49,200
48,8,0,3,49,200
17,8,0,3,49,200
67,8,0,3,49,200
39,11,0,3,49,200
65,11,0,3,49,200
99,12,0,3,49,200
57,12,0,3,49,200
80,16,0,3,49,200
82,24,0,3,49,200
16,24,0,3,49,200
5,24,0,3,49,200
99,25,0,3,49,200
96,25,0,3,49,200
51,25,0,3,49,200
68,25,0,3,49,200
36,25,0,3,49,200
22,25,0,3,49,200
38,28,0,3,49,200
96,30,0,3,49,200
51,30,0,3,49,200
54,30,0,3,49,200
48,30,0,3,49,200
17,30,0,3,49,200
38,35,0,3,49,200
16,35,0,3,49,200
27,35,0,3,49,200
54,35,0,3,49,200
24,36,0,3,49,200
38,36,0,3,49,200
16,36,0,3,49,200
27,36,0,3,49,200
54,36,0,3,49,200
82,37,0,3,49,200
15,37,0,3,49,200
38,41,0,3,49,200
45,42,0,3,49,200
57,42,0,3,49,200
9,43,0,3,49,200
85,48,0,3,49,200
48,52,0,3,49,200
17,52,0,3,49,200
38,53,0,3,49,200
50,53,0,3,49,200
0,54,0,3,49,200
56,54,0,3,49,200
58,54,0,3,49,200
38,57,0,3,49,200
16,57,0,3,49,200
27,57,0,3,49,200
54,57,0,3,49,200
38,67,0,3,49,200
28,68,0,3,49,200
57,68,0,3,49,200
17,68,0,3,49,200
5,69,0,3,49,200
38,75,0,3,49,200
16,75,0,3,49,200
27,75,0,3,49,200
54,75,0,3,49,200
23,81,0,3,49,200
31,81,0,3,49,200
81,81,0,3,49,200
62,81,0,3,49,200
14,85,0,3,49,200
64,90,0,3,49,200
56,92,0,3,49,200
94,8,0.00001,3,49,200
48,8,0.00001,3,49,200
17,8,0.00001,3,49,200
67,8,0.00001,3,49,200
39,11,0.00001,3,49,200
99,12,0.00001,3,49,200
57,12,0.00001,3,49,200
80,16,0.00001,3,49,200
82,24,0.00001,3,49,200
16,24,0.00001,3,49,200
5,24,0.00001,3,49,200
99,25,0.00001,3,49,200
96,25,0.00001,3,49,200
51,25,0.00001,3,49,200
68,25,0.00001,3,49,200
22,25,0.00001,3,49,200
38,28,0.00001,3,49,200
51,30,0.00001,3,49,200
54,30,0.00001,3,49,200
48,30,0.00001,3,49,200
17,30,0.00001,3,49,200
38,35,0.00001,3,49,200
16,35,0.00001,3,49,200
27,35,0.00001,3,49,200
54,35,0.00001,3,49,200
24,36,0.00001,3,49,200
38,36,0.00001,3,49,200
16,36,0.00001,3,49,200
27,36,0.00001,3,49,200
54,36,0.00001,3,49,200
82,37,0.00001,3,49,200
15,37,0.00001,3,49,200
19,40,0.00001,3,49,200
38,41,0.00001,3,49,200
45,42,0.00001,3,49,200
57,42,0.00001,3,49,200
9,43,0.00001,3,49,200
85,48,0.00001,3,49,200
48,52,0.00001,3,49,200
17,52,0.00001,3,49,200
38,53,0.00001,3,49,200
50,53,0.00001,3,49,200
0,54,0.00001,3,49,200
56,54,0.00001,3,49,200
58,54,0.00001,3,49,200
38,57,0.00001,3,49,200
16,57,0.00001,3,49,200
27,57,0.00001,3,49,200
54,57,0.00001,3,49,200
38,67,0.00001,3,49,200
28,68,0.00001,3,49,200
57,68,0.00001,3,49,200
17,68,0.00001,3,49,200
5,69,0.00001,3,49,200
38,75,0.00001,3,49,200
16,75,0.00001,3,49,200
27,75,0.00001,3,49,200
54,75,0.00001,3,49,200
50,79,0.00001,3,49,200
23,81,0.00001,3,49,200
31,81,0.00001,3,49,200
81,81,0.00001,3,49,200
62,81,0.00001,3,49,200
14,85,0.00001,3,49,200
64,90,0.00001,3,49,200
56,92,0.00001,3,49,200
50,93,0.00001,3,49,200
51,2,0.0001,3,49,200
58,3,0.0001,3,49,200
41,6,0.0001,3,49,200
48,7,0.0001,3,49,200
17,7,0.0001,3,49,200
9,9,0.0001,3,49,200
39,11,0.0001,3,49,200
65,11,0.0001,3,49,200
99,12,0.0001,3,49,200
57,12,0.0001,3,49,200
64,16,0.0001,3,49,200
80,16,0.0001,3,49,200
69,18,0.0001,3,49,200
97,19,0.0001,3,49,200
55,19,0.0001,3,49,200
74,21,0.0001,3,49,200
30,23,0.0001,3,49,200
58,23,0.0001,3,49,200
16,24,0.0001,3,49,200
58,24,0.0001,3,49,200
68,25,0.0001,3,49,200
36,25,0.0001,3,49,200
88,25,0.0001,3,49,200
58,25,0.0001,3,49,200
89,25,0.0001,3,49,200
22,25,0.0001,3,49,200
59,25,0.0001,3,49,200
9,27,0.0001,3,49,200
38,28,0.0001,3,49,200
10,28,0.0001,3,49,200
1,28,0.0001,3,49,200
27,30,0.0001,3,49,200
54,30,0.0001,3,49,200
85,32,0.0001,3,49,200
20,32,0.0001,3,49,200
30,33,0.0001,3,49,200
48,33,0.0001,3,49,200
17,33,0.0001,3,49,200
38,35,0.0001,3,49,200
16,35,0.0001,3,49,200
27,35,0.0001,3,49,200
54,35,0.0001,3,49,200
56,36,0.0001,3,49,200
28,36,0.0001,3,49,200
97,36,0.0001,3,49,200
38,36,0.0001,3,49,200
16,36,0.0001,3,49,200
27,36,0.0001,3,49,200
54,36,0.0001,3,49,200
82,37,0.0001,3,49,200
93,37,0.0001,3,49,200
68,37,0.0001,3,49,200
89,37,0.0001,3,49,200
38,41,0.0001,3,49,200
9,43,0.0001,3,49,200
0,44,0.0001,3,49,200
57,45,0.0001,3,49,200
93,45,0.0001,3,49,200
82,47,0.0001,3,49,200
87,47,0.0001,3,49,200
59,47,0.0001,3,49,200
68,51,0.0001,3,49,200
89,51,0.0001,3,49,200
88,52,0.0001,3,49,200
38,53,0.0001,3,49,200
0,54,0.0001,3,49,200
58,54,0.0001,3,49,200
51,55,0.0001,3,49,200
38,57,0.0001,3,49,200
16,57,0.0001,3,49,200
27,57,0.0001,3,49,200
54,57,0.0001,3,49,200
9,61,0.0001,3,49,200
84,61,0.0001,3,49,200
25,61,0.0001,3,49,200
97,61,0.0001,3,49,200
96,67,0.0001,3,49,200
38,67,0.0001,3,49,200
25,68,0.0001,3,49,200
89,69,0.0001,3,49,200
5,69,0.0001,3,49,200
28,70,0.0001,3,49,200
96,71,0.0001,3,49,200
51,71,0.0001,3,49,200
56,72,0.0001,3,49,200
97,73,0.0001,3,49,200
38,75,0.0001,3,49,200
16,75,0.0001,3,49,200
27,75,0.0001,3,49,200
54,75,0.0001,3,49,200
70,78,0.0001,3,49,200
50,79,0.0001,3,49,200
36,79,0.0001,3,49,200
58,81,0.0001,3,49,200
28,85,0.0001,3,49,200
88,89,0.0001,3,49,200
64,90,0.0001,3,49,200
80,90,0.0001,3,49,200
56,92,0.0001,3,49,200
51,94,0.0001,3,49,200
93,95,0.0001,3,49,200
0,96,0.0001,3,49,200
97,97,0.0001,3,49,200
