gene                 rate

Matrix 1             0.312368292857
Matrix 2             0.554017790577
Matrix 3             2.22768543174
Matrix 4             1.07568687019
Matrix 5             1.83643643227
Matrix 6             0.295874694461
Matrix 7             1.38058505977
Matrix 8             0.538798549694
Matrix 9             0.301902589425
Matrix 10            1.32870831439
Matrix 11            0.299358430861
Matrix 12            1.53598313835
Matrix 13            1.98973653682
Matrix 14            0.288031466851
Matrix 15            0.903934005038
Matrix 16            0.704381493057
Matrix 17            1.7378644876
Matrix 18            1.03743129877
Matrix 19            0.673314941621
Matrix 20            0.0716631402769
Matrix 21            0.718947954746
Matrix 22            1.03445527831
Matrix 23            3.41727670924
Matrix 24            0.162692419926
Matrix 25            0.571271944921
Matrix 26            0.872719131634
Matrix 27            0.581357343254
Matrix 28            0.974710376948
Matrix 29            0.342358349308
Matrix 30            1.14366665229
Matrix 31            0.893287036191
Matrix 32            0.468105248987
Matrix 33            0.800962076576
Matrix 34            0.962789435283
Matrix 35            0.268441928104
Matrix 36            0.165297410501
Matrix 37            0.479756022016
Matrix 38            0.306193104541
Matrix 39            0.74566324197
Matrix 40            3.17029408869
Matrix 41            0.515620602019
Matrix 42            0.94134668364
Matrix 43            0.745216743417
Matrix 44            2.94693285862
Matrix 45            2.362973512
Matrix 46            0.320514317571
Matrix 47            0.622936725787
Matrix 48            0.754948108203
Matrix 49            2.66964764887
Matrix 50            0.680551964218
Matrix 51            1.19795354858
Matrix 52            0.274591951399
Matrix 53            1.10752458887
Matrix 54            0.0714529149401
Matrix 55            0.692390228558
Matrix 56            1.02196512133
Matrix 57            1.90451040628
Matrix 58            1.07834598808
Matrix 59            1.51983324609
Matrix 60            0.925520955455
Matrix 61            0.69951113516
Matrix 62            1.50256375497
Matrix 63            1.74550178486
Matrix 64            2.0420181557
Matrix 65            0.613575537192
Matrix 66            1.32092674335
Matrix 67            0.953368718727
Matrix 68            1.73538646574
Matrix 69            0.457672374397
Matrix 70            1.26839518098
Matrix 71            0.849249365911
Matrix 72            1.11525237295
Matrix 73            0.789429213246
Matrix 74            0.601013635952
Matrix 75            0.539266288303
Matrix 76            1.86714583623
Matrix 77            0.461055732148
Matrix 78            0.445262127757
Matrix 79            1.25442689917
Matrix 80            0.553036424941
Matrix 81            0.672377597622
Matrix 82            1.06889112232
Matrix 83            1.82715718377
Matrix 84            0.616670625713
Matrix 85            0.473255218091
Matrix 86            0.725607898923
Matrix 87            0.445265540987
Matrix 88            1.06948065641
Matrix 89            1.85483297692
Matrix 90            1.5490396428
Matrix 91            0.293490197075
Matrix 92            1.35427416703
Matrix 93            0.938970640333
Matrix 94            0.564438321108
Matrix 95            1.68289661677
Matrix 96            1.30788200833
Matrix 97            2.41890565186
Matrix 98            0.66191223537
Matrix 99            0.18348859073
Matrix 100           1.52577196313
Matrix 101           0.818098617511
Matrix 102           0.842603002768
Matrix 103           0.805540932831
Matrix 104           0.38538829008
Matrix 105           0.688045334307
Matrix 106           0.851475713415
Matrix 107           0.667267609605
Matrix 108           2.08669218963
Matrix 109           0.183183700068
Matrix 110           1.07636302872
Matrix 111           1.28084404111
Matrix 112           0.722804503187
Matrix 113           0.230849835154
Matrix 114           1.20414941696
Matrix 115           1.01772921833
Matrix 116           2.52096192769
Matrix 117           0.399174125745
Matrix 118           0.614389156316
Matrix 119           0.380943249309
Matrix 120           0.912618825072
Matrix 121           1.65803290994
Matrix 122           0.881359300878
Matrix 123           0.632674060509
Matrix 124           0.811010967915
Matrix 125           0.34011241322
Matrix 126           0.368299347201
Matrix 127           0.477990784334
Matrix 128           0.403150851552
Matrix 129           0.475608375854
Matrix 130           0.857530308506
Matrix 131           0.425777295605
Matrix 132           0.115101222013
Matrix 133           1.51850127712
Matrix 134           0.711404501665
Matrix 135           0.432495960787
Matrix 136           0.615995825882
Matrix 137           0.258358031636
Matrix 138           1.15099295924
Matrix 139           2.39338601701
Matrix 140           1.42949025317
Matrix 141           1.96139886979
Matrix 142           0.983432253757
Matrix 143           0.521983030582
Matrix 144           1.46120401777
Matrix 145           0.39506590657
Matrix 146           1.11326604739
Matrix 147           1.52055095604
Matrix 148           0.467062688155
Matrix 149           0.428300772856
Matrix 150           0.397318471313
Matrix 151           0.87517193824
Matrix 152           1.25983560275
Matrix 153           0.36229254305
Matrix 154           0.0614192356383
Matrix 155           1.00626972018
Matrix 156           1.37633446189
Matrix 157           0.0769762436739
Matrix 158           0.657516098439
Matrix 159           0.78338492589
Matrix 160           1.73430668082
Matrix 161           1.10012518828
Matrix 162           0.335104363167
Matrix 163           0.994461691067
Matrix 164           1.24278277991
Matrix 165           1.50850598085
Matrix 166           2.2159581371
Matrix 167           1.06515763913
Matrix 168           0.452529558768
Matrix 169           1.59786232759
Matrix 170           1.18337683538
Matrix 171           0.344829950444
Matrix 172           0.378286919365
Matrix 173           2.01751950259
Matrix 174           2.39286182561
Matrix 175           0.317852744022
Matrix 176           1.06067723283
Matrix 177           1.9221239632
Matrix 178           1.10379893194
Matrix 179           3.00772312165
Matrix 180           0.912467141252
Matrix 181           1.4701373392
Matrix 182           1.46999820106
Matrix 183           2.28630927727
Matrix 184           2.21807585318
Matrix 185           1.30356378111
Matrix 186           0.277548444351
Matrix 187           0.462463557935
Matrix 188           0.519018346882
Matrix 189           1.57616520454
Matrix 190           0.858939757949
Matrix 191           0.491506518589
Matrix 192           0.808663322138
Matrix 193           1.49428230416
Matrix 194           1.00555592604
Matrix 195           0.802192626792
Matrix 196           0.790253848772
Matrix 197           1.34316063717
Matrix 198           0.164330260745
Matrix 199           0.800486006076
Matrix 200           1.70434531915
Matrix 201           0.97922459279
Matrix 202           0.233237420038
Matrix 203           1.51422683156
Matrix 204           1.6162821809
Matrix 205           0.460051613937
Matrix 206           1.21341151958
