gene                 rate

Matrix 1             0.987318969721
Matrix 2             0.24040724683
Matrix 3             1.00067862895
Matrix 4             0.0982405882595
Matrix 5             0.906826805304
Matrix 6             0.0162084308633
Matrix 7             0.249800879189
Matrix 8             2.31512834098
Matrix 9             0.804253792754
Matrix 10            0.0829139004591
Matrix 11            0.539737186328
Matrix 12            0.5645495904
Matrix 13            0.404692754051
Matrix 14            6.57741911562
Matrix 15            4.54179384661
Matrix 16            0.353607991342
Matrix 17            4.17684363011
Matrix 18            0.960068296872
Matrix 19            2.51077067769
Matrix 20            0.530768272858
Matrix 21            0.748757247846
Matrix 22            0.717215725731
Matrix 23            0.34136437995
Matrix 24            2.01874270765
Matrix 25            0.0382294729033
Matrix 26            1.23404918103
Matrix 27            0.10533588944
Matrix 28            0.750982380452
Matrix 29            0.476915345518
Matrix 30            0.924921786636
Matrix 31            1.06161661405
Matrix 32            0.368559345093
Matrix 33            0.338659957544
Matrix 34            1.16601271219
Matrix 35            0.51786610062
Matrix 36            0.85575054642
Matrix 37            1.662833501
Matrix 38            1.62175810436
Matrix 39            0.463742216824
Matrix 40            2.90081666852
Matrix 41            0.114793247401
Matrix 42            0.880446808233
Matrix 43            0.699837621014
Matrix 44            0.633850812192
Matrix 45            1.13023376617
Matrix 46            0.603205153026
Matrix 47            0.55944556899
Matrix 48            1.45113856876
Matrix 49            1.2053919566
Matrix 50            0.736077710501
Matrix 51            1.90628788628
Matrix 52            0.173311854831
Matrix 53            0.389327098711
Matrix 54            0.144627734176
Matrix 55            0.0742922616502
Matrix 56            0.608004472672
Matrix 57            0.426128253636
Matrix 58            0.186620657687
Matrix 59            0.322628919085
Matrix 60            0.134859157167
Matrix 61            0.248395575524
Matrix 62            0.609815760206
Matrix 63            0.484714148096
Matrix 64            0.205791112477
Matrix 65            1.89965060911
Matrix 66            0.645048113198
Matrix 67            0.187495082554
Matrix 68            1.22937300696
Matrix 69            0.398773762813
Matrix 70            0.351967534687
Matrix 71            0.466245091157
Matrix 72            1.82191303617
Matrix 73            0.977886749991
Matrix 74            0.0854372722117
Matrix 75            2.28786896277
Matrix 76            0.387031769878
Matrix 77            0.150704428419
Matrix 78            1.41924845436
Matrix 79            0.827550526111
Matrix 80            1.14079949636
Matrix 81            0.201269398561
Matrix 82            0.848463124913
Matrix 83            0.437289624798
Matrix 84            0.532097935753
Matrix 85            2.96578627707
Matrix 86            2.48061482428
Matrix 87            0.699921872893
Matrix 88            1.21279366312
Matrix 89            1.42398865911
Matrix 90            0.493458950698
Matrix 91            0.409261582653
Matrix 92            0.322056344577
Matrix 93            1.17636381314
Matrix 94            0.558434828261
Matrix 95            0.302064875515
Matrix 96            0.88490731731
Matrix 97            1.44297793272
Matrix 98            0.650946026736
Matrix 99            0.650878533722
Matrix 100           1.17808131346
Matrix 101           0.889231291507
Matrix 102           0.179354280823
Matrix 103           1.6972088312
Matrix 104           0.911427891827
Matrix 105           0.49645859304
Matrix 106           1.28791428454
Matrix 107           0.808705944064
Matrix 108           1.43914727063
Matrix 109           1.19101499659
Matrix 110           0.37220305802
Matrix 111           2.80257610105
Matrix 112           1.99883592056
Matrix 113           1.91567624809
Matrix 114           0.110253420301
Matrix 115           0.996202418172
Matrix 116           1.325740791
Matrix 117           0.34858005119
Matrix 118           1.78131374076
Matrix 119           0.439242882962
Matrix 120           1.42920951427
Matrix 121           1.48376995656
Matrix 122           2.50966817428
Matrix 123           1.2431186903
Matrix 124           1.5226332435
Matrix 125           0.358917036745
Matrix 126           2.00023835213
Matrix 127           0.566439716583
Matrix 128           1.71695460427
Matrix 129           0.417774466554
Matrix 130           2.19589561168
Matrix 131           2.74006110963
Matrix 132           1.58170343649
Matrix 133           0.328923811436
Matrix 134           0.488082326212
Matrix 135           2.60487298872
Matrix 136           3.31955069563
Matrix 137           1.23517524162
Matrix 138           0.160178305143
Matrix 139           1.43137804697
Matrix 140           0.052524783093
Matrix 141           0.81755820763
Matrix 142           0.579450534973
Matrix 143           1.13355863966
Matrix 144           0.83627452671
Matrix 145           1.02111935622
Matrix 146           1.16975495895
Matrix 147           0.0451067024464
Matrix 148           0.543761784324
Matrix 149           1.47711156566
Matrix 150           1.38868847645
Matrix 151           0.902560652402
Matrix 152           0.205910948823
Matrix 153           0.291181844163
Matrix 154           0.14811956166
Matrix 155           0.817088028511
Matrix 156           0.0133436898263
Matrix 157           2.13254121569
Matrix 158           0.57560832494
Matrix 159           1.04562600054
Matrix 160           1.64605498662
Matrix 161           2.10065842717
Matrix 162           0.391888295761
Matrix 163           1.41417896374
Matrix 164           0.701518123411
Matrix 165           0.488735360768
Matrix 166           0.44294670961
Matrix 167           1.76128975952
Matrix 168           0.620269035636
Matrix 169           0.962353745447
Matrix 170           0.594175968756
Matrix 171           1.07460569383
Matrix 172           2.54791128536
Matrix 173           1.28593180672
Matrix 174           0.607679112076
Matrix 175           0.852688265522
Matrix 176           0.130693816355
Matrix 177           0.493410069014
Matrix 178           0.392526807275
Matrix 179           0.415060571413
Matrix 180           0.511746097622
Matrix 181           0.94034049839
Matrix 182           2.0380522223
Matrix 183           1.22164993789
Matrix 184           1.02643393642
Matrix 185           0.142307811961
Matrix 186           1.11915677234
Matrix 187           0.699981623579
Matrix 188           1.11967920543
Matrix 189           1.42905588677
Matrix 190           0.975425164049
Matrix 191           3.98133895586
Matrix 192           5.31734368453
Matrix 193           1.76262148548
Matrix 194           1.85802299732
Matrix 195           0.75189755343
Matrix 196           1.03672290339
Matrix 197           0.783751197179
Matrix 198           0.47123581295
Matrix 199           0.999439159213
Matrix 200           0.0861747382942
Matrix 201           0.305611743191
Matrix 202           1.02663177325
Matrix 203           0.922584522821
Matrix 204           0.374540963082
Matrix 205           0.967626256664
Matrix 206           5.10814108189
Matrix 207           1.84180688402
Matrix 208           0.409506618827
Matrix 209           1.06418612955
Matrix 210           1.9698184058
Matrix 211           0.838033012919
Matrix 212           0.916412544166
Matrix 213           1.53765827131
Matrix 214           0.363453186286
Matrix 215           0.851483047763
Matrix 216           0.459639558896
Matrix 217           0.638901096245
Matrix 218           2.3663825277
Matrix 219           1.67904166455
Matrix 220           1.34518357916
Matrix 221           1.43983549708
Matrix 222           2.11617087625
Matrix 223           0.140559412151
Matrix 224           0.590670625952
Matrix 225           1.1783828386
Matrix 226           1.33935729443
Matrix 227           0.238111795966
Matrix 228           0.0507752890565
Matrix 229           0.166270960757
Matrix 230           0.300894793393
Matrix 231           0.76328192561
Matrix 232           0.333450091668
Matrix 233           0.0667408431834
Matrix 234           1.73006015762
Matrix 235           0.452299960714
Matrix 236           1.16781001908
Matrix 237           1.65008406115
Matrix 238           0.637307492756
Matrix 239           1.15238985506
Matrix 240           0.601512272648
Matrix 241           0.44407228132
Matrix 242           1.79464597312
Matrix 243           0.112130565075
Matrix 244           0.935213314383
Matrix 245           0.970517784133
Matrix 246           1.66460418089
Matrix 247           1.85135463048
Matrix 248           0.285991886902
Matrix 249           1.54813259753
