species,gene,lam,k,rep,error
74,5,0,3,04,200
78,5,0,3,04,200
34,5,0,3,04,200
37,7,0,3,04,200
72,8,0,3,04,200
57,9,0,3,04,200
73,10,0,3,04,200
93,10,0,3,04,200
45,10,0,3,04,200
5,12,0,3,04,200
0,12,0,3,04,200
2,13,0,3,04,200
43,15,0,3,04,200
32,15,0,3,04,200
21,15,0,3,04,200
95,16,0,3,04,200
91,16,0,3,04,200
17,16,0,3,04,200
5,16,0,3,04,200
7,20,0,3,04,200
57,21,0,3,04,200
32,21,0,3,04,200
54,25,0,3,04,200
64,25,0,3,04,200
91,25,0,3,04,200
82,25,0,3,04,200
82,28,0,3,04,200
72,29,0,3,04,200
54,37,0,3,04,200
74,37,0,3,04,200
43,38,0,3,04,200
54,42,0,3,04,200
92,43,0,3,04,200
15,52,0,3,04,200
89,53,0,3,04,200
73,53,0,3,04,200
71,64,0,3,04,200
5,70,0,3,04,200
17,72,0,3,04,200
11,72,0,3,04,200
72,73,0,3,04,200
1,75,0,3,04,200
1,77,0,3,04,200
47,77,0,3,04,200
20,77,0,3,04,200
16,77,0,3,04,200
19,77,0,3,04,200
54,81,0,3,04,200
94,81,0,3,04,200
30,81,0,3,04,200
16,81,0,3,04,200
9,87,0,3,04,200
33,87,0,3,04,200
100,89,0,3,04,200
15,91,0,3,04,200
40,93,0,3,04,200
71,99,0,3,04,200
37,99,0,3,04,200
71,100,0,3,04,200
74,5,0.00001,3,04,200
78,5,0.00001,3,04,200
34,5,0.00001,3,04,200
37,7,0.00001,3,04,200
72,8,0.00001,3,04,200
57,9,0.00001,3,04,200
73,10,0.00001,3,04,200
93,10,0.00001,3,04,200
45,10,0.00001,3,04,200
5,12,0.00001,3,04,200
0,12,0.00001,3,04,200
2,13,0.00001,3,04,200
43,15,0.00001,3,04,200
32,15,0.00001,3,04,200
21,15,0.00001,3,04,200
95,16,0.00001,3,04,200
91,16,0.00001,3,04,200
17,16,0.00001,3,04,200
5,16,0.00001,3,04,200
7,20,0.00001,3,04,200
57,21,0.00001,3,04,200
32,21,0.00001,3,04,200
54,25,0.00001,3,04,200
64,25,0.00001,3,04,200
82,25,0.00001,3,04,200
82,28,0.00001,3,04,200
72,29,0.00001,3,04,200
54,37,0.00001,3,04,200
74,37,0.00001,3,04,200
43,38,0.00001,3,04,200
54,42,0.00001,3,04,200
92,43,0.00001,3,04,200
15,52,0.00001,3,04,200
89,53,0.00001,3,04,200
73,53,0.00001,3,04,200
71,64,0.00001,3,04,200
5,70,0.00001,3,04,200
17,72,0.00001,3,04,200
11,72,0.00001,3,04,200
72,73,0.00001,3,04,200
1,75,0.00001,3,04,200
1,77,0.00001,3,04,200
47,77,0.00001,3,04,200
20,77,0.00001,3,04,200
16,77,0.00001,3,04,200
19,77,0.00001,3,04,200
54,81,0.00001,3,04,200
94,81,0.00001,3,04,200
30,81,0.00001,3,04,200
16,81,0.00001,3,04,200
9,87,0.00001,3,04,200
33,87,0.00001,3,04,200
100,89,0.00001,3,04,200
15,91,0.00001,3,04,200
40,93,0.00001,3,04,200
71,99,0.00001,3,04,200
37,99,0.00001,3,04,200
71,100,0.00001,3,04,200
74,5,0.0001,3,04,200
78,5,0.0001,3,04,200
34,5,0.0001,3,04,200
37,7,0.0001,3,04,200
72,8,0.0001,3,04,200
57,9,0.0001,3,04,200
73,10,0.0001,3,04,200
93,10,0.0001,3,04,200
5,12,0.0001,3,04,200
0,12,0.0001,3,04,200
2,13,0.0001,3,04,200
24,15,0.0001,3,04,200
43,15,0.0001,3,04,200
1,15,0.0001,3,04,200
32,15,0.0001,3,04,200
21,15,0.0001,3,04,200
95,16,0.0001,3,04,200
91,16,0.0001,3,04,200
17,16,0.0001,3,04,200
5,16,0.0001,3,04,200
7,20,0.0001,3,04,200
57,21,0.0001,3,04,200
32,21,0.0001,3,04,200
54,25,0.0001,3,04,200
82,25,0.0001,3,04,200
82,28,0.0001,3,04,200
72,29,0.0001,3,04,200
54,37,0.0001,3,04,200
74,37,0.0001,3,04,200
43,38,0.0001,3,04,200
15,52,0.0001,3,04,200
89,53,0.0001,3,04,200
73,53,0.0001,3,04,200
71,64,0.0001,3,04,200
5,70,0.0001,3,04,200
11,72,0.0001,3,04,200
72,73,0.0001,3,04,200
1,75,0.0001,3,04,200
1,77,0.0001,3,04,200
47,77,0.0001,3,04,200
20,77,0.0001,3,04,200
16,77,0.0001,3,04,200
19,77,0.0001,3,04,200
54,81,0.0001,3,04,200
94,81,0.0001,3,04,200
30,81,0.0001,3,04,200
9,87,0.0001,3,04,200
33,87,0.0001,3,04,200
100,89,0.0001,3,04,200
40,93,0.0001,3,04,200
71,99,0.0001,3,04,200
37,99,0.0001,3,04,200
74,5,0.001,3,04,200
34,5,0.001,3,04,200
72,8,0.001,3,04,200
57,9,0.001,3,04,200
73,10,0.001,3,04,200
93,10,0.001,3,04,200
0,10,0.001,3,04,200
5,12,0.001,3,04,200
0,12,0.001,3,04,200
2,13,0.001,3,04,200
24,15,0.001,3,04,200
43,15,0.001,3,04,200
1,15,0.001,3,04,200
32,15,0.001,3,04,200
21,15,0.001,3,04,200
40,15,0.001,3,04,200
