species,gene,lam,k
Aphis_gossypii,1315,0,3
Aphis_gossypii,1338,0,3
Aphis_gossypii,1396,0,3
Aphis_gossypii,1424,0,3
Aphis_gossypii,1461,0,3
Aphis_gossypii,1477,0,3
Aphis_gossypii,167,0,3
Aphis_gossypii,180,0,3
Aphis_gossypii,203,0,3
Aphis_gossypii,231,0,3
Aphis_gossypii,239,0,3
Aphis_gossypii,240,0,3
Aphis_gossypii,287,0,3
Aphis_gossypii,3,0,3
Aphis_gossypii,318,0,3
Aphis_gossypii,351,0,3
Aphis_gossypii,365,0,3
Aphis_gossypii,381,0,3
Aphis_gossypii,384,0,3
Aphis_gossypii,407,0,3
Aphis_gossypii,409,0,3
Aphis_gossypii,421,0,3
Aphis_gossypii,467,0,3
Aphis_gossypii,519,0,3
Aphis_gossypii,529,0,3
Aphis_gossypii,532,0,3
Aphis_gossypii,551,0,3
Aphis_gossypii,56,0,3
Aphis_gossypii,591,0,3
Aphis_gossypii,623,0,3
Aphis_gossypii,731,0,3
Aphis_gossypii,736,0,3
Aphis_gossypii,74,0,3
Aphis_gossypii,745,0,3
Aphis_gossypii,786,0,3
Aphis_gossypii,790,0,3
Aphis_gossypii,791,0,3
Aphis_gossypii,805,0,3
Aphis_gossypii,851,0,3
Aphis_gossypii,869,0,3
Aphis_gossypii,891,0,3
Aphis_gossypii,896,0,3
Aphis_gossypii,945,0,3
Aphis_gossypii,965,0,3
Aphis_gossypii,978,0,3
APIS_MELLIFERA,100,0,3
APIS_MELLIFERA,1037,0,3
APIS_MELLIFERA,1140,0,3
APIS_MELLIFERA,1141,0,3
APIS_MELLIFERA,1232,0,3
APIS_MELLIFERA,126,0,3
APIS_MELLIFERA,1276,0,3
APIS_MELLIFERA,1296,0,3
APIS_MELLIFERA,1356,0,3
APIS_MELLIFERA,1362,0,3
APIS_MELLIFERA,1394,0,3
APIS_MELLIFERA,1424,0,3
APIS_MELLIFERA,1460,0,3
APIS_MELLIFERA,1477,0,3
APIS_MELLIFERA,240,0,3
APIS_MELLIFERA,270,0,3
APIS_MELLIFERA,325,0,3
APIS_MELLIFERA,351,0,3
APIS_MELLIFERA,381,0,3
APIS_MELLIFERA,421,0,3
APIS_MELLIFERA,486,0,3
APIS_MELLIFERA,513,0,3
APIS_MELLIFERA,58,0,3
APIS_MELLIFERA,652,0,3
APIS_MELLIFERA,707,0,3
APIS_MELLIFERA,731,0,3
APIS_MELLIFERA,757,0,3
APIS_MELLIFERA,786,0,3
APIS_MELLIFERA,805,0,3
APIS_MELLIFERA,842,0,3
APIS_MELLIFERA,965,0,3
Aposthonia_japonica,516,0,3
Aposthonia_japonica,637,0,3
Archaeopsylla_erinacei,467,0,3
Archaeopsylla_erinacei,542,0,3
Aretaon_asperrimus,1325,0,3
Atelura_formicaria,920,0,3
Bittacus_pilicornis,522,0,3
Blaberus_atropos,119,0,3
Blaberus_atropos,1210,0,3
Blaberus_atropos,1298,0,3
Blaberus_atropos,1381,0,3
Blaberus_atropos,1407,0,3
Blaberus_atropos,1436,0,3
Blaberus_atropos,595,0,3
Blaberus_atropos,84,0,3
Blaberus_atropos,926,0,3
Blaberus_atropos,998,0,3
Bombus_terrestris,1037,0,3
Bombus_terrestris,1140,0,3
Bombus_terrestris,1276,0,3
Bombus_terrestris,24,0,3
Bombus_terrestris,381,0,3
Bombus_terrestris,440,0,3
Bombus_terrestris,468,0,3
Bombus_terrestris,736,0,3
Bombus_terrestris,739,0,3
Bombus_terrestris,805,0,3
Bombus_terrestris,847,0,3
Bombus_terrestris,981,0,3
BOMBYX_MORI,1123,0,3
BOMBYX_MORI,1185,0,3
BOMBYX_MORI,1222,0,3
BOMBYX_MORI,1403,0,3
BOMBYX_MORI,15,0,3
BOMBYX_MORI,203,0,3
BOMBYX_MORI,240,0,3
BOMBYX_MORI,381,0,3
BOMBYX_MORI,403,0,3
BOMBYX_MORI,731,0,3
BOMBYX_MORI,773,0,3
Calopteryx_splendens,1190,0,3
Calopteryx_splendens,1349,0,3
Calopteryx_splendens,1352,0,3
Calopteryx_splendens,207,0,3
Calopteryx_splendens,242,0,3
Calopteryx_splendens,535,0,3
Calopteryx_splendens,63,0,3
Calopteryx_splendens,725,0,3
Calopteryx_splendens,746,0,3
Calopteryx_splendens,927,0,3
Campodea_augens,1141,0,3
Campodea_augens,1181,0,3
Campodea_augens,1208,0,3
Campodea_augens,1314,0,3
Campodea_augens,1467,0,3
Campodea_augens,536,0,3
Campodea_augens,716,0,3
Campodea_augens,751,0,3
Campodea_augens,866,0,3
Campodea_augens,902,0,3
Carabus_granulatus,257,0,3
Cercopis_vulnerata,397,0,3
Ceuthophilus_sp,1298,0,3
Ceuthophilus_sp,179,0,3
Ceuthophilus_sp,338,0,3
Chrysis_viridula,1010,0,3
Chrysis_viridula,1024,0,3
Chrysis_viridula,1035,0,3
Chrysis_viridula,1134,0,3
Chrysis_viridula,1140,0,3
Chrysis_viridula,1232,0,3
Chrysis_viridula,126,0,3
Chrysis_viridula,1281,0,3
Chrysis_viridula,1325,0,3
Chrysis_viridula,1355,0,3
Chrysis_viridula,1394,0,3
Chrysis_viridula,297,0,3
Chrysis_viridula,351,0,3
Chrysis_viridula,365,0,3
Chrysis_viridula,381,0,3
Chrysis_viridula,440,0,3
Chrysis_viridula,464,0,3
Chrysis_viridula,515,0,3
Chrysis_viridula,632,0,3
Chrysis_viridula,647,0,3
Chrysis_viridula,724,0,3
Chrysis_viridula,737,0,3
Chrysis_viridula,757,0,3
Chrysis_viridula,790,0,3
Chrysis_viridula,805,0,3
Chrysis_viridula,871,0,3
Chrysis_viridula,923,0,3
Chrysis_viridula,936,0,3
Chrysis_viridula,965,0,3
Cosmioperla_kuna,635,0,3
Cosmioperla_kuna,699,0,3
Cosmioperla_kuna,762,0,3
Cosmioperla_kuna,827,0,3
Cotesia_vestalis,1023,0,3
Cotesia_vestalis,1381,0,3
Cryptocercus_wrighti,1223,0,3
DAPHNIA_PULEX,1119,0,3
DAPHNIA_PULEX,1259,0,3
DAPHNIA_PULEX,1362,0,3
DAPHNIA_PULEX,299,0,3
DAPHNIA_PULEX,353,0,3
DAPHNIA_PULEX,770,0,3
DAPHNIA_PULEX,893,0,3
DAPHNIA_PULEX,912,0,3
DAPHNIA_PULEX,994,0,3
Dendroctonus_ponderosae,1028,0,3
Dendroctonus_ponderosae,124,0,3
Dendroctonus_ponderosae,1277,0,3
Dendroctonus_ponderosae,1379,0,3
Dendroctonus_ponderosae,1448,0,3
Dendroctonus_ponderosae,1462,0,3
Dendroctonus_ponderosae,17,0,3
Dendroctonus_ponderosae,221,0,3
Dendroctonus_ponderosae,606,0,3
Dendroctonus_ponderosae,622,0,3
Dendroctonus_ponderosae,725,0,3
Dendroctonus_ponderosae,770,0,3
Dendroctonus_ponderosae,893,0,3
Ectopsocus_briggsi,1228,0,3
Ectopsocus_briggsi,1350,0,3
Ectopsocus_briggsi,1406,0,3
Ectopsocus_briggsi,173,0,3
Ectopsocus_briggsi,207,0,3
Ectopsocus_briggsi,360,0,3
Ectopsocus_briggsi,391,0,3
Ectopsocus_briggsi,636,0,3
Ectopsocus_briggsi,662,0,3
Ectopsocus_briggsi,760,0,3
Ectopsocus_briggsi,812,0,3
Ectopsocus_briggsi,841,0,3
Ectopsocus_briggsi,849,0,3
Empusa_pennata,1000,0,3
Empusa_pennata,1245,0,3
Empusa_pennata,1439,0,3
Empusa_pennata,1450,0,3
Empusa_pennata,3,0,3
Empusa_pennata,628,0,3
Empusa_pennata,72,0,3
Empusa_pennata,833,0,3
Ephemera_danica,1174,0,3
Ephemera_danica,1355,0,3
Ephemera_danica,263,0,3
Ephemera_danica,403,0,3
Ephemera_danica,512,0,3
Ephemera_danica,574,0,3
Ephemera_danica,59,0,3
Ephemera_danica,680,0,3
Ephemera_danica,728,0,3
Ephemera_danica,795,0,3
Ephemera_danica,935,0,3
Epiophlebia_superstes,1085,0,3
Epiophlebia_superstes,314,0,3
Epiophlebia_superstes,728,0,3
Eriocrania_subpurpurella,1241,0,3
Eriocrania_subpurpurella,202,0,3
Eriocrania_subpurpurella,258,0,3
Eriocrania_subpurpurella,462,0,3
Eriocrania_subpurpurella,787,0,3
Eriocrania_subpurpurella,804,0,3
Eriocrania_subpurpurella,978,0,3
Essigella_californica,1007,0,3
Essigella_californica,103,0,3
Essigella_californica,1037,0,3
Essigella_californica,1038,0,3
Essigella_californica,1044,0,3
Essigella_californica,1073,0,3
Essigella_californica,1082,0,3
Essigella_californica,1087,0,3
Essigella_californica,1104,0,3
Essigella_californica,1118,0,3
Essigella_californica,1139,0,3
Essigella_californica,117,0,3
Essigella_californica,1276,0,3
Essigella_californica,1296,0,3
Essigella_californica,1334,0,3
Essigella_californica,1392,0,3
Essigella_californica,1424,0,3
Essigella_californica,1451,0,3
Essigella_californica,1460,0,3
Essigella_californica,1461,0,3
Essigella_californica,1477,0,3
Essigella_californica,169,0,3
Essigella_californica,215,0,3
Essigella_californica,231,0,3
Essigella_californica,240,0,3
Essigella_californica,364,0,3
Essigella_californica,378,0,3
Essigella_californica,381,0,3
Essigella_californica,411,0,3
Essigella_californica,440,0,3
Essigella_californica,441,0,3
Essigella_californica,474,0,3
Essigella_californica,551,0,3
Essigella_californica,56,0,3
Essigella_californica,57,0,3
Essigella_californica,613,0,3
Essigella_californica,617,0,3
Essigella_californica,626,0,3
Essigella_californica,634,0,3
Essigella_californica,653,0,3
Essigella_californica,66,0,3
Essigella_californica,661,0,3
Essigella_californica,693,0,3
Essigella_californica,731,0,3
Essigella_californica,736,0,3
Essigella_californica,798,0,3
Essigella_californica,8,0,3
Essigella_californica,805,0,3
Essigella_californica,810,0,3
Essigella_californica,822,0,3
Essigella_californica,846,0,3
Essigella_californica,847,0,3
Essigella_californica,895,0,3
Essigella_californica,958,0,3
Essigella_californica,983,0,3
Eurylophella_sp,1080,0,3
Eurylophella_sp,223,0,3
Eurylophella_sp,239,0,3
Eurylophella_sp,365,0,3
Eurylophella_sp,387,0,3
Eurylophella_sp,393,0,3
Eurylophella_sp,394,0,3
Eurylophella_sp,465,0,3
Exoneura_robusta,101,0,3
Exoneura_robusta,1029,0,3
Exoneura_robusta,1110,0,3
Exoneura_robusta,1134,0,3
Exoneura_robusta,122,0,3
Exoneura_robusta,1228,0,3
Exoneura_robusta,1248,0,3
Exoneura_robusta,1262,0,3
Exoneura_robusta,138,0,3
Exoneura_robusta,1381,0,3
Exoneura_robusta,1396,0,3
Exoneura_robusta,1445,0,3
Exoneura_robusta,227,0,3
Exoneura_robusta,236,0,3
Exoneura_robusta,381,0,3
Exoneura_robusta,452,0,3
Exoneura_robusta,494,0,3
Exoneura_robusta,505,0,3
Exoneura_robusta,736,0,3
Exoneura_robusta,805,0,3
Exoneura_robusta,823,0,3
Exoneura_robusta,863,0,3
Exoneura_robusta,865,0,3
Exoneura_robusta,869,0,3
Folsomia_candida,1333,0,3
Folsomia_candida,1423,0,3
Folsomia_candida,448,0,3
Folsomia_candida,583,0,3
Folsomia_candida,640,0,3
Folsomia_candida,657,0,3
Forficula_auricularia,1434,0,3
Forficula_auricularia,306,0,3
Forficula_auricularia,517,0,3
Forficula_auricularia,541,0,3
Forficula_auricularia,900,0,3
Frankliniella_cephalica,1023,0,3
Frankliniella_cephalica,1037,0,3
Frankliniella_cephalica,1038,0,3
Frankliniella_cephalica,1089,0,3
Frankliniella_cephalica,1096,0,3
Frankliniella_cephalica,1336,0,3
Frankliniella_cephalica,1461,0,3
Frankliniella_cephalica,214,0,3
Frankliniella_cephalica,215,0,3
Frankliniella_cephalica,217,0,3
Frankliniella_cephalica,221,0,3
Frankliniella_cephalica,372,0,3
Frankliniella_cephalica,441,0,3
Frankliniella_cephalica,448,0,3
Frankliniella_cephalica,570,0,3
Frankliniella_cephalica,581,0,3
Frankliniella_cephalica,587,0,3
Frankliniella_cephalica,68,0,3
Frankliniella_cephalica,798,0,3
Frankliniella_cephalica,939,0,3
Galloisiana_yuasai,1268,0,3
Glossina_morsitans,1058,0,3
Glossina_morsitans,1084,0,3
Glossina_morsitans,1165,0,3
Glossina_morsitans,1222,0,3
Glossina_morsitans,1315,0,3
Glossina_morsitans,1465,0,3
Glossina_morsitans,156,0,3
Glossina_morsitans,218,0,3
Glossina_morsitans,443,0,3
Glossina_morsitans,658,0,3
Glossina_morsitans,805,0,3
Glossina_morsitans,851,0,3
Glossina_morsitans,875,0,3
Glossina_morsitans,943,0,3
Grylloblatta_bifratrilecta,1187,0,3
Grylloblatta_bifratrilecta,619,0,3
Gryllotalpa_sp,508,0,3
Gryllotalpa_sp,730,0,3
Gynaikothrips_ficorum,1058,0,3
Gynaikothrips_ficorum,1154,0,3
Gynaikothrips_ficorum,1186,0,3
Gynaikothrips_ficorum,1226,0,3
Gynaikothrips_ficorum,1240,0,3
Gynaikothrips_ficorum,1376,0,3
Gynaikothrips_ficorum,1468,0,3
Gynaikothrips_ficorum,156,0,3
Gynaikothrips_ficorum,312,0,3
Gynaikothrips_ficorum,468,0,3
Gynaikothrips_ficorum,472,0,3
Gynaikothrips_ficorum,474,0,3
Gynaikothrips_ficorum,53,0,3
Gynaikothrips_ficorum,570,0,3
Gynaikothrips_ficorum,74,0,3
Gynaikothrips_ficorum,76,0,3
Gynaikothrips_ficorum,846,0,3
Gynaikothrips_ficorum,856,0,3
Gynaikothrips_ficorum,858,0,3
Gynaikothrips_ficorum,950,0,3
Gynaikothrips_ficorum,991,0,3
Gyrinus_marinus,241,0,3
Haploembia_palaui,516,0,3
Haploembia_palaui,65,0,3
Haploembia_palaui,791,0,3
Harpegnathos_SALTator,1037,0,3
Harpegnathos_SALTator,110,0,3
Harpegnathos_SALTator,1167,0,3
Harpegnathos_SALTator,1232,0,3
Harpegnathos_SALTator,1415,0,3
Harpegnathos_SALTator,1424,0,3
Harpegnathos_SALTator,174,0,3
Harpegnathos_SALTator,203,0,3
Harpegnathos_SALTator,236,0,3
Harpegnathos_SALTator,381,0,3
Harpegnathos_SALTator,403,0,3
Harpegnathos_SALTator,440,0,3
Harpegnathos_SALTator,513,0,3
Harpegnathos_SALTator,668,0,3
Harpegnathos_SALTator,707,0,3
Harpegnathos_SALTator,731,0,3
Harpegnathos_SALTator,739,0,3
Harpegnathos_SALTator,805,0,3
Harpegnathos_SALTator,851,0,3
Harpegnathos_SALTator,854,0,3
Harpegnathos_SALTator,965,0,3
Isonychia_bicolor,1422,0,3
Isonychia_bicolor,169,0,3
Isonychia_bicolor,484,0,3
Isonychia_bicolor,580,0,3
Isonychia_bicolor,707,0,3
Isonychia_bicolor,727,0,3
Lepicerus_sp,1050,0,3
Lepicerus_sp,579,0,3
Leptopilina_clavipes,1020,0,3
Leptopilina_clavipes,1022,0,3
Leptopilina_clavipes,1023,0,3
Leptopilina_clavipes,1095,0,3
Leptopilina_clavipes,1123,0,3
Leptopilina_clavipes,1232,0,3
Leptopilina_clavipes,1236,0,3
Leptopilina_clavipes,1259,0,3
Leptopilina_clavipes,1323,0,3
Leptopilina_clavipes,159,0,3
Leptopilina_clavipes,215,0,3
Leptopilina_clavipes,457,0,3
Leptopilina_clavipes,470,0,3
Leptopilina_clavipes,499,0,3
Leptopilina_clavipes,581,0,3
Leptopilina_clavipes,59,0,3
Leptopilina_clavipes,72,0,3
Leptopilina_clavipes,741,0,3
Leptopilina_clavipes,881,0,3
Leuctra_sp,257,0,3
Lipara_lucens,1135,0,3
Lipara_lucens,1175,0,3
Lipara_lucens,1451,0,3
Liposcelis_bostrychophila,1098,0,3
Liposcelis_bostrychophila,1271,0,3
Liposcelis_bostrychophila,1352,0,3
Liposcelis_bostrychophila,165,0,3
Liposcelis_bostrychophila,207,0,3
Liposcelis_bostrychophila,713,0,3
Liposcelis_bostrychophila,781,0,3
Liposcelis_bostrychophila,988,0,3
Machilis_hrabei,1133,0,3
Machilis_hrabei,181,0,3
Machilis_hrabei,319,0,3
Machilis_hrabei,499,0,3
Machilis_hrabei,627,0,3
Machilis_hrabei,744,0,3
Machilis_hrabei,923,0,3
Machilis_hrabei,967,0,3
Manduca_sexta,1040,0,3
Manduca_sexta,1041,0,3
Manduca_sexta,1046,0,3
Manduca_sexta,105,0,3
Manduca_sexta,1095,0,3
Manduca_sexta,1107,0,3
Manduca_sexta,1145,0,3
Manduca_sexta,1185,0,3
Manduca_sexta,1219,0,3
Manduca_sexta,122,0,3
Manduca_sexta,1222,0,3
Manduca_sexta,1228,0,3
Manduca_sexta,1257,0,3
Manduca_sexta,1314,0,3
Manduca_sexta,1315,0,3
Manduca_sexta,1450,0,3
Manduca_sexta,167,0,3
Manduca_sexta,231,0,3
Manduca_sexta,233,0,3
Manduca_sexta,234,0,3
Manduca_sexta,250,0,3
Manduca_sexta,285,0,3
Manduca_sexta,321,0,3
Manduca_sexta,377,0,3
Manduca_sexta,381,0,3
Manduca_sexta,440,0,3
Manduca_sexta,470,0,3
Manduca_sexta,484,0,3
Manduca_sexta,486,0,3
Manduca_sexta,505,0,3
Manduca_sexta,532,0,3
Manduca_sexta,539,0,3
Manduca_sexta,619,0,3
Manduca_sexta,63,0,3
Manduca_sexta,67,0,3
Manduca_sexta,737,0,3
Manduca_sexta,739,0,3
Manduca_sexta,753,0,3
Manduca_sexta,790,0,3
Manduca_sexta,814,0,3
Manduca_sexta,827,0,3
Manduca_sexta,866,0,3
Manduca_sexta,943,0,3
Manduca_sexta,985,0,3
Mantis_religiosa,1191,0,3
Mantis_religiosa,132,0,3
Mantis_religiosa,536,0,3
Mantis_religiosa,949,0,3
Mastotermes_darwiniensis,1133,0,3
Meinertellus_cundinamarcensis,1113,0,3
Meinertellus_cundinamarcensis,1169,0,3
Meinertellus_cundinamarcensis,181,0,3
Meinertellus_cundinamarcensis,231,0,3
Meinertellus_cundinamarcensis,499,0,3
Meinertellus_cundinamarcensis,501,0,3
Meinertellus_cundinamarcensis,534,0,3
Meinertellus_cundinamarcensis,747,0,3
Meloe_violaceus,240,0,3
Mengenilla_moldrzyki,134,0,3
Mengenilla_moldrzyki,347,0,3
Mengenilla_moldrzyki,411,0,3
Menopon_gallinae,207,0,3
Menopon_gallinae,360,0,3
Metallyticus_splendidus,1042,0,3
Metallyticus_splendidus,1112,0,3
Metallyticus_splendidus,125,0,3
Metallyticus_splendidus,1429,0,3
Metallyticus_splendidus,1444,0,3
Metallyticus_splendidus,160,0,3
Metallyticus_splendidus,163,0,3
Metallyticus_splendidus,167,0,3
Metallyticus_splendidus,321,0,3
Metallyticus_splendidus,375,0,3
Metallyticus_splendidus,553,0,3
Metallyticus_splendidus,568,0,3
Metallyticus_splendidus,580,0,3
Metallyticus_splendidus,6,0,3
Metallyticus_splendidus,663,0,3
Metallyticus_splendidus,741,0,3
Metallyticus_splendidus,841,0,3
Metallyticus_splendidus,891,0,3
Micropterix_calthella,1073,0,3
Micropterix_calthella,1137,0,3
Micropterix_calthella,116,0,3
Micropterix_calthella,1200,0,3
Micropterix_calthella,1333,0,3
Micropterix_calthella,243,0,3
Micropterix_calthella,280,0,3
Micropterix_calthella,446,0,3
Micropterix_calthella,768,0,3
Micropterix_calthella,788,0,3
Micropterix_calthella,85,0,3
Micropterix_calthella,98,0,3
Nannochorista_philpotti,1424,0,3
Nannochorista_philpotti,169,0,3
Nannochorista_philpotti,57,0,3
Nannochorista_philpotti,841,0,3
Nannochorista_philpotti,842,0,3
Nannochorista_philpotti,895,0,3
NASONIA_VITRIPENNIS,1431,0,3
NASONIA_VITRIPENNIS,681,0,3
NASONIA_VITRIPENNIS,876,0,3
Nemophora_deegerella,1110,0,3
Nemophora_deegerella,630,0,3
Nemophora_deegerella,930,0,3
Nilaparvata_lugens,662,0,3
Occasjapyx_japonicus,1045,0,3
Occasjapyx_japonicus,1182,0,3
Occasjapyx_japonicus,1244,0,3
Occasjapyx_japonicus,1309,0,3
Occasjapyx_japonicus,1387,0,3
Occasjapyx_japonicus,261,0,3
Occasjapyx_japonicus,338,0,3
Occasjapyx_japonicus,581,0,3
Occasjapyx_japonicus,66,0,3
Occasjapyx_japonicus,825,0,3
Occasjapyx_japonicus,832,0,3
Occasjapyx_japonicus,868,0,3
Occasjapyx_japonicus,87,0,3
Occasjapyx_japonicus,958,0,3
Okanagana_villosa,655,0,3
Orussus_abietinus,1080,0,3
Orussus_abietinus,1128,0,3
Orussus_abietinus,1232,0,3
Orussus_abietinus,1321,0,3
Orussus_abietinus,1355,0,3
Orussus_abietinus,1396,0,3
Orussus_abietinus,1470,0,3
Orussus_abietinus,259,0,3
Orussus_abietinus,330,0,3
Orussus_abietinus,381,0,3
Orussus_abietinus,416,0,3
Orussus_abietinus,436,0,3
Orussus_abietinus,452,0,3
Orussus_abietinus,499,0,3
Orussus_abietinus,616,0,3
Orussus_abietinus,632,0,3
Orussus_abietinus,637,0,3
Orussus_abietinus,689,0,3
Orussus_abietinus,72,0,3
Orussus_abietinus,805,0,3
Orussus_abietinus,825,0,3
Orussus_abietinus,876,0,3
Orussus_abietinus,957,0,3
Orussus_abietinus,965,0,3
Osmylus_fulvicephalus,1461,0,3
Panorpa_vulgaris,42,0,3
Parides_arcas,1200,0,3
Parides_arcas,1232,0,3
Parides_arcas,1281,0,3
Parides_arcas,1403,0,3
Parides_arcas,15,0,3
Parides_arcas,231,0,3
Parides_arcas,240,0,3
Parides_arcas,321,0,3
Parides_arcas,381,0,3
Parides_arcas,403,0,3
Parides_arcas,421,0,3
Parides_arcas,653,0,3
Parides_arcas,773,0,3
Parides_arcas,805,0,3
PEDICULUS_HUMANUS,1394,0,3
PEDICULUS_HUMANUS,207,0,3
Periplaneta_americana,1113,0,3
Periplaneta_americana,1392,0,3
Periplaneta_americana,1414,0,3
Periplaneta_americana,1436,0,3
Periplaneta_americana,285,0,3
Periplaneta_americana,473,0,3
Perla_marginata,1153,0,3
Perla_marginata,1163,0,3
Perla_marginata,1234,0,3
Perla_marginata,1328,0,3
Perla_marginata,1461,0,3
Perla_marginata,214,0,3
Perla_marginata,462,0,3
Perla_marginata,473,0,3
Perla_marginata,484,0,3
Perla_marginata,615,0,3
Perla_marginata,745,0,3
Perla_marginata,889,0,3
Perla_marginata,899,0,3
Peruphasma_schultei,379,0,3
Peruphasma_schultei,879,0,3
Peruphasma_schultei,920,0,3
Philopotamus_ludificatus,155,0,3
Philopotamus_ludificatus,219,0,3
Philopotamus_ludificatus,262,0,3
Philopotamus_ludificatus,485,0,3
Philopotamus_ludificatus,544,0,3
Philopotamus_ludificatus,639,0,3
Philopotamus_ludificatus,679,0,3
Philopotamus_ludificatus,724,0,3
Philopotamus_ludificatus,731,0,3
Philopotamus_ludificatus,927,0,3
Phlebotomus_papatasi,1134,0,3
Phlebotomus_papatasi,1314,0,3
Phlebotomus_papatasi,1378,0,3
Phlebotomus_papatasi,221,0,3
Phlebotomus_papatasi,228,0,3
Phlebotomus_papatasi,305,0,3
Phlebotomus_papatasi,404,0,3
Phlebotomus_papatasi,453,0,3
Phlebotomus_papatasi,604,0,3
Platycentropus_radiatus,243,0,3
Platycentropus_radiatus,493,0,3
Platycentropus_radiatus,593,0,3
Pogonognathellus_lon_fla,1084,0,3
Pogonognathellus_lon_fla,409,0,3
Pogonognathellus_lon_fla,605,0,3
Pogonognathellus_lon_fla,606,0,3
Pogonognathellus_lon_fla,629,0,3
Pogonognathellus_lon_fla,630,0,3
Pogonognathellus_lon_fla,669,0,3
Pogonognathellus_lon_fla,907,0,3
Polyommatus_icarus,1174,0,3
Polyommatus_icarus,1223,0,3
Polyommatus_icarus,1236,0,3
Polyommatus_icarus,1324,0,3
Polyommatus_icarus,1340,0,3
Polyommatus_icarus,1355,0,3
Polyommatus_icarus,1380,0,3
Polyommatus_icarus,1461,0,3
Polyommatus_icarus,182,0,3
Polyommatus_icarus,219,0,3
Polyommatus_icarus,231,0,3
Polyommatus_icarus,239,0,3
Polyommatus_icarus,381,0,3
Polyommatus_icarus,402,0,3
Polyommatus_icarus,403,0,3
Polyommatus_icarus,412,0,3
Polyommatus_icarus,440,0,3
Polyommatus_icarus,466,0,3
Polyommatus_icarus,548,0,3
Polyommatus_icarus,613,0,3
Polyommatus_icarus,68,0,3
Polyommatus_icarus,786,0,3
Polyommatus_icarus,805,0,3
Polyommatus_icarus,922,0,3
Priacma_serrata,1098,0,3
Priacma_serrata,1390,0,3
Priacma_serrata,1400,0,3
Priacma_serrata,4,0,3
Priacma_serrata,844,0,3
Priacma_serrata,876,0,3
Prorhinotermes_simplex,1016,0,3
Prorhinotermes_simplex,1098,0,3
Prorhinotermes_simplex,13,0,3
