species,gene,lam,k,rep
14,99,0.0001,3,29
89,100,0.0001,3,29
97,100,0.0001,3,29
69,100,0.0001,3,29
73,100,0.0001,3,29
87,100,0.0001,3,29
92,100,0.0001,3,29
68,100,0.0001,3,29
72,100,0.0001,3,29
81,100,0.0001,3,29
99,100,0.0001,3,29
77,1,0.001,3,29
73,13,0.001,3,29
94,14,0.001,3,29
94,16,0.001,3,29
94,25,0.001,3,29
22,25,0.001,3,29
11,25,0.001,3,29
49,25,0.001,3,29
23,25,0.001,3,29
50,25,0.001,3,29
33,25,0.001,3,29
37,25,0.001,3,29
94,29,0.001,3,29
69,36,0.001,3,29
83,41,0.001,3,29
71,41,0.001,3,29
94,42,0.001,3,29
69,42,0.001,3,29
87,42,0.001,3,29
100,48,0.001,3,29
94,59,0.001,3,29
80,59,0.001,3,29
83,59,0.001,3,29
71,59,0.001,3,29
12,59,0.001,3,29
65,62,0.001,3,29
89,65,0.001,3,29
75,65,0.001,3,29
96,65,0.001,3,29
94,65,0.001,3,29
57,65,0.001,3,29
30,65,0.001,3,29
35,65,0.001,3,29
21,65,0.001,3,29
16,65,0.001,3,29
42,65,0.001,3,29
22,65,0.001,3,29
11,65,0.001,3,29
49,65,0.001,3,29
23,65,0.001,3,29
50,65,0.001,3,29
27,65,0.001,3,29
38,65,0.001,3,29
14,65,0.001,3,29
10,65,0.001,3,29
24,65,0.001,3,29
34,65,0.001,3,29
69,65,0.001,3,29
73,65,0.001,3,29
87,65,0.001,3,29
86,65,0.001,3,29
64,65,0.001,3,29
44,65,0.001,3,29
61,65,0.001,3,29
4,65,0.001,3,29
29,65,0.001,3,29
28,65,0.001,3,29
63,65,0.001,3,29
12,65,0.001,3,29
20,65,0.001,3,29
17,65,0.001,3,29
45,65,0.001,3,29
43,65,0.001,3,29
6,65,0.001,3,29
58,65,0.001,3,29
62,65,0.001,3,29
41,65,0.001,3,29
72,65,0.001,3,29
66,65,0.001,3,29
70,65,0.001,3,29
100,65,0.001,3,29
81,65,0.001,3,29
99,65,0.001,3,29
78,65,0.001,3,29
80,66,0.001,3,29
83,66,0.001,3,29
3,92,0.001,3,29
66,93,0.001,3,29
72,95,0.001,3,29
89,100,0.001,3,29
97,100,0.001,3,29
84,100,0.001,3,29
91,100,0.001,3,29
76,100,0.001,3,29
67,100,0.001,3,29
88,100,0.001,3,29
82,100,0.001,3,29
69,100,0.001,3,29
73,100,0.001,3,29
87,100,0.001,3,29
92,100,0.001,3,29
68,100,0.001,3,29
72,100,0.001,3,29
70,100,0.001,3,29
100,100,0.001,3,29
81,100,0.001,3,29
99,100,0.001,3,29
77,1,0.01,3,29
42,65,0.01,3,29
22,65,0.01,3,29
11,65,0.01,3,29
49,65,0.01,3,29
23,65,0.01,3,29
50,65,0.01,3,29
10,65,0.01,3,29
34,65,0.01,3,29
61,65,0.01,3,29
78,65,0.01,3,29
92,100,0.01,3,29
68,100,0.01,3,29
65,62,0.1,3,29
78,65,0.1,3,29
68,100,0.1,3,29
65,62,1,3,29
78,65,1,3,29
32,69,1,3,29
55,69,1,3,29
31,69,1,3,29
0,77,1,3,29
31,77,1,3,29
19,77,1,3,29
94,25,10,3,29
74,25,10,3,29
65,62,10,3,29
35,69,10,3,29
21,69,10,3,29
16,69,10,3,29
9,69,10,3,29
5,69,10,3,29
32,69,10,3,29
55,69,10,3,29
31,69,10,3,29
19,69,10,3,29
0,77,10,3,29
32,24,100,3,29
94,25,100,3,29
80,25,100,3,29
83,25,100,3,29
71,25,100,3,29
98,25,100,3,29
74,25,100,3,29
77,25,100,3,29
65,62,100,3,29
35,69,100,3,29
21,69,100,3,29
9,69,100,3,29
5,69,100,3,29
32,69,100,3,29
55,69,100,3,29
31,69,100,3,29
19,69,100,3,29
5,24,true,3,29
32,24,true,3,29
19,24,true,3,29
94,25,true,3,29
80,25,true,3,29
83,25,true,3,29
71,25,true,3,29
98,25,true,3,29
74,25,true,3,29
77,25,true,3,29
32,49,true,3,29
65,62,true,3,29
42,65,true,3,29
22,65,true,3,29
11,65,true,3,29
49,65,true,3,29
23,65,true,3,29
50,65,true,3,29
27,65,true,3,29
7,65,true,3,29
38,65,true,3,29
14,65,true,3,29
3,65,true,3,29
10,65,true,3,29
34,65,true,3,29
72,65,true,3,29
35,69,true,3,29
21,69,true,3,29
16,69,true,3,29
9,69,true,3,29
5,69,true,3,29
32,69,true,3,29
55,69,true,3,29
31,69,true,3,29
19,69,true,3,29
78,69,true,3,29
