gene                 rate

Matrix 1             0.842842587819
Matrix 2             1.74569115182
Matrix 3             0.887290552508
Matrix 4             0.742746334365
Matrix 5             0.924515805725
Matrix 6             1.04757831706
Matrix 7             0.696270936586
Matrix 8             0.576253986562
Matrix 9             0.589588135639
Matrix 10            0.674704487092
Matrix 11            0.682789058836
Matrix 12            0.75398747304
Matrix 13            0.632074445919
Matrix 14            0.638444838832
Matrix 15            1.12171138028
Matrix 16            1.02214451433
Matrix 17            0.64971176867
Matrix 18            1.74523632043
Matrix 19            0.997098655682
Matrix 20            0.626061384418
Matrix 21            1.10876312436
Matrix 22            1.10588181159
Matrix 23            0.666017834388
Matrix 24            0.951419782644
Matrix 25            0.741319568796
Matrix 26            0.623067940632
Matrix 27            1.16732959029
Matrix 28            0.809323605325
Matrix 29            0.770159736459
Matrix 30            1.12248840296
Matrix 31            0.424458420337
Matrix 32            0.658159121913
Matrix 33            0.872000411434
Matrix 34            0.606566585956
Matrix 35            0.806521687666
Matrix 36            1.07327807012
Matrix 37            1.18700628997
Matrix 38            1.1598003173
Matrix 39            0.777592749911
Matrix 40            1.32767347137
Matrix 41            1.16269397262
Matrix 42            0.826157685412
Matrix 43            1.50758426017
Matrix 44            0.698854899113
Matrix 45            0.940508185389
Matrix 46            0.72352492551
Matrix 47            0.663537296779
Matrix 48            0.742007301378
Matrix 49            0.473564438842
Matrix 50            1.00437430961
Matrix 51            0.935900912615
Matrix 52            1.25648672219
Matrix 53            0.787028217481
Matrix 54            0.70203071158
Matrix 55            0.790446594848
Matrix 56            0.840027883245
Matrix 57            1.55965851233
Matrix 58            0.477609003486
Matrix 59            0.513422118542
Matrix 60            1.07254838053
Matrix 61            1.07690022066
Matrix 62            1.08122127264
Matrix 63            0.704843468456
Matrix 64            0.53430597051
Matrix 65            1.10662056373
Matrix 66            1.18673433665
Matrix 67            1.06865739303
Matrix 68            0.674858805983
Matrix 69            0.693524172347
Matrix 70            0.774275264815
Matrix 71            0.992839904129
Matrix 72            1.06537094576
Matrix 73            0.963798167194
Matrix 74            1.02034076241
Matrix 75            1.00128484831
Matrix 76            0.695039757474
Matrix 77            0.713426867874
Matrix 78            0.759387509112
Matrix 79            0.63476167453
Matrix 80            0.903972090391
Matrix 81            0.564260499901
Matrix 82            1.88698592448
Matrix 83            0.939013142479
Matrix 84            1.37717668026
Matrix 85            1.49244747008
Matrix 86            1.07983850334
Matrix 87            0.89833347793
Matrix 88            0.858806031157
Matrix 89            1.10020593371
Matrix 90            0.834352179998
Matrix 91            0.844424104603
Matrix 92            0.9793585117
Matrix 93            0.860041276668
Matrix 94            1.21627732233
Matrix 95            0.64918534898
Matrix 96            0.498498814555
Matrix 97            1.24793638566
Matrix 98            1.46931918934
Matrix 99            0.84445307192
Matrix 100           1.68818608243
Matrix 101           1.52233746428
Matrix 102           0.834835719748
Matrix 103           1.30793213457
Matrix 104           0.866339457299
Matrix 105           0.797584235705
Matrix 106           0.628266300191
Matrix 107           0.884015699294
Matrix 108           1.37888226649
Matrix 109           0.896140601524
Matrix 110           0.759037881434
