species,gene,lam,k,rep
63,38,0.01,3,14
96,38,0.01,3,14
93,38,0.01,3,14
57,38,0.01,3,14
87,38,0.01,3,14
18,38,0.01,3,14
19,38,0.01,3,14
26,38,0.01,3,14
98,38,0.01,3,14
61,38,0.01,3,14
53,38,0.01,3,14
41,38,0.01,3,14
31,38,0.01,3,14
67,38,0.01,3,14
55,38,0.01,3,14
85,38,0.01,3,14
100,45,0.01,3,14
59,45,0.01,3,14
2,45,0.01,3,14
13,45,0.01,3,14
14,45,0.01,3,14
25,45,0.01,3,14
20,45,0.01,3,14
55,45,0.01,3,14
85,45,0.01,3,14
71,68,0.01,3,14
92,68,0.01,3,14
31,68,0.01,3,14
67,68,0.01,3,14
55,68,0.01,3,14
85,68,0.01,3,14
71,73,0.01,3,14
33,73,0.01,3,14
32,73,0.01,3,14
82,73,0.01,3,14
34,73,0.01,3,14
53,81,0.01,3,14
41,93,0.01,3,14
0,99,0.01,3,14
97,16,0.1,3,14
50,16,0.1,3,14
0,16,0.1,3,14
31,18,0.1,3,14
82,38,0.1,3,14
44,38,0.1,3,14
34,38,0.1,3,14
40,38,0.1,3,14
68,38,0.1,3,14
56,38,0.1,3,14
77,38,0.1,3,14
21,38,0.1,3,14
23,38,0.1,3,14
63,38,0.1,3,14
96,38,0.1,3,14
93,38,0.1,3,14
57,38,0.1,3,14
87,38,0.1,3,14
18,38,0.1,3,14
19,38,0.1,3,14
26,38,0.1,3,14
98,38,0.1,3,14
61,38,0.1,3,14
53,38,0.1,3,14
41,38,0.1,3,14
31,38,0.1,3,14
67,38,0.1,3,14
55,38,0.1,3,14
85,38,0.1,3,14
100,39,0.1,3,14
100,45,0.1,3,14
71,68,0.1,3,14
71,73,0.1,3,14
82,73,0.1,3,14
10,73,0.1,3,14
18,73,0.1,3,14
0,16,1,3,14
44,38,1,3,14
34,38,1,3,14
68,38,1,3,14
56,38,1,3,14
77,38,1,3,14
96,38,1,3,14
93,38,1,3,14
57,38,1,3,14
87,38,1,3,14
98,38,1,3,14
61,38,1,3,14
53,38,1,3,14
31,38,1,3,14
55,38,1,3,14
85,38,1,3,14
71,68,1,3,14
71,73,1,3,14
82,73,1,3,14
0,16,10,3,14
96,38,10,3,14
57,38,10,3,14
87,38,10,3,14
0,16,100,3,14
44,38,100,3,14
34,38,100,3,14
40,38,100,3,14
68,38,100,3,14
56,38,100,3,14
77,38,100,3,14
21,38,100,3,14
23,38,100,3,14
63,38,100,3,14
96,38,100,3,14
93,38,100,3,14
57,38,100,3,14
87,38,100,3,14
18,38,100,3,14
19,38,100,3,14
26,38,100,3,14
98,38,100,3,14
61,38,100,3,14
53,38,100,3,14
41,38,100,3,14
31,38,100,3,14
67,38,100,3,14
55,38,100,3,14
85,38,100,3,14
82,45,100,3,14
43,9,true,3,14
0,16,true,3,14
24,38,true,3,14
82,45,true,3,14
80,70,true,3,14
75,70,true,3,14
24,73,true,3,14
12,73,true,3,14
