species,gene,lam,k,rep,error
10,1,0,3,14,200
73,1,0,3,14,200
71,1,0,3,14,200
51,1,0,3,14,200
79,2,0,3,14,200
8,4,0,3,14,200
15,4,0,3,14,200
85,4,0,3,14,200
15,6,0,3,14,200
73,6,0,3,14,200
51,6,0,3,14,200
36,9,0,3,14,200
8,14,0,3,14,200
66,15,0,3,14,200
20,16,0,3,14,200
14,16,0,3,14,200
79,16,0,3,14,200
31,18,0,3,14,200
41,19,0,3,14,200
31,19,0,3,14,200
71,19,0,3,14,200
82,21,0,3,14,200
73,23,0,3,14,200
47,23,0,3,14,200
89,24,0,3,14,200
49,24,0,3,14,200
58,27,0,3,14,200
11,28,0,3,14,200
16,28,0,3,14,200
84,28,0,3,14,200
94,28,0,3,14,200
100,32,0,3,14,200
49,32,0,3,14,200
82,32,0,3,14,200
53,35,0,3,14,200
79,35,0,3,14,200
58,35,0,3,14,200
89,38,0,3,14,200
21,38,0,3,14,200
20,38,0,3,14,200
24,38,0,3,14,200
41,39,0,3,14,200
46,39,0,3,14,200
71,40,0,3,14,200
88,41,0,3,14,200
91,41,0,3,14,200
92,41,0,3,14,200
63,43,0,3,14,200
51,43,0,3,14,200
52,43,0,3,14,200
49,45,0,3,14,200
16,45,0,3,14,200
94,46,0,3,14,200
100,48,0,3,14,200
73,48,0,3,14,200
74,48,0,3,14,200
38,48,0,3,14,200
100,49,0,3,14,200
59,49,0,3,14,200
79,49,0,3,14,200
100,50,0,3,14,200
53,51,0,3,14,200
55,51,0,3,14,200
85,51,0,3,14,200
79,51,0,3,14,200
11,54,0,3,14,200
4,54,0,3,14,200
21,57,0,3,14,200
23,57,0,3,14,200
15,57,0,3,14,200
46,57,0,3,14,200
53,60,0,3,14,200
21,61,0,3,14,200
23,61,0,3,14,200
73,61,0,3,14,200
51,61,0,3,14,200
90,61,0,3,14,200
8,62,0,3,14,200
15,62,0,3,14,200
30,63,0,3,14,200
29,63,0,3,14,200
42,63,0,3,14,200
58,63,0,3,14,200
41,65,0,3,14,200
31,65,0,3,14,200
67,65,0,3,14,200
55,65,0,3,14,200
85,65,0,3,14,200
70,66,0,3,14,200
23,68,0,3,14,200
21,69,0,3,14,200
23,69,0,3,14,200
8,69,0,3,14,200
79,69,0,3,14,200
80,70,0,3,14,200
75,70,0,3,14,200
1,70,0,3,14,200
11,70,0,3,14,200
16,70,0,3,14,200
4,70,0,3,14,200
88,70,0,3,14,200
25,70,0,3,14,200
20,70,0,3,14,200
14,70,0,3,14,200
8,71,0,3,14,200
15,71,0,3,14,200
80,72,0,3,14,200
75,72,0,3,14,200
18,72,0,3,14,200
10,72,0,3,14,200
51,72,0,3,14,200
52,72,0,3,14,200
47,74,0,3,14,200
82,74,0,3,14,200
59,81,0,3,14,200
53,81,0,3,14,200
31,81,0,3,14,200
67,81,0,3,14,200
0,81,0,3,14,200
1,83,0,3,14,200
71,87,0,3,14,200
73,88,0,3,14,200
47,88,0,3,14,200
68,88,0,3,14,200
33,88,0,3,14,200
32,88,0,3,14,200
83,88,0,3,14,200
74,88,0,3,14,200
90,88,0,3,14,200
38,88,0,3,14,200
0,88,0,3,14,200
40,90,0,3,14,200
53,90,0,3,14,200
55,90,0,3,14,200
68,90,0,3,14,200
71,92,0,3,14,200
41,93,0,3,14,200
100,94,0,3,14,200
40,94,0,3,14,200
73,94,0,3,14,200
51,94,0,3,14,200
68,94,0,3,14,200
