species,gene,lam,k,rep,error
70,5,0,3,30,200
65,5,0,3,30,200
66,5,0,3,30,200
97,5,0,3,30,200
44,6,0,3,30,200
56,7,0,3,30,200
82,14,0,3,30,200
82,17,0,3,30,200
18,17,0,3,30,200
11,17,0,3,30,200
10,17,0,3,30,200
44,18,0,3,30,200
84,20,0,3,30,200
71,20,0,3,30,200
44,20,0,3,30,200
82,20,0,3,30,200
84,21,0,3,30,200
70,23,0,3,30,200
99,23,0,3,30,200
73,24,0,3,30,200
44,24,0,3,30,200
70,25,0,3,30,200
31,29,0,3,30,200
1,29,0,3,30,200
34,29,0,3,30,200
98,30,0,3,30,200
56,30,0,3,30,200
98,31,0,3,30,200
44,31,0,3,30,200
72,33,0,3,30,200
84,33,0,3,30,200
96,33,0,3,30,200
56,34,0,3,30,200
48,34,0,3,30,200
79,35,0,3,30,200
85,36,0,3,30,200
80,38,0,3,30,200
71,38,0,3,30,200
72,40,0,3,30,200
73,48,0,3,30,200
96,48,0,3,30,200
25,48,0,3,30,200
0,48,0,3,30,200
63,48,0,3,30,200
85,48,0,3,30,200
91,50,0,3,30,200
78,52,0,3,30,200
44,53,0,3,30,200
65,54,0,3,30,200
99,54,0,3,30,200
99,55,0,3,30,200
83,57,0,3,30,200
90,57,0,3,30,200
96,62,0,3,30,200
29,62,0,3,30,200
90,62,0,3,30,200
71,63,0,3,30,200
70,63,0,3,30,200
65,63,0,3,30,200
66,63,0,3,30,200
97,63,0,3,30,200
65,65,0,3,30,200
66,65,0,3,30,200
97,65,0,3,30,200
99,65,0,3,30,200
95,67,0,3,30,200
56,67,0,3,30,200
70,68,0,3,30,200
65,68,0,3,30,200
66,68,0,3,30,200
97,68,0,3,30,200
99,68,0,3,30,200
95,69,0,3,30,200
39,76,0,3,30,200
68,76,0,3,30,200
98,79,0,3,30,200
83,85,0,3,30,200
90,85,0,3,30,200
56,85,0,3,30,200
25,85,0,3,30,200
8,85,0,3,30,200
32,85,0,3,30,200
98,86,0,3,30,200
23,89,0,3,30,200
83,91,0,3,30,200
90,91,0,3,30,200
73,97,0,3,30,200
82,97,0,3,30,200
30,98,0,3,30,200
76,98,0,3,30,200
56,99,0,3,30,200
70,5,0.00001,3,30,200
65,5,0.00001,3,30,200
66,5,0.00001,3,30,200
97,5,0.00001,3,30,200
44,6,0.00001,3,30,200
56,7,0.00001,3,30,200
82,14,0.00001,3,30,200
82,17,0.00001,3,30,200
18,17,0.00001,3,30,200
11,17,0.00001,3,30,200
10,17,0.00001,3,30,200
44,18,0.00001,3,30,200
84,20,0.00001,3,30,200
71,20,0.00001,3,30,200
44,20,0.00001,3,30,200
82,20,0.00001,3,30,200
84,21,0.00001,3,30,200
70,23,0.00001,3,30,200
99,23,0.00001,3,30,200
73,24,0.00001,3,30,200
44,24,0.00001,3,30,200
70,25,0.00001,3,30,200
31,29,0.00001,3,30,200
1,29,0.00001,3,30,200
34,29,0.00001,3,30,200
98,30,0.00001,3,30,200
56,30,0.00001,3,30,200
98,31,0.00001,3,30,200
44,31,0.00001,3,30,200
72,33,0.00001,3,30,200
84,33,0.00001,3,30,200
96,33,0.00001,3,30,200
56,34,0.00001,3,30,200
48,34,0.00001,3,30,200
79,35,0.00001,3,30,200
85,36,0.00001,3,30,200
80,38,0.00001,3,30,200
71,38,0.00001,3,30,200
72,40,0.00001,3,30,200
73,48,0.00001,3,30,200
96,48,0.00001,3,30,200
25,48,0.00001,3,30,200
0,48,0.00001,3,30,200
63,48,0.00001,3,30,200
85,48,0.00001,3,30,200
91,50,0.00001,3,30,200
78,52,0.00001,3,30,200
44,53,0.00001,3,30,200
99,54,0.00001,3,30,200
99,55,0.00001,3,30,200
83,57,0.00001,3,30,200
90,57,0.00001,3,30,200
96,62,0.00001,3,30,200
29,62,0.00001,3,30,200
90,62,0.00001,3,30,200
71,63,0.00001,3,30,200
70,63,0.00001,3,30,200
65,63,0.00001,3,30,200
66,63,0.00001,3,30,200
97,63,0.00001,3,30,200
65,65,0.00001,3,30,200
66,65,0.00001,3,30,200
97,65,0.00001,3,30,200
99,65,0.00001,3,30,200
95,67,0.00001,3,30,200
56,67,0.00001,3,30,200
70,68,0.00001,3,30,200
65,68,0.00001,3,30,200
66,68,0.00001,3,30,200
97,68,0.00001,3,30,200
99,68,0.00001,3,30,200
95,69,0.00001,3,30,200
39,76,0.00001,3,30,200
68,76,0.00001,3,30,200
98,79,0.00001,3,30,200
83,85,0.00001,3,30,200
90,85,0.00001,3,30,200
56,85,0.00001,3,30,200
25,85,0.00001,3,30,200
8,85,0.00001,3,30,200
32,85,0.00001,3,30,200
23,89,0.00001,3,30,200
83,91,0.00001,3,30,200
90,91,0.00001,3,30,200
73,97,0.00001,3,30,200
82,97,0.00001,3,30,200
30,98,0.00001,3,30,200
76,98,0.00001,3,30,200
56,99,0.00001,3,30,200
70,5,0.0001,3,30,200
65,5,0.0001,3,30,200
66,5,0.0001,3,30,200
97,5,0.0001,3,30,200
44,6,0.0001,3,30,200
56,7,0.0001,3,30,200
82,14,0.0001,3,30,200
82,17,0.0001,3,30,200
18,17,0.0001,3,30,200
11,17,0.0001,3,30,200
10,17,0.0001,3,30,200
1,18,0.0001,3,30,200
44,18,0.0001,3,30,200
84,20,0.0001,3,30,200
71,20,0.0001,3,30,200
44,20,0.0001,3,30,200
82,20,0.0001,3,30,200
84,21,0.0001,3,30,200
70,23,0.0001,3,30,200
99,23,0.0001,3,30,200
73,24,0.0001,3,30,200
44,24,0.0001,3,30,200
70,25,0.0001,3,30,200
31,29,0.0001,3,30,200
1,29,0.0001,3,30,200
34,29,0.0001,3,30,200
98,30,0.0001,3,30,200
56,30,0.0001,3,30,200
98,31,0.0001,3,30,200
44,31,0.0001,3,30,200
72,33,0.0001,3,30,200
84,33,0.0001,3,30,200
96,33,0.0001,3,30,200
56,34,0.0001,3,30,200
48,34,0.0001,3,30,200
79,35,0.0001,3,30,200
85,36,0.0001,3,30,200
80,38,0.0001,3,30,200
71,38,0.0001,3,30,200
